form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500024991,,,CCM,DIANA DEGETTE FOR CONGRESS INC,,,,,,PO Box 61337,,Denver,CO,802068337,P2024,,2024-06-20,500.00,0.00,Federal Candidate Contribution,011,C00311639,,,DEGETTE,DIANA LOUISE,,,,H,CO,01,,,,,,,,
SB23,C00002089,500025073,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,P2024,,2024-06-13,1500.00,0.00,Federal Candidate Contribution,011,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,
SB23,C00002089,500025034,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-06-04,5000.00,0.00,Federal Candidate Contribution,011,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00002089,500025003,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-06-27,1500.00,0.00,Federal Candidate Contribution,011,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00002089,500025064,,,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-06-06,5000.00,0.00,Federal Candidate Contribution,011,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
SB23,C00002089,500024980,,,CCM,Friends of Sherrod Brown,,,,,,4471 Sexton Rd,,Cleveland,OH,441056090,P2024,,2024-06-28,-2500.00,0.00,Federal Candidate Contribution,011,C00264697,,,Brown,Sherrod,,,,S,OH,,,,,,,,,Void CK Original 03/23
SB23,C00002089,500025039,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-06-04,4000.00,0.00,Federal Candidate Contribution,011,C00789404,,,VASQUEZ,GABE,,,,H,NM,02,,,,,,,,
SB23,C00002089,500025017,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO Box 301923,,Austin,TX,787030033,G2024,,2024-06-06,5000.00,0.00,Federal Candidate Contribution,011,C00791897,,,CASAR,GREG,,,,H,TX,35,,,,,,,,
SB23,C00002089,500025062,,,CCM,GUZMAN FOR CONGRESS,,,,,,PO Box 1818,,Woodbridge,VA,221951818,P2024,,2024-06-04,5000.00,0.00,Federal Candidate Contribution,011,C00858647,,,Guzman,Elizabeth,,,,H,VA,07,,,,,,,,
SB23,C00002089,500025013,,,CCM,Jason Crow for Congress,,,,,,8547 E Arapahoe Rd,Unit P J,Greenwood Village,CO,801121430,P2024,,2024-06-20,500.00,0.00,Federal Candidate Contribution,011,C00637363,,,Crow,Jason,,,,H,CO,06,,,,,,,,
SB23,C00002089,500025002,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,P2024,,2024-06-20,500.00,0.00,Federal Candidate Contribution,011,C00648253,,,NEGUSE,JOE,,,,H,CO,02,,,,,,,,
SB23,C00002089,500025060,,,CCM,JONATHAN NEZ FOR CONGRESS,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,P2024,,2024-06-04,5000.00,0.00,Federal Candidate Contribution,011,C00853473,,,Michael,Jonathan,Nez,,,H,AZ,02,,,,,,,,
SB23,C00002089,500025038,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4426,,Modesto,CA,953524426,G2024,,2024-06-20,5000.00,0.00,Federal Candidate Contribution,011,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00002089,500025026,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-06-25,2500.00,0.00,Federal Candidate Contribution,011,C00793760,,,RILEY,JOSH,,,,H,NY,22,,,,,,,,
SB23,C00002089,500025040,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-06-04,5000.00,0.00,Federal Candidate Contribution,011,C00806174,,,GLUESENKAMP,MARIE,PEREZ,,,H,WA,03,,,,,,,,
SB23,C00002089,500025085,,,CCM,MIKE DAVEY FOR CONGRESS,,,,,,2800 S Adams St,Unit 5651,Tallahassee,FL,323147728,P2024,,2024-06-27,5000.00,0.00,Federal Candidate Contribution,011,C00870667,,,Davey,Michael,,,,H,FL,27,,,,,,,,
SB23,C00002089,500025018,,,CCM,MRVAN FOR CONGRESS,,,,,,8717 Idlewild Ave,,Highland,IN,463221505,G2024,,2024-06-25,3000.00,0.00,Federal Candidate Contribution,011,C00727529,,,MRVAN,FRANK,J,,,H,IN,01,,,,,,,,
SB23,C00002089,500024949,,,CCM,MRVAN FOR CONGRESS,,,,,,8717 Idlewild Ave,,Highland,IN,463221505,G2022,,2024-06-26,-1000.00,0.00,Federal Candidate Contribution,011,C00727529,,,MRVAN,FRANK,J,,,H,IN,01,,,,,,,,Void CK Original 08/22
SB23,C00002089,500025036,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-06-25,2500.00,0.00,Federal Candidate Contribution,011,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00002089,500024951,,,CCM,People for Patty Murray,,,,,,PO Box 3662,,Seattle,WA,981243662,G2022,,2024-06-26,-5000.00,0.00,Federal Candidate Contribution,011,C00257642,,,MURRAY,PATTY,,,,S,WA,,,,,,,,,Void CK Original 08/22
SB23,C00002089,500024984,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,5078 W Arrowhead Rd,,Hermantown,MN,558111453,P2024,,2024-06-28,-1500.00,0.00,Federal Candidate Contribution,011,C00650697,,,STAUBER,PETE,A,,,H,MN,08,,,,,,,,Void CK Original 04/23
SB23,C00002089,500024955,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO Box 21912,,Seattle,WA,981113912,G2022,,2024-06-26,-5000.00,0.00,Federal Candidate Contribution,011,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,Void CK Original 09/22
SB23,C00002089,500025000,,,PAC,PROGRESSIVE VOTERS OF AMERICA,,,,,,PO Box 852,,Burlington,VT,054020852,,,2024-06-04,5000.00,0.00,Federal Committee Contribution,011,C00406553,PROGRESSIVE VOTERS OF AMERICA,,,,,,,,,,,,,,,,,
SB23,C00002089,500024957,,,CCM,Ro for Congress Inc,,,,,,PO Box 3513,,Santa Clara,CA,950553513,G2022,,2024-06-26,-5000.00,0.00,Federal Candidate Contribution,011,C00503185,,,Khanna,Rohit,,,,H,CA,17,,,,,,,,Void CK Original 09/22
SB23,C00002089,500025081,,,CCM,RUTH TORRES TRUTH IN CONGRESS,,,,,,3330 N Galloway Ave,Ste Pm 304,Mesquite,TX,751504767,G2024,,2024-06-27,1000.00,0.00,Federal Candidate Contribution,011,C00797316,,,Torres,Ruth,,,,H,TX,05,,,,,,,,
SB23,C00002089,500025084,,,CCM,SABRINA BOUSBAR FOR CONGRESS,,,,,,PO Box 5254,,Largo,FL,337795254,P2024,,2024-06-27,2500.00,0.00,Federal Candidate Contribution,011,C00867481,,,Bousbar,Sabrina,,,,H,FL,13,,,,,,,,
SB23,C00002089,500024993,,,CCM,SCOTT FOR CONGRESS,,,,,,PO Box 251,,Newport News,VA,236070251,G2024,,2024-06-04,5000.00,0.00,Federal Candidate Contribution,011,C00256925,,,SCOTT,ROBERT,C,,,H,VA,03,,,,,,,,
SB23,C00002089,500024979,,,PAC,SHOW-ME POLITICAL ACTION COMMITTEE,,,,,,2345 Grand Blvd,Ste 2800,Kansas City,MO,641082612,,,2024-06-28,-2500.00,0.00,Federal Committee Contribution,011,C00410621,SHOW-ME POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,Void CK Original 02/23
SB23,C00002089,500024950,,,CCM,TAMMY FOR ILLINOIS,,,,,,PO Box 10793,,Chicago,IL,606100793,G2022,,2024-06-26,-1500.00,0.00,Federal Candidate Contribution,011,C00574889,,,DUCKWORTH,TAMMY,,,,S,IL,,,,,,,,,Void CK Original 08/22
SB23,C00002089,500025001,,,CCM,Torres for Congress,,,,,,PO Box 580303,,Bronx,NY,104580714,P2024,,2024-06-25,2500.00,0.00,Federal Candidate Contribution,011,C00699744,,,Torres,Richie,J,,,H,NY,15,,,,,,,,
SB23,C00002089,500025074,,,CCM,TRISHA 4 COLORADO,,,,,,10268 Kelliwood Way,,Highlands Ranch,CO,801268868,P2024,,2024-06-25,1000.00,0.00,Federal Candidate Contribution,011,C00864090,,,CALVARESE,TRISHA,,,,H,CO,04,,,,,,,,
SB23,C00002089,500025093,,,CCM,TRISHA 4 COLORADO,,,,,,10268 Kelliwood Way,,Highlands Ranch,CO,801268868,G2024,,2024-06-27,2000.00,0.00,Federal Candidate Contribution,011,C00864090,,,CALVARESE,TRISHA,,,,H,CO,04,,,,,,,,
SB23,C00002089,500025019,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,P2024,,2024-06-25,5000.00,0.00,Federal Candidate Contribution,011,C00796144,,,HOYLE,VAL,,,,H,OR,04,,,,,,,,
SB23,C00002089,500024976,,,CCM,Warnock for Georgia,,,,,,PO Box 991,,Decatur,GA,300310991,G2022,,2024-06-28,-5000.00,0.00,Federal Candidate Contribution,011,C00736876,,,Warnock,Raphael,,,,S,GA,,,,,,,,,Void CK Original 11/22
