form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00837021,500085855,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-04,0.99,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00837021,500085832,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-06,677.10,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085833,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-12,278.53,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085856,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,32.85,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00837021,500085858,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,171.90,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00837021,500085861,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,245.35,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Bynum, Conaway, Lyerly, Rosen, & 314 Action Impact Slate"
SB21B,C00837021,500085849,,,ORG,Blue Action Inc.,,,,,,4209 Dandridge Ter,,Alexandria,VA,223092806,,,2024-11-12,65000.00,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085860,,,ORG,Blue Wave Political Partners,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-10-18,1001.11,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF between Bynum, Conaway, Lyerly, Rosen, & 314 Action Impact Slate"
SB21B,C00837021,500085834,,,ORG,Blue Wave Political Partners,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-11-15,7227.87,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085848,,,ORG,Democrats.Com LLC,,,,,,20 E 17Th St,Fl 6,New York,NY,100031914,,,2024-10-29,7909.81,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085847,,,ORG,Hockeystick,,,,,,403 E Melbourne Ave,,Silver Spring,MD,209013627,,,2024-10-18,5000.00,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
SB21B,C00837021,500085850,,,ORG,Leverage,,,,,,469 Luray Pl NW,,Washington,DC,200102526,,,2024-11-15,70000.00,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,"Attributed to JF btw Bohannan, Bbynum, Mannion, Shah, Vargas, Whitesides, & 314 Action Impact Slate"
