form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00544254,500427347,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00544254,500427348,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00544254,500420523,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-10,500.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,* Earmarked by Catherine Nowacki and transmitted by contributor's original check.
SB23,C00544254,500420526,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-10,500.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,* Earmarked by James Nowacki and transmitted by contributor's original check.
SB23,C00544254,500420521,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-09-10,1000.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,X,* Earmarked by James Nowacki and transmitted by contributor's original check.
SB23,C00544254,500427349,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,,
SB23,C00544254,500427334,,,PAC,JACKY ROSEN VICTORY FUND,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,O2024,2024 Contribution,2024-09-13,5000.00,0.00,Contribution,,C00772517,JACKY ROSEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00544254,500427350,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00544254,500427351,,,CCM,MAGGIE FOR NH,,,,,,PO Box 298,,Concord,NH,033020298,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00588772,,,HASSAN,MARGARET WOOD,,,,S,NH,,,,,,,,,
SB23,C00544254,500427352,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00544254,500427353,,,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00845008,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,,
SB23,C00544254,500420525,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-09-10,1000.00,0.00,Contribution,,C00412304,,,TESTER,JON,,,,S,MT,00,,,,,,,X,* Earmarked by Catherine Nowacki and transmitted by contributor's original check.
SB23,C00544254,500427354,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00544254,500427335,,,PAC,OHIO GRASSROOTS VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,O2024,2024 Contribution,2024-09-13,5000.00,0.00,Contribution,,C00578609,OHIO GRASSROOTS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00544254,500427355,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00544254,500420524,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,G2024,,2024-09-10,1000.00,0.00,Contribution,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,X,* Earmarked by Catherine Nowacki and transmitted by contributor's original check.
SB23,C00544254,500427336,,,PAC,SLOTKIN VICTORY FUND 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,O2024,2024 Contribution,2024-09-13,5000.00,0.00,Contribution,,C00834226,SLOTKIN VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00544254,500420522,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-10,1000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,X,* Earmarked by James Nowacki and transmitted by contributor's original check.
SB23,C00544254,500427337,,,PAC,TESTER VICTORY FUND,,,,,,PO Box 558,,Billings,MT,591030558,O2024,2024 Contribution,2024-09-13,5000.00,0.00,Contribution,,C00547679,TESTER VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00544254,500427356,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00544254,500427357,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,# 664,Dumfries,VA,220251515,G2024,,2024-09-13,1000.00,0.00,Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
