form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00876482,500097215,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-09-24,358293.80,2024-09-18,3006677.80,TV Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500100455,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-01,120.00,2024-09-27,3006677.80,Shipping,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500097216,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-09-24,16750.00,2024-09-18,3006677.80,Digital Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500099586,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-01,136000.00,2024-09-25,3006677.80,TV Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500108686,,,ORG,More Perfect Union Action,,,,,,PO Box 8147,,Alexandria,VA,223068147,G2024,,2024-09-13,2400.00,2024-09-27,3006677.80,License Fee,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500100477,,,ORG,PAC Services LLC,,,,,,20 F St NW,Fl 7,Washington,DC,200016700,G2024,,2024-09-27,80000.00,2024-09-26,447452.06,Digital Advertising,,,S,P40011793,Kennedy,Robert,F.,,Jr.,P,00,,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500099578,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-01,19705.88,2024-09-25,3006677.80,Digital Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500097559,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-09-21,99910.00,2024-09-19,3006677.80,TV Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
SE,C00876482,500101979,,,ORG,PAC Services LLC,,,,,,20 F St NW,Fl 7,Washington,DC,200016700,G2024,,2024-09-25,7500.00,,3006677.80,Video Production,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,X,*
SE,C00876482,500096089,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-09-14,99910.00,2024-09-12,3006677.80,TV Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-10-19,
