form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00219642,88702322,,,COM,Committee to Elect Javier Martinez 2024,,,,,,PO Box 25491,,Albuquerque,NM,87125,,,2024-05-14,1000.00,0.00,Contribution,011,,,,Martinez,Javier,,NM Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,88702323,,,COM,Committee to Elect Derrick J Lente 2024,,,,,,70 Kuaua Street,,Sandia Pueblo,NM,87004,,,2024-05-14,1000.00,0.00,Contribution,011,,,,Lente,Derrick,,NM Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,88702324,,,COM,Marian Matthews for HD 27 2024,,,,,,PO Box 21256,,Albuquerque,NM,87154,,,2024-05-14,500.00,0.00,Contribution,011,,,,Matthews,Marian,,NM Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,88702325,,,COM,George K Munoz 2024,,,,,,168 Catalpa Canyon Rd,,Gallup,NM,87301,,,2024-05-14,500.00,0.00,Contribution,011,,,,Munoz,George,,NM Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,88702326,,,COM,Working Families For Susan Herrera,,,,,,1918 Avenida Canada,,Espanola,NM,87532,,,2024-05-14,500.00,0.00,Contribution,011,,,,Herrera,Susan,,NM Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,88702327,,,COM,William E Sharer Committee,,,,,,3203 Municipal Dr,,Farmington,NM,87401,,,2024-05-14,500.00,0.00,Contribution,011,,,,Sharer,William,,NM Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,88714019,,,COM,Walt Brooks Campaign,,,,,,393 W 300 N,,St. George,UT,84770,,,2024-05-17,250.00,0.00,Contribution,011,,,,Brooks,Walt,,UT Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,88723295,,,COM,Ben Allen for Treasurer 2026,,,,,,1017 L Street #794,,Sacramento,CA,95814,,,2024-05-23,1500.00,0.00,Contribution,011,,,,Allen,Ben,,,,,,,,,,,,,,Contribution
SB29,C00219642,88723304,,,COM,Josh Becker for State Senate 2024,,,,,,1017 L Street #106,,Sacramento,CA,95814,,,2024-05-23,1500.00,0.00,Contribution,011,,,,Becker,Josh,,CA Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,88723354,,,COM,Corey Jackson for Assembly 2024,,,,,,1017 L Street #360,,Sacramento,CA,95814,,,2024-05-23,2500.00,0.00,Contribution,011,,,,Jackson,Corey,,CA Hon.,,,,,,,,,,,,Contribution
SB29,C00219642,88724046,,,COM,Josh Newman for Senate 2024,,,,,,1100 O Street,Suite 200,Sacramento,CA,95814,,,2024-05-23,1500.00,0.00,Contribution,011,,,,Newman,Josh,,CA Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,88724047,,,COM,Roger Niello for Senate 2026,,,,,,4202 H Street,,Sacramento,CA,95819,,,2024-05-23,1500.00,0.00,Contribution,011,,,,Niello,Roger,,CA Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,88724048,,,COM,Lori Wilson for Assembly 2024,,,,,,1017 L Street #794,,Sacramento,CA,95814,,,2024-05-23,1500.00,0.00,Contribution,011,,,,Wilson,Lori,,CA Hon.,,,,,,,,,,,,Contribution
