form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00365536,500461744,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,636.00,0.00,In-Kind: Tickets for Event,,C00571570,INLAND EMPIRE LEADERSHIP PAC,,,,,,,,,,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500461745,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,318.00,0.00,In-Kind: Tickets for Event,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500461746,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,159.00,0.00,In-Kind: Tickets for Event,,C00498873,,,CARDENAS,TONY,,,,H,CA,29,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500461747,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,477.00,0.00,In-Kind: Tickets for Event,,C00576041,,,CARBAJAL,SALUD O.,O.,,,H,CA,24,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500461748,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,159.00,0.00,In-Kind: Tickets for Event,,,VALLEY FIRST LEADERSHIP PAC,,,,,,,,,,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500461749,,,ORG,"Columbia Calling, Inc",,,,,,130 W 42Nd St,Ste 1401,New York,NY,100367902,G2024,,2024-09-21,318.00,0.00,In-Kind: Tickets for Event,,C00683250,GENERATION GO LEADERSHIP PAC,,,,,,,,,,,,,,,,,"In-Kind: (In-kind:  Disbursed 7/24/24. See Schedule B, Line 21b of Aug Monthly)"
SB23,C00365536,500455471,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00365536,500454568,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00365536,500455483,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00365536,500455487,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4426,,Modesto,CA,953524426,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00365536,500455485,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,22,,,,,,,,
SB23,C00365536,500454567,,,CCM,LUCIA BAEZ-GELLER FOR CONGRESS,,,,,,PO Box 454012,,Miami,FL,332454012,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00856096,,,BAEZ-GELLER,LUCIA,,,,H,FL,27,,,,,,,,
SB23,C00365536,500454566,,,CCM,NELLIE POU FOR CONGRESS,,,,,,PO Box 2696,,Paterson,NJ,075092696,G2024,,2024-09-17,5000.00,0.00,Contribution,,C00887547,,,POU,NELIDA,,,,H,NJ,09,,,,,,,,
SB23,C00365536,500455473,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN ALEXZANDER,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00365536,500455474,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00365536,500455467,,,CCM,ROBERT GARCIA FOR CONGRESS,,,,,,65 Pine Ave,# 348,Long Beach,CA,908024718,G2024,,2024-09-24,5000.00,0.00,Contribution,,C00797795,,,GARCIA,ROBERT,,,,H,CA,42,,,,,,,,
SB23,C00365536,500455476,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00365536,500455465,,,PAC,SERVING OUR COUNTRY (SOC) PAC,,,,,,226 E Canon Perdido St,Ste D,Santa Barbara,CA,931012255,,,2024-09-24,5000.00,0.00,Contribution,,C00656132,SERVING OUR COUNTRY (SOC) PAC,,,,,,,,,,,,,,,,,
SB23,C00365536,500455470,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00365536,500455482,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00365536,500455464,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO Box 8530,,Houston,TX,772498530,G2024,,2024-09-23,5000.00,0.00,Contribution,,C00660555,,,GARCIA,SYLVIA R.,R.,,,H,TX,29,,,,,,,,
SB23,C00365536,500455478,,,CCM,TERESA FOR ALL,,,,,,PO Box 2675,,Santa Fe,NM,875042675,G2024,,2024-09-25,5000.00,0.00,Contribution,,C00704049,,,LEGER FERNANDEZ,TERESA,,,,H,NM,03,,,,,,,,
SB23,C00365536,500455479,,,CCM,UNITED WITH DELIA FOR CONGRESS,,,,,,2339 N California Ave,Unit 47927,Chicago,IL,606470360,G2024,,2024-09-26,5000.00,0.00,Contribution,,C00796672,,,RAMIREZ,DELIA,,,,H,IL,03,,,,,,,,
SB23,C00365536,500455486,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-09-26,1000.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
