form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00000885,49598022,,,PAC,Spike PAC,,,,,,PO Box 9536,,Lowell,MA,01853,,,2023-12-11,5000.00,0.00,Contribution,011,C00787317,,,,,,,,,,,,,,,,,,Contribution
SB23,C00000885,49598045,,,CCM,Mary Peltola For Alaska,,,,,,810 N Street,Suite 301,Anchorage,AK,99501,P2024,,2023-12-11,2500.00,0.00,Contribution,011,C00812388,Mary Peltola For Alaska,H2AK01158,Peltola,Mary,Sattler,Rep.,,H,AK,01,,,,,,,,Contribution
SB23,C00000885,49598134,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2023-12-11,5000.00,0.00,Contribution,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,Contribution
SB23,C00000885,49598179,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,P2024,,2023-12-11,5000.00,0.00,Contribution,011,C00658567,Susan Wild For Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,Contribution
SB23,C00000885,49598560,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,61265,G2024,,2023-12-11,5000.00,0.00,Contribution,011,C00793935,Eric Sorensen For Illinois,H2IL17147,Sorensen,Eric,,Rep.,,H,IL,17,,,,,,,,Contribution
SB23,C00000885,49598571,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,G2024,,2023-12-11,2500.00,0.00,Contribution,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,Rep.,,H,IL,06,,,,,,,,Contribution
SB23,C00000885,49598591,,,CCM,Bill Foster For Congress,,,,,,PO Box 9104,,Aurora,IL,60598,G2024,,2023-12-11,2500.00,0.00,Contribution,011,C00435099,Bill Foster For Congress,H8IL14067,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,Contribution
SB23,C00000885,49598592,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,P2024,,2023-12-11,2500.00,0.00,Contribution,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,Contribution
SB23,C00000885,49615821,,,PTY,DSCC,,,,,,120 Maryland Avenue NE,,Washington,DC,20002,,,2023-12-14,15000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00000885,49615824,,,PTY,DCCC,,,,,,"430 South Capital Street, SE",2nd Floor,Washington,DC,20003,,,2023-12-14,12500.00,0.00,Contribution,011,C00000935,,,,,,,,,,,,,,,,,,Contribution
SB23,C00000885,49615836,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,P2024,,2023-12-14,1000.00,0.00,Contribution,011,C00844480,Hertel for Michigan,,Hertel,Curtis,,,,H,MI,07,,,,,,,,Contribution
SB23,C00000885,49615845,,,PAC,Prairie Political Action Committee,,,,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,,,2023-12-14,5000.00,0.00,Contribution,011,C00347195,,,,,,,,,,,,,,,,,,Contribution
SB23,C00000885,49617448,,,PAC,Blue Majority PAC,,,,,,PO Box 327,,Madison,WI,53701,,,2023-12-18,2500.00,0.00,Contribution,011,C00529693,,,,,,,,,,,,,,,,,,Contribution
SB23,C00000885,49617449,,,CCM,United With Delia For Congress,,,,,,2339 N California Ave,#47927,Chicago,IL,60647,P2024,,2023-12-18,2000.00,0.00,Contribution,011,C00796672,United With Delia For Congress,H2IL03162,Ramirez,Delia,,Rep.,,H,IL,03,,,,,,,,Contribution
SB23,C00000885,49617450,,,COM,Biden Victory Fund,,,,,,430 South Capitol Street SE,,Washington,DC,20003,,,2023-12-18,2000.00,0.00,Contribution - Allocate to Democratic Party of Illinois,011,,,,,,,,,,,,,,,,,,,Contribution - Allocate to Democratic Party of Illinois
