form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00193433,SB21B-396479,,,ORG,Elias Law Group ,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,20001,,,2023-03-02,10989.00,0.00,Legal Services ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396480,,,ORG,Financial Innovations Inc. ,,,,,,One Weingeroff Blvd,,Cranston,RI,02910,,,2023-03-02,65.20,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396481,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,13105.45,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396482,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,4043.88,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396483,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,17052.78,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396484,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,847.65,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396485,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,1725.20,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396486,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,679.83,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396487,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,8878.63,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396488,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,2465.73,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396489,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,11749.30,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396490,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-03-02,406.80,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396492,,,ORG,Impact Communications Inc. ,,,,,,"735 8th Street, SE Fl.2",,Washington,DC,20003,,,2023-03-02,4200.00,0.00,Consulting Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396493,,,ORG,Iron Mountain ,,,,,,P  O Box 27128,,New York,NY,10087,,,2023-03-02,2259.48,0.00,Equipment Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396494,,,IND,,Lowenstein,Jenna,,,,50 East Shore Avenue,,Groton,CT,06340,,,2023-03-02,14978.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396495,,,IND,,Bruns,Michelle,Kinsey,,,2870 Peachtree Rd NW,#915-7800,Atlanta,GA,30305,,,2023-03-02,7000.00,0.00,Consulting Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396496,,,ORG,"Miller's Office Products, Inc. ",,,,,,PO Box 1537,,Newington,VA,22122,,,2023-03-02,60.71,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396497,,,ORG,"EveryAction, Inc ",,,,,,PO Box 392264,,Pittsburgh,PA,15251,,,2023-03-02,8268.00,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396498,,,ORG,"EveryAction, Inc ",,,,,,PO Box 392264,,Pittsburgh,PA,15251,,,2023-03-02,5622.78,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396499,,,ORG,"Nova Label Co., Inc. ",,,,,,4819 Lydell Rd,,Cheverly,MD,20781,,,2023-03-02,463.22,0.00,Printing ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396500,,,ORG,Planet Direct ,,,,,,7251 Coppermine Drive,,Manassas,VA,20109,,,2023-03-02,36923.85,0.00,Postage ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396501,,,ORG,Prolist ,,,,,,"4510 Buckeystown Pike, Suite M",,Frederick,MD,21704,,,2023-03-02,4371.46,0.00,Postage ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396502,,,ORG,United Business Technologies ,,,,,,9218 Gaither Road,,Gaithersburg,MD,20877,,,2023-03-02,1486.30,0.00,Equipment Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396503,,,ORG,Wide Eye Creative LLC ,,,,,,7002 Poplar Avenue,,Takoma Park,MD,20912,,,2023-03-02,52500.00,0.00,Website Development & Design,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396504,,,ORG,Wide Eye Creative LLC ,,,,,,7002 Poplar Avenue,,Takoma Park,MD,20912,,,2023-03-02,15000.00,0.00,Website Development & Design,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396505,,,ORG,Bulletproof ,,,,,,"1840 41st Ave, #102-333",,Capitola,CA,95010,,,2023-03-02,1353.75,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396506,,,ORG,Bulletproof ,,,,,,"1840 41st Ave, #102-333",,Capitola,CA,95010,,,2023-03-02,285.00,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396507,,,ORG,Capital Strategies Terri New,,,,,,4712 Admiralty Way,#670,Marina Del Rey,CA,90292,,,2023-03-02,5000.00,0.00,Consulting Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396508,,,ORG,CIT ,,,,,,21146 Network Place,,Chicago,IL,60673,,,2023-03-02,88.51,0.00,Equipment Maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396509,,,ORG,CIT ,,,,,,21146 Network Place,,Chicago,IL,60673,,,2023-03-02,2971.64,0.00,Equipment Maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396510,,,ORG,DCM ,,,,,,261 West 35th St,Suite 600,New York,NY,10001,,,2023-03-02,4246.25,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396511,,,ORG,DCM ,,,,,,261 West 35th St,Suite 600,New York,NY,10001,,,2023-03-02,3179.75,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396512,,,ORG,DCM ,,,,,,261 West 35th St,Suite 600,New York,NY,10001,,,2023-03-02,2528.00,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396513,,,ORG,Dell Business Credit ,,,,,,PO Box 5275,,Carol Stream,IL,60197,,,2023-03-02,8824.70,0.00,Computer Supplies/Hardware,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397020,,,ORG,Paragon Payment Solutions ,,,,,,2141 East Broadway Rd,Ste 202,Tempe,AZ,85282,,,2023-03-02,18645.87,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397168,,,ORG,First Data Merchant Services ,,,,,,PO Box 6010,,Hagerstown,MD,21741,,,2023-03-03,3444.53,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397016,,,ORG,First Data Merchant Services ,,,,,,PO Box 6010,,Hagerstown,MD,21741,,,2023-03-03,25.00,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397017,,,IND,,Knight,Joanna,,,,7624 Tecoma Circle,9105,Austin,TX,78735,,,2023-03-07,6000.00,0.00,Consulting Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396918,,,ORG,United Parcel Service ,,,,,,P. O. Box 7247-0244,,Philadelphia,PA,191700001,,,2023-03-08,696.55,0.00,Deliveries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396933,,,ORG,Drive Strategies LLC ,,,,,,360 E. 88th St. 10D,,New York,NY,10128,,,2023-03-09,462.80,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396934,,,ORG,"Engage, LLC ",,,,,,880 North East St.,Suite 205,Frederick,MD,21701,,,2023-03-09,3935.84,0.00,Contribution Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396936,,,ORG,"The MIS Department, Inc. ",,,,,,2115 N California Ave,,Chicago,IL,60647,,,2023-03-09,18653.75,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396937,,,ORG,"Politemps, Inc. ",,,,,,"2000 P Street, NW",Ste 400,Washington,DC,20036,,,2023-03-09,2581.25,0.00,Temporary Help ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396939,,,ORG,3TONE ,,,,,,328 Argyle Road,,Brooklyn,NY,11218,,,2023-03-09,1000.00,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396940,,,ORG,TVEyes Inc ,,,,,,1150 Post Road,,Fairfield,CT,06824,,,2023-03-09,4500.00,0.00,Media -Generic Mail/TV/Radio,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396919,,,ORG,"JCF Coaching, LLC ",,,,,,PO Box 414,,Bedford,NY,10506,,,2023-03-09,9000.00,0.00,Consulting Administration,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396920,,,ORG,"Legato Security, LLC ",,,,,,PO Boc 1348,,Salt Lake City,UT,84110,,,2023-03-09,8860.80,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396921,,,ORG,"EveryAction, Inc ",,,,,,PO Box 392264,,Pittsburgh,PA,15251,,,2023-03-09,4134.00,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396922,,,ORG,"EveryAction, Inc ",,,,,,PO Box 392264,,Pittsburgh,PA,15251,,,2023-03-09,2064.88,0.00,Database Support ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396923,,,ORG,"EveryAction, Inc ",,,,,,PO Box 392264,,Pittsburgh,PA,15251,,,2023-03-09,2811.39,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396924,,,ORG,Pantheon Analytics ,,,,,,916 W. Markham Ave.,,Durham,NC,27701,,,2023-03-09,3750.00,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396925,,,ORG,Switchboard Public Benefit Corp. ,,,,,,PO Box 33485,,Washington,DC,20033,,,2023-03-09,728.32,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396926,,,ORG,"Sprout Social, Inc. ",,,,,,Dept. CH 17275,,Palatine,IL,60055,,,2023-03-09,3629.91,0.00,Computer Supplies/Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396927,,,ORG,"Anne Lewis Strategies, LLC ",,,,,,"650 Massachusetts Avenue, NW",Ste 505,Washington,DC,20001,,,2023-03-09,15000.00,0.00,Consulting Fudraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396928,,,ORG,"Cogent Communications, Inc. ",,,,,,P.O. Box 791087,,Baltimore,MD,212791087,,,2023-03-09,3085.00,0.00,Internet Services ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396929,,,ORG,Get Lerner Corp. ,,,,,,1422 Allison Street NW,,Washington,DC,20011,,,2023-03-09,12500.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-396930,,,ORG,Gilbert & Wolfand ,,,,,,Suite 320,"2201 Wisconsin Ave., NW","Washington,",DC,20007,,,2023-03-09,23000.00,0.00,Accounting ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397018,,,ORG,Amalgamated Bank ,,,,,,275 Seventh Avenue,,New York,NY,10001,,,2023-03-10,25.00,0.00,Bank Charges ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397624,,,ORG,Paypal ,,,,,,2211 North First Street,,San Jose,CA,95131,,,2023-03-11,1137.27,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397120,,,ORG,Paylocity ,,,,,,3850 N. Wilke Road,,Arlington Heights,IL,60004,,,2023-03-14,140647.58,0.00,Taxes - Payroll ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397121,,,ORG,Paylocity ,,,,,,3850 N. Wilke Road,,Arlington Heights,IL,60004,,,2023-03-14,1108.93,0.00,Taxes - Payroll ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397019,,,ORG,Paylocity ,,,,,,3850 N. Wilke Road,,Arlington Heights,IL,60004,,,2023-03-15,470.79,0.00,Payroll Service ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397021,,,IND,,Fines,Caroline,,,,10621 Regent Park Court,,Fairfax,VA,22030,,,2023-03-15,3873.31,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397022,,,IND,,Patel,Mahima,,,,1221 Massachusetts Ave NW,Apt 212,Washington,DC,20005,,,2023-03-15,1876.62,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397023,,,IND,,Cohen,Angela,,,,"217 54th Street, NE",,Washington,DC,20019,,,2023-03-15,1772.82,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397024,,,IND,,Eick,Victoria,,,,2425 17th Street NW,Apt 118,Washington,DC,20009,,,2023-03-15,2220.90,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397025,,,IND,,Radle,Rebecca,,,,533 Clear Spring Rd,,Great Falls,VA,22066,,,2023-03-15,1461.25,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397026,,,IND,,Reyes,Emily,,,,6728 Alderbrook Drive,,Denton,TX,76210,,,2023-03-15,2046.25,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397027,,,IND,,Robinson,Denelle,,,,3902 Woodhaven Lane,,Bowie,MD,20715,,,2023-03-15,3808.63,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397028,,,IND,,Barrett,Lucy,,,,32 High Street,,Winooski,VT,05404,,,2023-03-15,3081.15,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397029,,,IND,,Chavarria,Rosnelly,,,,2722 S.W. 152nd Ct.,,Miami,FL,33185,,,2023-03-15,3065.08,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397030,,,IND,,Davis,Elizabeth,,,,204 Willow Ave,,Anna Maria,FL,34216,,,2023-03-15,3264.79,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397031,,,IND,,Durham,Lauren,,,,201 I St NE,Apt 702,Washington,DC,20002,,,2023-03-15,4283.17,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397032,,,IND,,Kale,Rahul,,,,3 Tingey Square SE,Apt 503,Washington,DC,20003,,,2023-03-15,2853.59,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397033,,,IND,,Mackler,Jessica,,,,6203 Vorlich Lane,,Bethesda,MD,20816,,,2023-03-15,5810.68,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397034,,,IND,,Mata,James,,,,368 Stewart Ave,,Columbus,OH,43206,,,2023-03-15,2967.84,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397035,,,IND,,Robertson,Collyn,,,,3205 Grooms Street,Unit B,Austin,TX,78705,,,2023-03-15,3330.56,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397036,,,IND,,Schaefer,Melissa,,,,201 Beryl Way,,Watervliet,NY,12189,,,2023-03-15,1573.18,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397037,,,IND,,Washington,William,,,,9400 Sea Turtle Lane,,Plantation,FL,33324,,,2023-03-15,3534.57,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397038,,,IND,,Alcala,Monique,,,,"1225 First Street, #618",,Alexandria,VA,22314,,,2023-03-15,3180.33,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397039,,,IND,,Arreguin,Maria,,,,1272 Woodland Ave SE,,Atlanta,GA,30316,,,2023-03-15,2738.95,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397040,,,IND,,Boone,Megan,,,,"101 G St. SW, Apt. A60",,Washington,DC,20024,,,2023-03-15,1593.25,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397041,,,IND,,Carrillo,Sarah,,,,329 S Washington Sq,Apt F,Lansing,MI,48933,,,2023-03-15,2773.55,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397042,,,IND,,Curmi,Sarah,,,,8868 Somerset Lane,,Ypsilanti,MI,48198,,,2023-03-15,4593.96,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397043,,,IND,,Elsenbast,Emily,,,,2751 N Milwaukee St,,Denver,CO,80205,,,2023-03-15,2989.42,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397044,,,IND,,Logan,Thaddeus,,,,3500 Rockmont Drive,Apt 2203,Denver,CO,80202,,,2023-03-15,2686.75,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397045,,,IND,,Maloney,Brittany,,,,9 Ambergreen Ct,,Middletown,OH,45044,,,2023-03-15,2680.63,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397046,,,IND,,McKenzie,Quiana,,,,6300 Terra Verde Drive,Unit 320,Raleigh,NC,27609,,,2023-03-15,3219.42,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397047,,,IND,,McNeal,Lestian,,,,152 S. Serrano Ave,,Los Angeles,CA,90004,,,2023-03-15,2844.05,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397048,,,IND,,Mensah,Kabowd,,,,1911 R St NW,402,Washington,DC,20009,,,2023-03-15,1538.51,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397049,,,IND,,Montouri,Ella,,,,"1779-B Lanier Place, NW",,Washington,DC,20009,,,2023-03-15,1887.47,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397050,,,IND,,Rankin,Devin,,,,2801 Williams Road,,Matthews,NC,28105,,,2023-03-15,3030.39,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397051,,,IND,,Rothmeier,Rebecca,,,,2801 Hennepin Ave,#196,Minneapolis,MN,55408,,,2023-03-15,2930.66,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397052,,,IND,,Sulzer,Molly,,,,2928 Wicklow Road,,Los Angeles,CA,90064,,,2023-03-15,1421.03,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397053,,,IND,,Wilke,Kimberly,,,,3315 Roswell Road NE,Apt 2032,Atlanta,GA,30305,,,2023-03-15,2689.11,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397054,,,IND,,Wyche,Storm,,,,156 Main Street,,East Rutherford,NJ,07073,,,2023-03-15,1718.90,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397055,,,IND,,Yampolsky,Tova,,,,644 Brownwood Ave SE,,Atlanta,GA,30316,,,2023-03-15,2769.60,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397056,,,IND,,Allison-Hearn,Emily,,,,120 Dellway Dr,,Nashville,TN,37207,,,2023-03-15,2096.10,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397057,,,IND,,Bombardier,Kristen,,,,132 Saguaro Trail,,Georgetown,TX,78626,,,2023-03-15,1440.84,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397058,,,IND,,Briddell,Kyra,,,,13185 Tory Loop,,Woodbridge,VA,22192,,,2023-03-15,2010.49,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397059,,,IND,,Medeiros,Jennifer,,,,3840 Porter St NW,Unit A379,Washington,DC,20016,,,2023-03-15,2733.13,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397060,,,IND,,Ray,Benjamin,,,,803 9th St NE,,Washington,DC,20002,,,2023-03-15,4817.09,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397061,,,IND,,Reynolds,Elizabeth,,,,5213 Huntley Overlook Drive,,Durham,NC,27703,,,2023-03-15,5768.68,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397062,,,IND,,Spain,Sara,,,,24290 Letchworth Road,,Beachwood,OH,44122,,,2023-03-15,2767.36,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397063,,,IND,,Wang,Danni,,,,1414 S. Gramercy Pl.,#3,Los Angeles,CA,90019,,,2023-03-15,2337.69,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-397064,,,IND,,Williams,Tonya,,,,6614 Greenleigh Lane,,Alexandria,VA,22315,,,2023-03-15,3629.33,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
