form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00877845,500000139,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-10-24,99.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000128,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-11-06,114.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00877845,500000141,,,ORG,Anna's Taqueria,,,,,,271 Wonder St,,Reno,NV,895022425,,,2024-10-25,848.69,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000142,,,ORG,Arch Street Meeting House,,,,,,320 Arch St,,Philadelphia,PA,191062114,,,2024-10-19,910.00,0.00,Venue Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000143,,,ORG,Bob Bingaman Jr. Consulting,,,,,,7502 Holly Ave,,Takoma Park,MD,209124218,,,2024-11-08,6250.10,0.00,Management Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000144,,,ORG,Caitlin O'Hara Photography,,,,,,450 W Earll Dr,Unit 3,Phoenix,AZ,850134354,,,2024-11-15,1504.89,0.00,Photography & Videography,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000145,,,ORG,Ethix Ventures,,,,,,9 Main St,Ste 3C,Sutton,MA,015901500,,,2024-10-18,5541.75,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000161,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-17,334.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000160,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-19,26.11,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000158,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-20,265.67,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000159,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-20,128.43,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000157,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-22,405.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000156,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-23,446.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000154,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-24,258.64,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000155,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-24,232.09,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000153,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-26,491.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000152,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-29,541.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000151,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-10-31,596.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000150,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-11-02,656.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000149,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-11-03,722.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000148,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-11-04,722.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000147,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-11-05,722.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000146,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,,,2024-11-21,405.63,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000162,,,ORG,FOUND:RE Phoenix Hotel,,,,,,1100 N Central Ave,,Phoenix,AZ,850041817,,,2024-11-08,650.13,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000163,,,ORG,FOUND:RE Phoenix Hotel,,,,,,1100 N Central Ave,,Phoenix,AZ,850041817,,,2024-11-08,1071.30,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000164,,,ORG,Hub Coffee Roasters,,,,,,727 W Riverside St,,Phoenix,AZ,850411405,,,2024-10-24,330.10,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000165,,,ORG,Mosley Media,,,,,,635 Apple St,,Reno,NV,895023526,,,2024-11-08,450.00,0.00,Photography & Videography,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000168,,,ORG,PHX Burrito House,,,,,,4140 N 7th Ave,,Phoenix,AZ,850133072,,,2024-10-24,909.42,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000170,,,ORG,Pocketbook Strategies,,,,,,PO Box 741070,,Los Angeles,CA,900049070,,,2024-11-06,69.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000169,,,ORG,Pocketbook Strategies,,,,,,PO Box 741070,,Los Angeles,CA,900049070,,,2024-11-19,1938.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000171,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-10-19,718.95,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000126,,,IND,,Warren,Patrick,,,,28 Argyle Rd,Apt 4B,Brooklyn,NY,112182936,,,2024-10-18,720.00,0.00,Editing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000123,,,IND,,Woods,Kyla,,,,227 Union St,Apt 1,Brooklyn,NY,112310841,,,2024-11-19,1125.00,0.00,Social Media Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000124,,,IND,,Woods,Kyla,,,,227 Union St,Apt 1,Brooklyn,NY,112310841,,,2024-11-19,6000.00,0.00,Social Media Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00877845,500000125,,,IND,,Woods,Kyla,,,,227 Union St,Apt 1,Brooklyn,NY,112310841,,,2024-11-19,6000.00,0.00,Social Media Management,,,,,,,,,,,,,,,,,,,,
