form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00648808,500037762,,,ORG,Paypal,,,,,,2211 N 1St St,,San Jose,CA,951312021,,,2024-10-27,6.35,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037747,,,ORG,NGP VAN,,,,,,655 15Th St NW,# 650,Washington,DC,200055701,,,2024-10-28,3568.95,0.00,Database Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037760,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-10-29,51.09,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037748,,,ORG,Sandler Reiff Lamb Rosenstein & Birkenstock PC,,,,,,1090 Vermont Ave NW,Ste 750,Washington,DC,200054970,,,2024-10-29,1043.00,0.00,Legal Expenses,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037752,,,ORG,Intuit Inc.,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-10-30,99.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037767,,,ORG,Mile 22 LLC,,,,,,705 E 70Th Ter,,Kansas City,MO,641311322,G2024,,2024-10-30,1250.00,0.00,Digital Ad Design,,C00580100,,,TRUMP,DONALD,J.,,,P,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037758,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-31,5.26,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037750,,,IND,,Levine,Paula,,,,135 Clarendon St,Apt 12X,Boston,MA,021165283,,,2024-10-31,10000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037742,,,ORG,Payroll Data Processing,,,,,,4224 Henderson Blvd,,Tampa,FL,336295611,,,2024-10-31,5985.93,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037743,,,ORG,Payroll Data Processing,,,,,,4224 Henderson Blvd,,Tampa,FL,336295611,,,2024-10-31,15233.51,0.00,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037744,500037743,SB29,IND,,Estes,Abbie,Patterson,,,PO Box 996,,Fairhope,AL,365330996,,,2024-10-31,4774.80,0.00,Payroll,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500037745,500037743,SB29,IND,,Geruso,Jordyn,,,,2420 Daws Dr,Apt A,Bozeman,MT,597186979,,,2024-10-31,4211.55,0.00,Payroll,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500037746,500037743,SB29,IND,,Harbaugh,Kenneth,,,,18560 Parkland Dr,,Shaker Heights,OH,441223469,,,2024-10-31,6247.16,0.00,Payroll,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500037882,,,ORG,Alexandria Strategies,,,,,,301 Springfield Ave,,Hudson,IA,506439704,,,2024-11-01,7500.00,0.00,Fundraising Consultant,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037898,,,ORG,Wix.Com,,,,,,235 W 23Rd St,,New York,NY,100112371,,,2024-11-01,5.18,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500038032,,,IND,,Harbaugh,Kenneth,,,,18560 Parkland Dr,,Shaker Heights,OH,441223469,,,2024-11-04,972.76,0.00,Reimbursed Expenses - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500038027,500038032,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-11-04,227.48,0.00,Airfare,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500038028,500038032,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-11-04,419.47,0.00,Airfare,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500038024,500038032,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-11-04,39.25,0.00,Ride Share Service,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500038025,500038032,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-11-04,88.27,0.00,Ride Share Service,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500038026,500038032,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-11-04,61.89,0.00,Ride Share Service,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00648808,500037892,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2024-11-04,354.38,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037887,,,ORG,"Printful, Inc.",,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,,,2024-11-04,24.32,0.00,Fundraising Printing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037881,,,ORG,UnitedHealthcare,,,,,,9700 Health Care Ln,,Minnetonka,MN,553434522,,,2024-11-04,858.44,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037884,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-11-05,107.86,0.00,Google Apps,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037888,,,ORG,"Printful, Inc.",,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,,,2024-11-05,10.76,0.00,Fundraising Printing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037885,,,ORG,SquareSpace,,,,,,225 Varick St,Fl 12,New York,NY,100144383,,,2024-11-05,292.56,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037886,,,ORG,SquareSpace,,,,,,225 Varick St,Fl 12,New York,NY,100144383,,,2024-11-06,15.26,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037893,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-10,1.59,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037987,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-17,0.99,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037895,,,ORG,"Printful, Inc.",,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,,,2024-11-18,41.55,0.00,Fundraising Printing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037896,,,ORG,"Printful, Inc.",,,,,,11025 Westlake Dr,,Charlotte,NC,282733782,,,2024-11-18,23.86,0.00,Fundraising Printing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037883,,,ORG,US Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-11-18,53.00,0.00,Postage,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037890,,,ORG,Wix.Com,,,,,,235 W 23Rd St,,New York,NY,100112371,,,2024-11-20,89.04,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037914,,,ORG,US Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-11-22,45.70,0.00,Postage,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037915,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-24,0.99,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00648808,500037999,,,ORG,CommonCentsConsulting LLC,,,,,,PO Box 26430,,Tempe,AZ,852856430,,,2024-11-25,8899.46,0.00,Compliance & Accounting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
