form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00487470,SB21B.10969,,,ORG,Ad Victoriam,,,,,,525 East Market St.,,Leesburgh,VA,20176,,,2024-07-02,40.94,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11011,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-07-31,37117.68,,"pull from advance, Line 21, for administrative, fundraising and compliance support",,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11013,,,ORG,Club for Growth,,,,,,2001 L ST NW STE 600,,Washington,DC,20036,,,2024-07-31,-37117.68,,pull from advance for operating expenditure Line 21,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10975,,,ORG,"Conservative Connector, LLC",,,,,,1878 Watermark Dr. SE,,Grand Rapids,MI,49546,,,2024-07-30,432.55,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10976,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-07-02,94.50,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10977,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-07-16,108.90,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10978,,,ORG,DONOR BUREAU,,,,,,1900 Reston Metro Plaza,,Reston,VA,20190,,,2024-07-23,29.70,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11001,,,ORG,"FatLab, LLC",,,,,,1732 11ST AVE,#24150,NEW YORK,NY,10128,,,2024-07-09,390.00,,website maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11002,,,ORG,"FatLab, LLC",,,,,,1732 11ST AVE,#24150,NEW YORK,NY,10128,,,2024-07-30,390.00,,website maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10987,,,ORG,FRONTLINE STRATEGIES,,,,,,108 South Washington St.,2nd floor,Alexandria,VA,22314,,,2024-07-02,3.61,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10988,,,ORG,FRONTLINE STRATEGIES,,,,,,108 South Washington St.,2nd floor,Alexandria,VA,22314,,,2024-07-16,21.50,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10989,,,ORG,FRONTLINE STRATEGIES,,,,,,108 South Washington St.,2nd floor,Alexandria,VA,22314,,,2024-07-23,3.61,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10990,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-02,17.57,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10991,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-09,69.36,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11004,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-09,500.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10992,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-16,4.77,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10993,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-23,31.51,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10994,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-30,474.62,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11005,,,ORG,"IMGE, LLC",,,,,,108 SOUTH WASHINGTON ST.,2ND FLOOR,Alexandria,VA,22314,,,2024-07-30,19772.85,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10964,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-07-05,1537.64,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10965,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-07-12,19.68,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10966,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-07-19,2368.63,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10967,,,ORG,Stripe,,,,,,185 BERRY ST.,STE 550,SAN FRANCISCO,CA,94107,,,2024-07-26,19.33,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10998,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-07-02,74.40,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10995,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-07-09,52.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10996,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-07-16,4.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10999,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-07-23,160.00,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10997,,,ORG,TMA,,,,,,2311 Wilson Blvd. Floor 2,,Arlington,VA,22201,,,2024-07-30,5002.77,,digital prospecting,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10968,,,ORG,Truist Merchant Services,,,,,,PO Box 2394,,Omaha,NE,68103,,,2024-07-10,54.90,,credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.11009,,,ORG,"Wiley Rein, LLC",,,,,,"2050 M ST., NW",,Washington,DC,20036,,,2024-07-12,18000.00,,legal fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00487470,SB21B.10986,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-07-30,376.35,,digital prospecting,,,,,,,,,,,,,,,,,,,,
