form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00208249,SB29.17084,,,CCM,Mike Petersen for Kansas Senate Camapaign,,,,,,2608 Southeast Drive,,Wichita,KS,67216,P2024,,2023-08-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17086,,,CCM,Missourians for Bishop Davidson,,,,,,PO Box 803,,Republic,MO,65738,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17087,,,CCM,Missourians for Cody Smith,,,,,,1012 Euclid Boulevard,,Carthage,MO,64836,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17088,,,CCM,Missourians for Mike Cierpiot,,,,,,214 NE Landings Circle,,Lees Summit,MO,64064,P2024,,2023-08-14,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17089,,,CCM,Missourians for O'Laughlin,,,,,,1103 East Briggs Drive,,Macon,MO,63552,P2024,,2023-08-14,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17085,,,COM,Missouri Heritage PAC,,,,,,2820 E 32nd St,,Joplin,MO,64804,P2024,,2023-08-14,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17090,,,CCM,Patterson for Missouri,,,,,,617 NE Lake Pointe Drive,,Lees Summit,MO,64064,P2024,,2023-08-14,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17091,,,CCM,Pittman for Senate,,,,,,1108 S. Broadway,,Leavenworth,KS,66048,P2024,,2023-08-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17092,,,CCM,Plocher for Missouri,,,,,,PO Box 16065,,Clayton,MO,63015,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17093,,,CCM,Shallenburger for Kansas Senate,,,,,,1538 Garfield,,Baxter Springs,KS,66713,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17094,,,CCM,Stephanie Flowers for State Senate,,,,,,PO BOX 6852,,Pine Bluff,AR,71611,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17095,,,CCM,The Seitz Conservative Coalition,,,,,,1805 Miller Drive,,Branson,MO,65616,P2024,,2023-08-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17096,,,CCM,Travis Smith for Representative.com,,,,,,PO Box 32,,Dora,MO,65637,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17098,,,CCM,Tyler Dees for Senate,,,,,,2584 North Hico St,,Siloam Springs,AR,72761,P2024,,2023-08-14,500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17097,,,CCM,Ty Masterson for Kansas,,,,,,1539 Phyllis Road,,Andover,KS,67002,P2024,,2023-08-14,250.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.17099,,,CCM,Vivian Flowers for State Representative,,,,,,P.O. Box 3156,,Pine Bluff,AR,71611,P2024,,2023-08-14,250.00,,,,,,,,,,,,,,,,,,,,,,
