form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00091561,SB23.38203,,,CCM,CITIZENS FOR TURNER,,,,,,120 W    2ND STREET,SUITE 1510,DAYTON,OH,45402,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00373001,CITIZENS FOR TURNER,H2OH03067,TURNER,MICHAEL R REP.,,,,H,OH,10,,,,,,,,
SB23,C00091561,SB23.38257,,,CCM,CITIZENS FOR TURNER,,,,,,120 W    2ND STREET,SUITE 1510,DAYTON,OH,45402,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00373001,CITIZENS FOR TURNER,H2OH03067,TURNER,MICHAEL R REP.,,,,H,OH,10,,,,,,,,
SB23,C00091561,SB23.38205,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00091561,SB23.38400,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2023-12-18,2000.00,,CONTRIBUTION,011,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00091561,SB23.38434,,,CCM,COLE PAC,,,,,,12176 CHANCERY STATION CIRCLE,,RESTON,VA,20190,,,2023-12-18,2500.00,,CONTRIBUTION,,C00438481,,,,,,,,,OK,,,,,,,,,
SB23,C00091561,SB23.38391,,,PAC,COMMON GROUND PAC,,,,,,1751 POTOMAC GREENS DR,,ALEXANDRIA,VA,22314,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00538835,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38290,,,PAC,COMMONWEALTH PAC,,,,,,PO BOX 383,,MERRIFIELD,VA,22116,,,2023-09-30,-2500.00,,VOID OF 11/23/21 CONTRIBUTION,,C00498931,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38361,,,PAC,COMMONWEALTH PAC,,,,,,PO BOX 383,,MERRIFIELD,VA,22116,,,2023-11-21,5000.00,,CONTRIBUTION,011,C00498931,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38193,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,P2024,,2023-08-16,2500.00,,CONTRIBUTION,011,C00445452,CONNOLLY FOR CONGRESS,H8VA11062,CONNOLLY,GERALD EDWARD,,,,H,VA,11,,,,,,,,
SB23,C00091561,SB23.38276,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,G2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00445452,CONNOLLY FOR CONGRESS,H8VA11062,CONNOLLY,GERALD EDWARD,,,,H,VA,11,,,,,,,,
SB23,C00091561,SB23.38247,,,CCM,COURTNEY FOR CONGRESS,,,,,,PO BOX 1372,,VERNON,CT,06066,C2024,Convention,2023-09-27,1000.00,,CONTRIBUTION,011,C00410233,COURTNEY FOR CONGRESS,H2CT02112,COURTNEY,JOSEPH D,,Rep.,,H,CT,02,,,,,,,,
SB23,C00091561,SB23.38416,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 420239,,KISSIMMEE,FL,34742,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00091561,SB23.38405,,,CCM,DAVIS FOR CONGRESS,,,,,,5956 WEST RACE AVE,,CHICAGO,IL,60644,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00172619,DAVIS FOR CONGRESS,H4IL07037,DAVIS,DANNY,K,Rep.,,H,IL,07,,,,,,,,
SB23,C00091561,SB23.38209,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,P.O. BOX 636,,ANNANDALE,VA,22003,P2024,,2023-08-16,1500.00,,CONTRIBUTION,011,C00558213,DEBBIE DINGELL FOR CONGRESS,H4MI12079,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
SB23,C00091561,SB23.38443,,,PAC,DEFEND THE DREAM,,,,,,777 S FIGUEROA ST SUITE 4050,,LOS ANGELES,CA,90017,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00771238,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38256,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,P2024,,2023-09-27,2500.00,,CONTRIBUTION,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00091561,SB23.38288,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,P2022,,2023-09-30,-1000.00,,VOID OF 9/23/2021 CONTRIBUTION,,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00091561,SB23.38375,,,PAC,DEMOCRACY SUMMER LEADERSHIP PAC,,,,,,PO BOX 5418,,TAKOMA PARK,MD,20913,,,2023-11-21,2500.00,,CONTRIBUTION,011,C00664318,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38437,,,PAC,DEMOCRACY SUMMER LEADERSHIP PAC,,,,,,PO BOX 5418,,TAKOMA PARK,MD,20913,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00664318,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38353,,,PAC,DENALI LEADERSHIP PAC,,,,,,901 N WASHINGTON ST,SUITE 700,ALEXANDRIA,VA,22314,,,2023-11-03,1500.00,,CONTRIBUTION,011,C00438291,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38445,,,PAC,DENALI LEADERSHIP PAC,,,,,,901 N WASHINGTON ST,SUITE 700,ALEXANDRIA,VA,22314,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00438291,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38258,,,CCM,DONALD M PAYNE JR FOR CONGRESS,,,,,,PO BOX 2406,,NEWARK,NJ,07114,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00519355,DONALD M PAYNE JR FOR CONGRESS,H2NJ10154,PAYNE,"DONALD M., JR.",,,,H,NJ,10,,,,,,,,
SB23,C00091561,SB23.38427,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO BOX 160,,COLLINGSWOOD,NJ,08108,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00558320,DONALD NORCROSS FOR CONGRESS,H4NJ01084,NORCROSS,DONALD W,,,,H,NJ,01,,,,,,,,
SB23,C00091561,SB23.38345,,,PAC,DO RIGHT BAYOU PAC,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,,,2023-11-03,2500.00,,CONTRIBUTION,011,C00635557,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38440,,,PAC,DO RIGHT BAYOU PAC,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00635557,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38268,,,CCM,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,,,,,,P.O. BOX 231,,LUTHERVILLE,MD,21094,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,H2MD02160,RUPPERSBERGER,C.A. DUTCH,,,,H,MD,02,,,,,,,,
SB23,C00091561,SB23.38408,,,CCM,DWIGHT EVANS FOR CONGRESS,,,,,,PO BOX 6578,,PHILADELPHIA,PA,19138,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00591065,DWIGHT EVANS FOR CONGRESS,,EVANS,DWIGHT,,,,H,PA,03,,,,,,,,
SB23,C00091561,SB23.38292,,,CCM,ELAINE FOR CONGRESS,,,,,,PO BOX 66191,,VIRGINIA BEACH,VA,23466,P2022,,2023-09-30,-1000.00,,VOID OF 11/23/2021 CONTRIBUTION,,C00664375,ELAINE FOR CONGRESS,H8VA02111,LURIA,ELAINE,,,,H,VA,02,,,,,,,,
SB23,C00091561,SB23.38431,,,PAC,EVERGREEN PAC,,,,,,499 S CAPITOL ST SW,SUITE 420,WASHINGTON,DC,20003,,,2023-12-18,5000.00,,CONTRIBUTION,,C00576090,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38422,,,PAC,FAIR SHOT PAC,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,,,2023-12-18,5000.00,,CONTRIBUTION,011,C00574970,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38399,,,PAC,FORWARD TOGETHER PAC,,,,,,1751 POTOMAC GREENS DR,,ALEXANDRIA,VA,22314,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00412791,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38190,,,PAC,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,,,H2SC02042,CLYBURN,JAMES E.,,,,H,SC,06,,,,,,,,
SB23,C00091561,SB23.38392,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,PO BOX 681202,,SCHAUMBURG,IL,60168,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00575092,FRIENDS OF RAJA FOR CONGRESS,H2IL08096,KRISHNAMOORTHI,S. RAJA,,,,H,IL,08,,,,,,,,
SB23,C00091561,SB23.38265,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,340 ORANGE STREET,,NEW HAVEN,CT,06511,C2024,Convention,2023-09-27,1500.00,,CONTRIBUTION,011,C00238865,FRIENDS OF ROSA DELAURO,H0CT03072,DELAURO,ROSA L,,,,H,CT,03,,,,,,,,
SB23,C00091561,SB23.38206,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,"208 EYE STREET, NE",,WASHINGTON,DC,20002,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00091561,SB23.38354,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,"208 EYE STREET, NE",,WASHINGTON,DC,20002,P2024,,2023-11-20,4000.00,,CONTRIBUTION,011,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00091561,SB23.38355,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,"208 EYE STREET, NE",,WASHINGTON,DC,20002,G2024,,2023-11-20,1000.00,,CONTRIBUTION,011,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00091561,SB23.38177,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00091561,SB23.38341,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-11-03,1500.00,,CONTRIBUTION,011,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00091561,SB23.38232,,,CCM,GLENN F. IVEY FOR CONGRESS,,,,,,PO BOX 85,,BLADENSBURG,MD,20710,P2024,,2023-09-27,2500.00,,CONTRIBUTION,011,C00792283,GLENN F. IVEY FOR CONGRESS,H2MD04315,IVEY,GLENN,,,,H,MD,04,,,,,,,,
SB23,C00091561,SB23.38234,,,PAC,GRANITE VALUES PAC,,,,,,105 N STATE STREET,,CONCORD,NH,03301,,,2023-09-27,1000.00,,CONTRIBUTION,011,C00629311,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38424,,,PAC,GRANITE VALUES PAC,,,,,,105 N STATE STREET,,CONCORD,NH,03301,,,2023-12-18,4000.00,,CONTRIBUTION,011,C00629311,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38338,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,P2024,,2023-11-03,1000.00,,CONTRIBUTION,011,C00638650,HALEY STEVENS FOR CONGRESS,H8MI11254,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00091561,SB23.38441,,,PAC,HAWAII PAC,,,,,,600 PENNSYLVANIA AVENUE SE,#15180,WASHINGTON,DC,20003,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00567693,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38298,,,CCM,HIMES FOR CONGRESS,,,,,,"857 POST ROAD, #312",,FAIRFIELD,CT,06824,C2022,Convention,2023-09-30,-1000.00,,VOID OF 3/17/2022 CONTRIBUTION,,C00434191,HIMES FOR CONGRESS,H8CT04172,HIMES,JIM,,,,H,CT,04,,,,,,,,
SB23,C00091561,SB23.38238,,,PAC,HOOPS PAC,,,,,,PO BOX 3314,,PORTLAND,OR,97208,,,2023-09-27,5000.00,,CONTRIBUTION,011,C00392738,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38269,,,CCM,HOYER FOR CONGRESS,,,,,,1032 15TH STREET NW,SUITE 247,WASHINGTON,DC,20005,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00140715,HOYER FOR CONGRESS,H2MD05155,HOYER,STENY,,Rep.,,H,MD,05,,,,,,,,
SB23,C00091561,SB23.38395,,,CCM,HUFFMAN FOR CONGRESS,,,,,,P.O. BOX 664,,PETALUMA,CA,94953,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00536680,HUFFMAN FOR CONGRESS,H2CA06259,HUFFMAN,JARED,,,,H,CA,02,,,,,,,,
SB23,C00091561,SB23.38329,,,PAC,IMPACT,,,,,,192 LEXINGTON AVE.,SUITE 1001,NEW YORK,NY,10016,,,2023-11-03,5000.00,,CONTRIBUTION,,C00348607,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38407,,,PAC,IMPACT COMMITTEE,,,,,,617 E CUSTIS AVENUE,,ALEXANDRIA,VA,22301,,,2023-12-18,5000.00,,CONTRIBUTION,011,C00525238,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38275,,,CCM,JAMIE RASKIN FOR CONGRESS,,,,,,P.O. BOX 5418,,TAKOMA PARK,MD,20913,P2024,,2023-09-27,3000.00,,CONTRIBUTION,011,C00575126,JAMIE RASKIN FOR CONGRESS,H6MD08457,RASKIN,JAMIE,,,,H,MD,08,,,,,,,,
SB23,C00091561,SB23.38240,,,CCM,JEFF JACKSON FOR CONGRESS,,,,,,301 HILLSBOROUGH ST STE 950,,RALEIGH,NC,27603,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00767400,JEFF JACKSON FOR CONGRESS,H2NC14076,JACKSON,JEFF,,,,H,NC,14,,,,,,,,
SB23,C00091561,SB23.38277,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,"3605 LONG BEACH BLVD., SUITE 426",,LONG BEACH,CA,90807,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00629659,JIMMY GOMEZ FOR CONGRESS,H8CA34266,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00091561,SB23.38417,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,"3605 LONG BEACH BLVD., SUITE 426",,LONG BEACH,CA,90807,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00629659,JIMMY GOMEZ FOR CONGRESS,H8CA34266,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00091561,SB23.38303,,,CCM,JUDY CHU FOR CONGRESS,,,,,,1531 PURDUE AVE,,LOS ANGELES,CA,90025,G2022,,2023-09-30,-1000.00,,VOID OF 11/23/2021 CONTRIBUTION,,C00458125,JUDY CHU FOR CONGRESS,H0CA32101,CHU,JUDY,,,,H,CA,28,,,,,,,,
SB23,C00091561,SB23.38347,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91377,P2024,,2023-11-03,1000.00,,CONTRIBUTION,011,C00513077,JULIA BROWNLEY FOR CONGRESS,H2CA00120,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00091561,SB23.38363,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2023-11-21,1000.00,,CONTRIBUTION,011,C00766428,JULIA LETLOW FOR CONGRESS,H2LA05126,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00091561,SB23.38196,,,CCM,KAPTUR FOR CONGRESS,,,,,,C/O LORI SILVERMAN,1008 HILLWOOD AVE,FALLS CHURCH,VA,22042,P2024,,2023-08-16,1500.00,,CONTRIBUTION,011,C00154625,KAPTUR FOR CONGRESS,H2OH09031,KAPTUR,MARCY HON. M.C.,,,,H,OH,09,,,,,,,,
