form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00455048,SB29.8891,,,CCM,CITIZENS FOR JESSE GREEN,,,,,,1007 E GRAND AVENUE,,DES MOINES,IA,50319,G2024,,2024-09-18,350.00,,DONATION,012,,CITIZENS FOR JESSE GREEN,,,,,,,H,IA,24,,,,,,,,
SB29,C00455048,SB29.8907,,,CCM,CITIZENS FOR PAT GRASSLEY,,,,,,30601 DEER TRAIL DRIVE,,NEW HARTFORD,IA,50660,G2024,,2024-09-18,1000.00,,DONATION,012,,CITIZENS FOR PAT GRASSLEY,,,,,,,H,IA,50,,,,,,,,
SB29,C00455048,SB29.8899,,,CCM,CITIZENS TO ELECT BILL DOTZLER,,,,,,2837 CEDAR TERRACE DRIVE,,WATERLOO,IA,50702,G2024,,2024-09-18,900.00,,DONATION,012,,CITIZENS TO ELECT BILL DOTZLER,,,,,,,S,IA,11,,,,,,,,
SB29,C00455048,SB29.8906,,,CCM,"COMMITTEE TO ELECT ZACH WAHLS, #2386",,,,,,201 E 9TH STREET #415,,CORALVILLE,IA,52241,G2024,,2024-09-18,350.00,,DONATION,012,,"COMMITTEE TO ELECT ZACH WAHLS, #2386",,,,,,,S,IA,37,,,,,,,,
SB29,C00455048,SB29.8871,,,CCM,COSTELLO FOR IOWA SENATE,,,,,,37265 RAINS AVENUE,,IMOGENE,IA,51645,G2024,,2024-09-18,1000.00,,DONATION,012,,COSTELLO FOR IOWA SENATE,,,,,,,H,IA,23,,,,,,,,
SB29,C00455048,SB29.8879,,,CCM,COURNOYER FOR SENATE,,,,,,27633 BLACKHAWK CT,,LE CLAIRE,IA,52753,G2024,,2024-09-18,750.00,,DONATION,012,,COURNOYER FOR SENATE,,,,,,,S,IA,49,,,,,,,,
SB29,C00455048,SB29.8868,,,CCM,DAN DAWSON FOR STATE SENATE 2256,,,,,,213 UPLAND DRIVE,,COUNCIL BLUFFS,IA,51503,G2024,,2024-09-18,2000.00,,DONATION,012,,DAN DAWSON FOR STATE SENATE 2256,,,,,,,S,IA,08,,,,,,,,
SB29,C00455048,SB29.8869,,,CCM,DAN ZUMBACH FOR SENATE,,,,,,2618 140TH AVENUE,,RYAN,IA,52330,G2024,,2024-09-18,1500.00,,DONATION,012,,DAN ZUMBACH FOR SENATE,,,,,,,,,,,,,,,,,
SB29,C00455048,SB29.8900,,,CCM,"ERIC GIDDENS FOR IOWA, #2501",,,,,,1416 MADISON STREET,,CEDAR FALLS,IA,50613,G2024,,2024-09-18,900.00,,DONATION,012,,"ERIC GIDDENS FOR IOWA, #2501",,,,,,,S,IA,30,,,,,,,,
SB29,C00455048,SB29.8872,,,CCM,FRIENDS FOR KLIMESH,,,,,,304 OAK STREET,,SPILLVILLE,IA,52168,G2024,,2024-09-18,1000.00,,DONATION,012,,FRIENDS FOR KLIMESH,,,,,,,,IA,32,,,,,,,,
SB29,C00455048,SB29.8913,,,CCM,FRIENDS OF JACOB BOSSMAN,,,,,,2650 S CEDAR STREET,,SIOUX CITY,IA,51106,G2024,,2024-09-18,750.00,,DONATION,012,,FRIENDS OF JACOB BOSSMAN,,,,,,,H,IA,06,,,,,,,,
SB29,C00455048,SB29.8884,,,CCM,FRIENDS OF JASON SCHULTZ,,,,,,"BOX 70, 611 CEDAR STREET",,SCHLESWIG,IA,51461,G2024,,2024-09-18,300.00,,DONATION,012,,FRIENDS OF JASON SCHULTZ,,,,,,,H,IA,55,,,,,,,,
SB29,C00455048,SB29.8909,,,CCM,FRIENDS OF JON DUNWELL,,,,,,912 S 11TH AVE W,,NEWTON,IA,50208,G2024,,2024-09-18,350.00,,DONATION,012,,FRIENDS OF JON DUNWELL,,,,,,,H,IA,29,,,,,,,,
SB29,C00455048,SB29.8943,,,CCM,FRIENDS OF KEN CROKEN,,,,,,3215 E LOCUST ST  #61,,DAVENPORT,IA,52803,G2024,,2024-09-18,350.00,,DONATION,012,,FRIENDS OF KEN CROKEN,,,,,,,H,IA,97,,,,,,,,
SB29,C00455048,SB29.8941,,,CCM,FRIENDS OF LINDSAY JAMES,,,,,,2494 PEARL STREET,,DUBUQUE,IA,52001,G2024,,2024-09-18,350.00,,DONATION,012,,FRIENDS OF LINDSAY JAMES,,,,,,,H,IA,71,,,,,,,,
SB29,C00455048,SB29.8865,,,CCM,FRIENDS OF WHITVER,,,,,,4019 NE BELLAGIO CIRCLE,,ANKENY,IA,50023,G2024,,2024-09-18,1500.00,,DONATION,012,,FRIENDS OF WHITVER,,,,,,,S,IA,19,,,,,,,,
SB29,C00455048,SB29.8914,,,CCM,"GARY MOHR FOR STATE HOUSE, #2252",,,,,,4755 SCHOOL HOUSE ROAD,,BETTENDORF,IA,52722,G2024,,2024-09-18,750.00,,DONATION,012,,"GARY MOHR FOR STATE HOUSE, #2252",,,,,,,H,IA,94,,,,,,,,
SB29,C00455048,SB29.8903,,,CCM,IZAAH KNOX FOR IOWA SENATE,,,,,,5723 SE 24TH CT,,DES MOINES,IA,50320,G2024,,2024-09-18,525.00,,DONATION,012,,IZAAH KNOX FOR IOWA SENATE,,,,,,,S,IA,17,,,,,,,,
SB29,C00455048,SB29.8942,,,CCM,JACOBY FOR HOUSE,,,,,,2308 NORTHRIDGE DRIVE,,CORALVILLE,IA,52241,G2024,,2024-09-18,350.00,,DONATION,012,,JACOBY FOR HOUSE,,,,,,,H,IA,30,,,,,,,,
SB29,C00455048,SB29.8939,,,CCM,"JENNIFER KONFRST FOR IOWA, #2231",,,,,,6518 NORTHWEST DRUVE,,WINDSOR HEIGHTS,IA,50324,G2024,,2024-09-18,1150.00,,DONATION,012,,"JENNIFER KONFRST FOR IOWA, #2231",,,,,,,H,IA,43,,,,,,,,
SB29,C00455048,SB29.8915,,,CCM,JONES FOR IOWA,,,,,,4470 HIGHWAY 71,,SIOUX RAPIDS,IA,50585,G2024,,2024-09-18,350.00,,DONATION,012,,JONES FOR IOWA,,,,,,,H,IA,02,,,,,,,,
SB29,C00455048,SB29.8927,,,CCM,JOSHUA MEGGERS FOR IOWA HOUSE,,,,,,1517 CANTEBURY CIR,,GRUNDY CENTER,IA,50638,G2024,,2024-09-18,350.00,,DONATION,012,,JOSHUA MEGGERS FOR IOWA HOUSE,,,,,,,H,IA,54,,,,,,,,
SB29,C00455048,SB29.8894,,,CCM,KARA WARME FOR IOWA,,,,,,1573 STAGECOACH ROAD,,AMES,IA,50010,G2024,,2024-09-18,300.00,,DONATION,012,,KARA WARME FOR IOWA,,,,,,,S,IA,26,,,,,,,,
SB29,C00455048,SB29.8951,,,CCM,KENAN JUDGE FOR IOWANS,,,,,,325 ABIGAIL LN,,WAUKEE,IA,50263,G2024,,2024-09-18,350.00,,DONATION,012,,KENAN JUDGE FOR IOWANS,,,,,,,H,IA,27,,,,,,,,
SB29,C00455048,SB29.8887,,,CCM,KERRY GRUENHAGEN FOR IOWA SENATE,,,,,,405 N VERMONT AVE,,DAVENPORT,IA,52804,G2024,,2024-09-18,350.00,,DONATION,012,,KERRY GRUENHAGEN FOR IOWA SENATE,,,,,,,S,IA,41,,,,,,,,
SB29,C00455048,SB29.8880,,,CCM,KOELKER FOR IOWA SENATE,,,,,,807 3RD STREET NW,,DYERSVILLE,IA,52040,G2024,,2024-09-18,750.00,,DONATION,012,,KOELKER FOR IOWA SENATE,,,,,,,S,IA,29,,,,,,,,
SB29,C00455048,SB29.8882,,,CCM,KRAAYENBRINK FOR IOWA SENATE,,,,,,1561 NATIONAL AVENUE,,FORT DODGE,IA,50501,G2024,,2024-09-18,750.00,,DONATION,012,,KRAAYENBRINK FOR IOWA SENATE,,,,,,,S,IA,05,,,,,,,,
SB29,C00455048,SB29.8916,,,CCM,LATHAM FOR IOWA,,,,,,208 BRICKYARD CT,,SHEFFIELD,IA,50475,G2024,,2024-09-18,350.00,,DONATION,012,,LATHAM FOR IOWA,,,,,,,H,IA,54,,,,,,,,
SB29,C00455048,SB29.8919,,,CCM,LUNDGREN FOR HOUSE 2294,,,,,,PO BOX 186,,PEOSTA,IA,52068,G2024,,2024-09-18,350.00,,DONATION,012,,LUNDGREN FOR HOUSE 2294,,,,,,,H,IA,57,,,,,,,,
SB29,C00455048,SB29.8892,,,CCM,MCCLINTOCK FOR IOWA,,,,,,227 DONALD DR,,ALBURNETT,IA,52202,G2024,,2024-09-18,350.00,,DONATION,012,,MCCLINTOCK FOR IOWA,,,,,,,S,IA,42,,,,,,,,
SB29,C00455048,SB29.8946,,,CCM,"MONICA KURTH FOR IOWA HOUSE, #2345",,,,,,1933 N MARQUETTE STREET,,DAVENPORT,IA,52804,G2024,,2024-09-18,350.00,,DONATION,012,,"MONICA KURTH FOR IOWA HOUSE, #2345",,,,,,,H,IA,89,,,,,,,,
SB29,C00455048,SB29.8921,,,CCM,MOORE FOR STATE REPRESENTATIVE,,,,,,"BOX 224, 600 MILLS STREET",,GRISWOLD,IA,51535,G2024,,2024-09-18,350.00,,DONATION,012,,MOORE FOR STATE REPRESENTATIVE,,,,,,,H,IA,21,,,,,,,,
SB29,C00455048,SB29.8905,,,CCM,PETERSEN FOR STATE SENATE,,,,,,4300 BEAVER HILLS DRIVE,,DES MOINES,IA,50310,G2024,,2024-09-18,350.00,,DONATION,012,,PETERSEN FOR STATE SENATE,,,,,,,S,IA,18,,,,,,,,
SB29,C00455048,SB29.8876,,,CCM,REICHMAN FOR SENATE,,,,,,2520 280TH ST,,MONTROSE,IA,52639,G2024,,2024-09-18,1250.00,,DONATION,012,,REICHMAN FOR SENATE,,,,,,,S,IA,50,,,,,,,,
SB29,C00455048,SB29.8910,,,CCM,RINKER FOR IOWA HOUSE,,,,,,1539 WINCHESTER DR,,BURLINGTON,IA,52601,G2024,,2024-09-18,350.00,,DONATION,012,,RINKER FOR IOWA HOUSE,,,,,,,H,IA,99,,,,,,,,
SB29,C00455048,SB29.8883,,,CCM,ROZENBOOM FOR SENATE,,,,,,2200 OXFORD AVENUE,,OSKALOOSA,IA,52577,G2024,,2024-09-18,750.00,,DONATION,012,,ROZENBOOM FOR SENATE,,,,,,,S,IA,40,,,,,,,,
SB29,C00455048,SB29.8897,,,CCM,SARAH TRONE GARRIOTT FOR IOWA,,,,,,6755 REED LANE,,WEST DES MOINES,IA,50266,G2024,,2024-09-18,1500.00,,DONATION,012,,SARAH TRONE GARRIOTT FOR IOWA,,,,,,,S,IA,14,,,,,,,,
SB29,C00455048,SB29.8953,,,CCM,SCHOLTEN FOR IOWA,,,,,,PO BOX 5351,,SIOUX CITY,IA,51103,G2024,,2024-09-18,350.00,,DONATION,012,,SCHOLTEN FOR IOWA,,,,,,,H,IA,01,,,,,,,,
SB29,C00455048,SB29.8912,,,CCM,SIEGRIST FOR IOWA HOUSE,,,,,,204 LORI LANE,,COUNCIL BLUFFS,IA,51503,G2024,,2024-09-18,250.00,,DONATION,012,,SIEGRIST FOR IOWA HOUSE,,,,,,,H,IA,16,,,,,,,,
SB29,C00455048,SB29.8866,,,CCM,SINCLAIR FOR IOWA,,,,,,1255 KING ROAD,,ALLERTON,IA,50008,G2024,,2024-09-18,750.00,,DONATION,012,,SINCLAIR FOR IOWA,,,,,,,S,IA,14,,,,,,,,
SB29,C00455048,SB29.8936,,,CCM,SITZMANN FOR IOWA,,,,,,6 11TH ST SW,,LE MARS,IA,51031,G2024,,2024-09-18,350.00,,DONATION,012,,SITZMANN FOR IOWA,,,,,,,H,IA,13,,,,,,,,
SB29,C00455048,SB29.8920,,,CCM,STONE FOR HOUSE,,,,,,132 WOODLAND DR,,FOREST CITY,IA,50436,G2024,,2024-09-18,350.00,,DONATION,012,,STONE FOR HOUSE,,,,,,,H,IA,07,,,,,,,,
SB29,C00455048,SB29.8870,,,CCM,SWEENEY FOR SENATE,,,,,,21547 HWY S27,,ALDEN,IA,50006,G2024,,2024-09-18,550.00,,DONATION,012,,SWEENEY FOR SENATE,,,,,,,,,,,,,,,,,
SB29,C00455048,SB29.8933,,,CCM,TAXPAYERS FOR COLLINS,,,,,,402 SOUTHWIND DR,,MEDIAPOLIS,IA,52637,G2024,,2024-09-18,350.00,,DONATION,012,,TAXPAYERS FOR COLLINS,,,,,,,H,IA,95,,,,,,,,
SB29,C00455048,SB29.8945,,,CCM,TIMI BROWN POWERS FOR IOWA,,,,,,1920 W 7TH STREET,,WATERLOO,IA,50702,G2024,,2024-09-18,350.00,,DONATION,012,,TIMI BROWN POWERS FOR IOWA,,,,,,,H,IA,61,,,,,,,,
SB29,C00455048,SB29.8885,,,CCM,TOM SHIPLEY FOR IOWA,,,,,,2425 BIRCH AVENUE,,NODAWAY,IA,50857,G2024,,2024-09-18,350.00,,DONATION,012,,TOM SHIPLEY FOR IOWA,,,,,,,S,IA,11,,,,,,,,
SB29,C00455048,SB29.8955,,,CCM,TUREK 4 HOUSE,,,,,,306 PARKWILD DR,,COUNCIL BLUFFS,IA,51503,G2024,,2024-09-18,350.00,,DONATION,012,,TUREK 4 HOUSE,,,,,,,H,IA,20,,,,,,,,
SB29,C00455048,SB29.8889,,,CCM,WEBSTER FOR IOWA,,,,,,PO BOX 1102,,BETTENDORF,IA,52722,G2024,,2024-09-18,350.00,,DONATION,012,,WEBSTER FOR IOWA,,,,,,,S,IA,47,,,,,,,,
SB29,C00455048,SB29.8917,,,CCM,WILLS FOR IOWA,,,,,,15732 TRADEWIND DRIVE,,SPIRIT LAKE,IA,51360,G2024,,2024-09-18,350.00,,DONATION,012,,WILLS FOR IOWA,,,,,,,H,IA,,,,,,,,,
SB29,C00455048,SB29.8908,,,CCM,WIN WITH WINDSCHITL,,,,,,222 WEST HURON,,MISSOURI VALLEY,IA,51555,G2024,,2024-09-18,1000.00,,DONATION,012,,WIN WITH WINDSCHITL,,,,,,,H,IA,17,,,,,,,,
SB29,C00455048,SB29.8931,,,CCM,WOOD FOR IOWA,,,,,,PO BOX 26,,NEW MARKET,IA,51646,G2024,,2024-09-18,350.00,,DONATION,012,,WOOD FOR IOWA,,,,,,,H,IA,17,,,,,,,,
SB29,C00455048,SB29.8923,,,CCM,WULF FOR IOWA,,,,,,PO BOX 161,,HUDSON,IA,50643,G2024,,2024-09-18,350.00,,DONATION,012,,WULF FOR IOWA,,,,,,,H,IA,76,,,,,,,,
SB29,C00455048,SB29.8935,,,CCM,"YOUNG FOR IOWA, INC.",,,,,,PO BOX 162,,VAN METER,IA,50261,G2024,,2024-09-18,350.00,,DONATION,012,C00545616,"YOUNG FOR IOWA, INC.",,,,,,,S,IA,03,,,,,,,,
SB29,C00455048,SB29.8947,,,CCM,ZABNER FOR IOWA,,,,,,730 N VAN BUREN ST,,IOWA CITY,IA,52245,G2024,,2024-09-18,350.00,,DONATION,012,,ZABNER FOR IOWA,,,,,,,H,IA,90,,,,,,,,
