form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500084082,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-07-26,342.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084102,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-07-26,32.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084103,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-07-26,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084104,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-07-26,14.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084008,,,COM,America Votes,,,,,,1401 New York Ave NW,Ste 720,Washington,DC,200052165,,,2024-07-03,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084056,,,COM,Amistad Movement Power,,,,,,924 Cherry St,Fl 4,Philadelphia,PA,191072411,,,2024-07-11,40000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083984,,,COM,API PA VOTES,,,,,,PO Box 22611,,Philadelphia,PA,191102611,,,2024-07-01,110000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084025,,,COM,"ASIAN AMERICAN ADVOCACY FUND, INC.",,,,,,PO Box 671,,Norcross,GA,300910671,,,2024-07-05,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083980,,,COM,ASIAN AMERICANS FOR CHANGE FUND,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-07-01,30000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084097,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-07-30,355.84,0.00,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084003,,,COM,BLACK PEARLS SOCIETY ACTION FUND,,,,,,608 Martin St,,Greensboro,NC,274061741,,,2024-07-03,24000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084030,,,COM,BLACK VOTERS MATTER ACTION PAC,,,,,,3645 Marketplace Blvd,Ste Pm 130,Atlanta,GA,303445940,,,2024-07-05,325000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084009,,,COM,"Blue Sky Waukesha, Inc.",,,,,,2108 A Silvernail Rd,# 163,Pewaukee,WI,530725526,,,2024-07-03,75000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084034,,,COM,CARE IN ACTION PAC,,,,,,45 Broadway,Ste 320,New York,NY,100064019,,,2024-07-08,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084036,,,COM,CARE IN ACTION,,,,,,45 Broadway,Ste 320,New York,NY,100064019,,,2024-07-08,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084016,,,COM,CAROLINA FEDERATION FREEDOM PAC,,,,,,PO Box 61113,,Durham,NC,277151113,,,2024-07-03,110000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084095,,,COM,CAROLINA FEDERATION FREEDOM PAC,,,,,,PO Box 61113,,Durham,NC,277151113,,,2024-07-30,150000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083983,,,COM,CASA IN ACTION PAC,,,,,,8151 15th Ave,,Hyattsville,MD,207833501,,,2024-07-01,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083985,,,COM,CASA IN ACTION PAC,,,,,,8151 15th Ave,,Hyattsville,MD,207833501,,,2024-07-01,280000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084028,,,COM,CASA IN ACTION PAC,,,,,,8151 15th Ave,,Hyattsville,MD,207833501,,,2024-07-05,125000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084014,,,COM,CFFE PAC,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-07-03,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084047,,,COM,Changing the Conversation for Progress,,,,,,2401 Walnut St,Ste 102,Philadelphia,PA,191034341,,,2024-07-10,45000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084001,,,COM,CLEAN WATER ACTION,,,,,,1444 I St NW,Ste 400,Washington,DC,200056538,,,2024-07-02,250000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084061,,,COM,CLIMATE EMERGENCY ADVOCATES,,,,,,529 Main St,Ste 200,Charlestown,MA,021291119,,,2024-07-12,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084073,,,PAC,Collective Super PAC,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-07-19,50000.00,0.00,Contribution - Non-Contribution Account,,C00592808,Collective Super PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500083981,,,PAC,COMMON DEFENSE ACTION FUND,,,,,,251 W 30th St,,New York,NY,100012810,,,2024-07-01,50000.00,0.00,Contribution - Non-Contribution Account,,C00620021,COMMON DEFENSE ACTION FUND,,,,,,,,,,,,,,,,,
SB29,C00728360,500084101,,,COM,COMMUNITIES FOR A NEW CALIFORNIA,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,,,2024-07-31,205000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083996,,,COM,COMMUNITY CHANGE VOTERS,,,,,,1536 U St NW,,Washington,DC,200093912,,,2024-07-02,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083994,,,COM,CONSERVATION VOTES PAC,,,,,,PO Box 12671,,Raleigh,NC,276052671,,,2024-07-02,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084074,,,COM,DEMOCRACY PARTNERS LLC,,,,,,1250 I St NW,Ste 330,Washington,DC,200055986,,,2024-07-22,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084041,,,COM,Disability Action,,,,,,4224 Kensington Ave,,Detroit,MI,482242769,,,2024-07-08,20000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084011,,,COM,DOWN HOME NC IE PAC,,,,,,PO Box 10661,,Greensboro,NC,274040661,,,2024-07-03,80000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084094,,,COM,DOWN HOME NC IE PAC,,,,,,PO Box 10661,,Greensboro,NC,274040661,,,2024-07-30,150000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084085,,,COM,Education Justice Action,,,,,,1214 E Lenoir St,,Raleigh,NC,276103326,,,2024-07-29,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084005,,,COM,EMANCIPATE VOTES,,,,,,PO Box 309,,Durham,NC,277020309,,,2024-07-03,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084044,,,COM,Equality Michigan Action Network,,,,,,1416 Forbes St,,Kalamazoo,MI,490063119,,,2024-07-09,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084072,,,COM,EQUALITY NC,,,,,,PO Box 28768,,Raleigh,NC,276118768,,,2024-07-17,45000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084022,,,COM,FAITH IN MINNESOTA ACTION,,,,,,2356 University Ave W,Ste 405,Saint Paul,MN,551143802,,,2024-07-05,225000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084070,,,COM,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-07-16,3424.92,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084023,,,COM,FLORIDIANS PROTECTING FREEDOM,,,,,,6619 S Dixie Hwy,,Miami,FL,331437919,,,2024-07-05,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084035,,,COM,FORWARD JUSTICE ACTION NETWORK,,,,,,400 W Main St,Ste 203,Durham,NC,277013233,,,2024-07-08,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084006,,,COM,FORWARD MONTANA VOTER FUND,,,,,,PO Box 2817,,Missoula,MT,598062817,,,2024-07-03,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084045,,,COM,Free the Ballot Incarcerated Voter Family Network,,,,,,Free The Ballot Incarcerated Voter,,Philadelphia,PA,19139,,,2024-07-10,20000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084064,,,COM,GEN-Z FOR CHANGE INC,,,,,,122 C St NW,,Washington,DC,200012109,,,2024-07-15,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084088,,,COM,GEN-Z FOR CHANGE INC,,,,,,122 C St NW,,Washington,DC,200012109,,,2024-07-30,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084048,,,COM,Georgia Conservation Voters Action Fund,,,,,,725 Ponce De Leon Ave NE,Fl 2,Atlanta,GA,303064794,,,2024-07-10,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084026,,,COM,GEORGIA EQUALITY PAC,,,,,,1530 Dekalb Ave NE,Ste A,Atlanta,GA,303072175,,,2024-07-05,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084057,,,COM,"GET VOCAL, PBC",,,,,,2108 N St,Ste N,Sacramento,CA,958165712,,,2024-07-11,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084099,,,PAC,INLAND EMPIRE UNITED FEDERA,,,,,,515 S Figueroa St,Ste 1110,Los Angeles,CA,900713314,,,2024-07-31,80000.00,0.00,Contribution - Non-Contribution Account,,C00821728,INLAND EMPIRE UNITED FEDERA,,,,,,,,,,,,,,,,,
SB29,C00728360,500083998,,,PAC,INLAND EMPIRE UNITED FEDERAL ACTION FUND,,,,,,515 S Figueroa St,Ste 1110,Los Angeles,CA,900713314,,,2024-07-02,100000.00,0.00,Contribution - Non-Contribution Account,,C00821728,INLAND EMPIRE UNITED FEDERAL ACTION FUND,,,,,,,,,,,,,,,,,
SB29,C00728360,500084062,,,ORG,"Intuit, Inc.",,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-07-12,106.25,0.00,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084043,,,ORG,Katz Compliance,,,,,,PO Box 75357,,Washington,DC,200130357,,,2024-07-09,5187.20,0.00,Compliance Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084063,,,COM,La Fuerza,,,,,,3125 Poplarwood Ct,,Raleigh,NC,276041084,,,2024-07-12,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084000,,,COM,Leaders Igniting Transformation Action Fund,,,,,,2201 N Dr Martin Luther King Dr,,Milwaukee,WI,532123125,,,2024-07-02,200000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084033,,,PAC,LGBTQ CONNECTION PAC,,,,,,515 S Figueroa St,Ste 1110,Los Angeles,CA,900713314,,,2024-07-08,30000.00,0.00,Contribution - Non-Contribution Account,,C00722884,LGBTQ CONNECTION PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500084018,,,COM,LUPE VOTES TEXAS PAC,,,,,,PO Box 188,,San Juan,TX,785890188,,,2024-07-03,55000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084002,,,COM,Make The Road Action Independent Expenditure Committee,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-07-02,270000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083990,,,COM,Make the Road Action,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-07-02,45000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084087,,,COM,Make the Road Action,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-07-30,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083992,,,COM,MI FAMILIA VOTA,,,,,,3030 N Central Ave,Ste 900,Phoenix,AZ,850122717,,,2024-07-02,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084079,,,COM,MI FAMILIA VOTA,,,,,,3030 N Central Ave,Ste 900,Phoenix,AZ,850122717,,,2024-07-26,300000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084086,,,COM,MICHIGAN ACTION POLITICAL FUND,,,,,,2937 E Grand Blvd,Ste 606,Detroit,MI,482023149,,,2024-07-29,200000.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084059,,,COM,Michigan Organizing Strategy Enabling Strength Action,,,,,,220 Bagley St,Ste 420,Detroit,MI,482261453,,,2024-07-11,75000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084040,,,COM,MICHIGAN PEOPLE'S CAMPAIGN,,,,,,PO Box 32992,,Detroit,MI,482320992,,,2024-07-08,200000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084075,,,COM,MICHIGAN PEOPLE'S CAMPAIGN,,,,,,PO Box 32992,,Detroit,MI,482320992,,,2024-07-22,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084084,,,COM,MICHIGAN PEOPLE'S CAMPAIGN,,,,,,PO Box 32992,,Detroit,MI,482320992,,,2024-07-29,200000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084021,,,COM,MINNEAPOLIS FOR THE MANY,,,,,,PO Box 141243,,Minneapolis,MN,554140813,,,2024-07-05,75000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084093,,,COM,MONTANA RURAL VOTERS ACTION FUND,,,,,,PO Box 414,,Billings,MT,591030414,,,2024-07-30,150000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083982,,,COM,MONTANA SENIOR VOTE ACTION FUND,,,,,,PO Box 1101,,Helena,MT,596241101,,,2024-07-01,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084089,,,COM,MONTANA SENIOR VOTE ACTION FUND,,,,,,PO Box 1101,,Helena,MT,596241101,,,2024-07-30,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084076,,,COM,Mothering Justice Action Fund,,,,,,607 Shelby St,Fl 903,Detroit,MI,482263268,,,2024-07-24,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084058,,,COM,MOVEMENT STRATEGY CENTER ACTION,,,,,,1625 Clay St,,Oakland,CA,946121562,,,2024-07-11,75000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084004,,,COM,NEW RURAL PROJECT,,,,,,PO Box 77424,,Charlotte,NC,282717009,,,2024-07-03,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084017,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-07-03,580.13,0.00,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084067,,,COM,North Carolina Latino Power,,,,,,125 S Estes Dr,Unit 2033,Chapel Hill,NC,275150108,,,2024-07-15,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084052,,,COM,OHIO ORGANIZING CAMPAIGN,,,,,,25 E Boardman St,Ste 428,Youngstown,OH,445031842,,,2024-07-10,450000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084081,,,COM,OHIO ORGANIZING CAMPAIGN,,,,,,25 E Boardman St,Ste 428,Youngstown,OH,445031842,,,2024-07-26,600000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083987,,,COM,One APIA Nevada,,,,,,6675 S Tenaya Way,Ste 200,Las Vegas,NV,891131932,,,2024-07-01,80000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084092,,,COM,One APIA Nevada,,,,,,6675 S Tenaya Way,Ste 200,Las Vegas,NV,891131932,,,2024-07-30,125000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084078,,,COM,ONE PA VICTORY PAC,,,,,,533 S52nd St,,Philadelphia,PA,19143,,,2024-07-26,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083986,,,PAC,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,1241 E Washington St,,Phoenix,AZ,850341172,,,2024-07-01,600000.00,0.00,Contribution - Non-Contribution Account,,C00752576,OUR VOICE OUR VOTE ARIZONA PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500084054,,,COM,PA UNITED ACTION COMMITTEE,,,,,,846 N Broad St,Fl 2,Philadelphia,PA,191302234,,,2024-07-10,280000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083995,,,COM,Philly Neighborhood Networks,,,,,,121 S Broad St,Bldg,Philadelphia,PA,191074546,,,2024-07-02,70000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083989,,,COM,Poder NC Action,,,,,,PO Box 445,,Raleigh,NC,276020445,,,2024-07-02,40000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083988,,,COM,POPULAR COMMS INSTITUTE,,,,,,PO Box 1982,,Lancaster,PA,176081982,,,2024-07-02,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084007,,,COM,POPULAR COMMS INSTITUTE,,,,,,PO Box 1982,,Lancaster,PA,176081982,,,2024-07-03,35000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084012,,,COM,POWER ACTION FUND,,,,,,1415 N Broad St,Ste 223,Philadelphia,PA,191223325,,,2024-07-03,85000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083999,,,COM,PROGRESSIVE MARYLAND,,,,,,PO Box 7557,,Largo,MD,207927557,,,2024-07-02,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084042,,,COM,RECLAIM PHILADELPHIA PAC,,,,,,4815 Pine St,,Philadelphia,PA,191431742,,,2024-07-08,60000.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083979,,,COM,RISE ACTION FUND,,,,,,13535 Ventura Blvd,Ste C513,Sherman Oaks,CA,914233876,,,2024-07-01,20000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083991,,,COM,RISE ACTION FUND,,,,,,13535 Ventura Blvd,Ste C513,Sherman Oaks,CA,914233876,,,2024-07-02,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084051,,,PAC,SCHLEP LABS,,,,,,630 Fort Washington Ave,,New York,NY,100403900,,,2024-07-10,250000.00,0.00,Contribution - Non-Contribution Account,,C00452847,SCHLEP LABS,,,,,,,,,,,,,,,,,
SB29,C00728360,500084066,,,ORG,Shopify,,,,,,"151 O'Connor Street,",Ground Floor,Ottawa,ON,KCP2L8,,,2024-07-15,111.56,0.00,Software Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
