form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00774703,SB21B.417687,,,IND,,MILLSTONE,DAVID,J.,MR.,,250 WILLOUGHBY WAY,,ASPEN,CO,81611    ,,,2023-09-08,5651.81,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,IN KIND: CATERING/STAFFING
SB21B,C00774703,SB21B.I29000,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-09-11,528.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28360,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-09-12,6976.11,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28361,SB21B.I28360,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-09-12,2184.20,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28362,SB21B.I28360,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-09-12,1843.91,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28364,SB21B.I28360,SB21B,ORG,FIVE EMERALD LIMOUSINE,,,,,,330 CRESCENT VILLAGE CIRCLE,,SAN JOSE,CA,95134,,,2023-09-12,394.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28365,SB21B.I28360,SB21B,ORG,FIVE EMERALD LIMOUSINE,,,,,,330 CRESCENT VILLAGE CIRCLE,,SAN JOSE,CA,95134,,,2023-09-12,304.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28363,SB21B.I28360,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-09-12,2250.00,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29001,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-09-12,728.90,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29002,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-09-15,264.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28517,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST STE 700,,ALEXANDRIA,VA,22314,,,2023-09-15,490.00,,JFC ACCOUNTING/COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29004,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-09-25,473.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28530,,,ORG,ENVISIONINK PRINTING SOLUTIONS,,,,,,2730 W AMERICAN DRIVE,,NEENAH,WI,54956,,,2023-09-26,1278.66,,JFC PRINTING/INVITATIONS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29006,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-03,23.70,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28607,,,ORG,THE MORNING GROUP,,,,,,5101 YUMA STREET NW,,WASHINGTON,DC,20016,,,2023-10-10,8083.25,,JFC FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28634,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-10-12,74.42,,Credit Card Payment: Memos < 200.00,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28644,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-10-12,1748.20,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28645,SB21B.I28644,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-10-12,1748.20,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29007,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-13,200.60,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29008,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-23,40.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29009,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-24,200.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29010,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-25,358.50,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29011,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-10-27,882.05,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28811,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST STE 700,,ALEXANDRIA,VA,22314,,,2023-11-01,5153.00,,JFC ACCOUNTING/COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29012,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-11-02,81.75,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29013,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-11-08,40.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29015,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-11-10,6595.76,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29019,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,488.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29020,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,288.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29021,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,323.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29022,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,241.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29023,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,288.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29024,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,468.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29025,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,-150.00,,JFC TRAVEL CREDIT,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29031,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,333.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29036,SB21B.I29015,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-11-10,-1748.20,,JFC TRAVEL CREDIT,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29035,SB21B.I29015,SB21B,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,,2023-11-10,433.90,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29026,SB21B.I29015,SB21B,ORG,FIVE EMERALD LIMOUSINE,,,,,,330 CRESCENT VILLAGE CIRCLE,,SAN JOSE,CA,95134,,,2023-11-10,336.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29030,SB21B.I29015,SB21B,ORG,THE PENINSULA NEW YORK,,,,,,700 5TH AVE,,NEW YORK,NY,10019,,,2023-11-10,1364.44,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29029,SB21B.I29015,SB21B,ORG,TRANSPORTATION BOUTIQUE,,,,,,142 ELM ST,,WEST PITTSTON,PA,18643,,,2023-11-10,1617.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29037,SB21B.I29015,SB21B,ORG,YETI COOLERS LLC,,,,,,7601 SOUTHWEST PARKWAY,,AUSTIN,TX,78735,,,2023-11-10,2194.20,,JFC PROMOTIONAL/COLLATERAL MATERIALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29038,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-11-10,4369.24,,CREDIT CARD PAYMENT: SEE MEMO,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29041,SB21B.I29038,SB21B,ORG,THE PENINSULA NEW YORK,,,,,,700 5TH AVE,,NEW YORK,NY,10019,,,2023-11-10,1426.14,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29042,SB21B.I29038,SB21B,ORG,THE PENINSULA NEW YORK,,,,,,700 5TH AVE,,NEW YORK,NY,10019,,,2023-11-10,1374.77,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29043,SB21B.I29038,SB21B,ORG,THE PENINSULA NEW YORK,,,,,,700 5TH AVE,,NEW YORK,NY,10019,,,2023-11-10,1374.77,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29044,SB21B.I29038,SB21B,ORG,THE PENINSULA NEW YORK,,,,,,700 5TH AVE,,NEW YORK,NY,10019,,,2023-11-10,29.40,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29046,SB21B.I29038,SB21B,ORG,UBER,,,,,,1455 MARKET ST,,SAN FRANCISCO,CA,94103,,,2023-11-10,101.95,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I29014,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-11-14,29.50,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28822,,,ORG,THE MORNING GROUP,,,,,,5101 YUMA STREET NW,,WASHINGTON,DC,20016,,,2023-11-14,9138.74,,JFC FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29016,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-11-16,400.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28831,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST STE 700,,ALEXANDRIA,VA,22314,,,2023-11-30,2619.00,,JFC ACCOUNTING/COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29017,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-12-01,2000.30,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I29018,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2023-12-08,29.50,,JFC CREDIT CARD PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28843,,,ORG,ENVISIONINK PRINTING SOLUTIONS,,,,,,2730 W AMERICAN DRIVE,,NEENAH,WI,54956,,,2023-12-08,2018.36,,JFC DIRECT MAIL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28959,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-12-13,14938.69,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28977,SB21B.I28959,SB21B,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2023-12-13,261.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28981,SB21B.I28959,SB21B,ORG,BRAZILIAN COURT HOTEL,,,,,,301 AUSTRALIAN AVE,,PALM BEACH,FL,33480,,,2023-12-13,863.49,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28982,SB21B.I28959,SB21B,ORG,BRAZILIAN COURT HOTEL,,,,,,301 AUSTRALIAN AVE,,PALM BEACH,FL,33480,,,2023-12-13,863.49,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28976,SB21B.I28959,SB21B,ORG,FIVE EMERALD LIMOUSINE,,,,,,330 CRESCENT VILLAGE CIRCLE,,SAN JOSE,CA,95134,,,2023-12-13,458.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28978,SB21B.I28959,SB21B,ORG,FIVE EMERALD LIMOUSINE,,,,,,330 CRESCENT VILLAGE CIRCLE,,SAN JOSE,CA,95134,,,2023-12-13,960.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28979,SB21B.I28959,SB21B,ORG,JETBLUE AIRWAYS,,,,,,6322 S 3000 E,,SALT LAKE CITY,UT,84121,,,2023-12-13,209.70,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28980,SB21B.I28959,SB21B,ORG,JETBLUE AIRWAYS,,,,,,6322 S 3000 E,,SALT LAKE CITY,UT,84121,,,2023-12-13,52.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28983,SB21B.I28959,SB21B,ORG,JETBLUE AIRWAYS,,,,,,6322 S 3000 E,,SALT LAKE CITY,UT,84121,,,2023-12-13,209.70,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28984,SB21B.I28959,SB21B,ORG,JETBLUE AIRWAYS,,,,,,6322 S 3000 E,,SALT LAKE CITY,UT,84121,,,2023-12-13,65.00,,JFC TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28961,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,1073.30,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28963,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,457.64,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28966,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,95.20,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28967,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,2785.76,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28968,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,23.27,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28970,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,161.05,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28973,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,3118.53,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28974,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,3074.95,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28975,SB21B.I28959,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,69.67,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28985,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-12-13,1286.46,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28989,SB21B.I28985,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,7.56,,JFC FOOD & BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28990,SB21B.I28985,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-13,980.54,,JFC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00774703,SB21B.I28849,,,ORG,THE MORNING GROUP,,,,,,5101 YUMA STREET NW,,WASHINGTON,DC,20016,,,2023-12-14,14354.03,,JFC FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28855,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST STE 700,,ALEXANDRIA,VA,22314,,,2023-12-18,2002.50,,JFC ACCOUNTING/COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28867,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-12-30,45158.38,,CREDIT CARD PAYMENT: SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00774703,SB21B.I28868,SB21B.I28867,SB21B,ORG,THE GREENBRIER,,,,,,101 MAIN STREET W,,WHITE SULPHER,WV,24986,,,2023-12-30,45158.38,,JFC EVENT/BANQUET/LODGING,,,,,,,,,,,,,  ,,,,,,X,
