SE,C00004036,500019688,,,ORG,SEIU Minnesota State Council,,,,,,2233 University Ave W,Ste 422,Saint Paul,MN,551141629,G2024,,2024-09-05,922.97,2024-09-05,1576946.95,Estimated Cost - Voter Pledge Cards,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019692,,,ORG,SEIU Minnesota State Council,,,,,,2233 University Ave W,Ste 422,Saint Paul,MN,551141629,G2024,,2024-09-05,2000.00,2024-09-05,1576946.95,Estimated Cost - Digital Advertising,004,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019689,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-05,2400.00,2024-09-05,1576946.95,Estimated Cost - Staff Salaries & Benefits For Phone Banking,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019690,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-05,2400.00,2024-09-05,98607.29,Estimated Cost - Staff Salaries & Benefits For Phone Banking,001,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019691,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-07,6200.00,2024-09-07,7453.50,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,H8NV03036,Titus,Dina,,,,H,01,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019695,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-07,1000.00,2024-09-07,1576946.95,Estimated Cost - Postcards,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019767,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-16,32950.00,2024-09-16,1576946.95,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019768,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-16,32950.00,2024-09-16,98607.29,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019815,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-28,900.55,2024-09-28,25407.87,Estimated Cost - Direct Mail,004,,S,H8NV03200,LEE,SUSIE,,,,H,03,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019816,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-28,4512.00,2024-09-28,4512.00,Estimated Cost - Direct Mail,004,,S,H2NV04011,HORSFORD,STEVEN ALEXZANDER,,,,H,04,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019817,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-09-28,1253.50,2024-09-28,7453.50,Estimated Cost - Direct Mail,004,,S,H8NV03036,Titus,Dina,,,,H,01,NV,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019791,,,ORG,SEIU United Healthcare Workers West,,,,,,560 Thomas L Berkley Way,,Oakland,CA,946121602,G2024,,2024-09-03,9500.00,2024-09-03,58122.00,Estimated Cost - Phone Dialer,001,,S,H2CA21233,SALAS,RUDY,,,,H,22,CA,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019793,,,ORG,SEIU United Healthcare Workers West,,,,,,560 Thomas L Berkley Way,,Oakland,CA,946121602,G2024,,2024-09-03,6974.69,2024-09-03,6974.69,Estimated Cost - Phone Dialer,001,,S,H4CA27111,WHITESIDES,GEORGE,,,,H,27,CA,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019790,,,ORG,SEIU United Healthcare Workers West,,,,,,560 Thomas L Berkley Way,,Oakland,CA,946121602,G2024,,2024-09-22,58122.45,2024-09-22,1576946.95,Estimated Cost - Phone Dialer,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019792,,,ORG,SEIU United Healthcare Workers West,,,,,,560 Thomas L Berkley Way,,Oakland,CA,946121602,G2024,,2024-09-24,48622.00,2024-09-24,58122.00,Estimated Cost - Phone Dialer,001,,S,H2CA21233,SALAS,RUDY,,,,H,22,CA,Saenz,Rocio,,,,2024-10-20,X,*
SE,C00004036,500019694,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 4S05,Melville,NY,117474435,G2024,,2024-09-05,327500.00,2024-09-05,1576946.95,Estimated Cost - Digital Advertising,004,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019811,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quad,Ste 4S05,Melville,NY,117474435,G2024,,2024-09-28,263500.00,2024-09-28,1576946.95,Estimated Cost - Digital Ads,004,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019812,,,ORG,Western States Regional Joint Board,,,,,,920 S Alvarado St,,Los Angeles,CA,900063008,G2024,,2024-09-30,6487.00,2024-09-30,1576946.95,Estimated Cost - Member Canvass Salaries,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019813,,,ORG,Western States Regional Joint Board,,,,,,920 S Alvarado St,,Los Angeles,CA,900063008,G2024,,2024-09-30,6487.00,2024-09-30,1576946.95,Estimated Cost - Member Canvass Salaries,001,,O,P80001571,TRUMP,DONALD,J.,,,P,,,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019814,,,ORG,Western States Regional Joint Board,,,,,,920 S Alvarado St,,Los Angeles,CA,900063008,G2024,,2024-09-30,12974.00,2024-09-30,13924.00,Estimated Cost - Member Canvass Salaries,001,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,Saenz,Rocio,,,,2024-10-20,
SE,C00004036,500019696,,,ORG,Workers United-Southern Regional Joint Board,,,,,,4405 Mall Blvd,Ste 600,Union City,GA,302912069,G2024,,2024-09-07,96000.00,2024-09-07,1576946.95,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-20,
