form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00503680,SB23.10895,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,G2024,,2024-09-26,2500.00,,Political Contribution,,C00376087,MARIO DIAZ-BALART FOR CONGRESS,H2FL25018,DIAZ-BALAR,MARIO,,,,H,FL,26,,,,,,,,
SB23,C00503680,SB23.10914,,,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,G2024,,2024-09-26,2500.00,,Political Contribution,,C00801241,MIKE FLOOD FOR CONGRESS,H2NE01118,FLOOD,MIKE,,,,H,NE,01,,,,,,,,
SB23,C00503680,SB23.10897,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-09-26,2000.00,,Political Contribution,,C00701102,MIKE GARCIA FOR CONGRESS,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,,,,,,,,
SB23,C00503680,SB23.10901,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUESUITE 100,,MIDLAND,MI,48640,G2024,,2024-09-26,2500.00,,Political Contribution,,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,MOOLENAAR,JOHN,,,,H,MI,02,,,,,,,,
SB23,C00503680,SB23.10909,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,G2024,,2024-09-26,2000.00,,Political Contribution,,C00787812,NIKKI FOR CONGRESS,H2IL13153,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00503680,SB23.10924,,,COM,PFLUGER VICTORY FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,O2024,Other,2024-09-26,1500.00,,Political Contribution,,C00753913,,,,,,,,,,,,,,,,,,
SB23,C00503680,SB23.10904,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,G2024,,2024-09-26,2500.00,,Political Contribution,,C00313247,ROBERT ADERHOLT FOR CONGRESS,H6AL04098,ADERHOLT,ROBERT,B.,REP.,,H,AL,04,,,,,,,,
SB23,C00503680,SB23.10923,,,PAC,RURAL AMERICA COUNTS,,,,,,228 S WASHINGTON STREET,STE 115,ALEXANDRIA,VA,22314,O2024,Annual,2024-09-26,2500.00,,Political Contribution,,C00570770,,,,,,,,,,,,,,,,,,
SB23,C00503680,SB23.10891,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P O BOX 909,,COLUMBUS,GA,31902,G2024,,2024-09-26,2500.00,,Political Contribution,,C00266940,SANFORD BISHOP FOR CONGRESS,H2GA02031,BISHOP,SANFORD D JR,,,,H,GA,02,,,,,,,,
SB23,C00503680,SB23.10929,,,COM,SCALISE LEADERSHIP FUND,,,,,,317 15TH ST NE,,WASHINGTON,DC,20002,O2024,Other,2024-09-26,5000.00,,Political Contribution,,C00568162,,,,,,,,,,,,,,,,,,
SB23,C00503680,SB23.10931,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2025,,2024-09-26,2500.00,,Political Contribution,,C00492785,TED CRUZ FOR SENATE,S2TX00312,CRUZ,RAFAEL EDWARD  TED,,,,S,TX,00,,,,,,,,
SB23,C00503680,SB23.10892,,,CCM,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,G2024,,2024-09-26,2500.00,,Political Contribution,,C00730531,TEXANS FOR RONNY JACKSON,H0TX13228,JACKSON,RONNY LYNN,,,,H,TX,13,,,,,,,,
SB23,C00503680,SB23.10894,,,CCM,VALADAO FOR CONGRESS,,,,,,504 VAN NESS,,FRESNO,CA,93721,G2024,,2024-09-26,2500.00,,Political Contribution,,C00499392,VALADAO FOR CONGRESS,H2CA20094,VALADAO,DAVID,,,,H,CA,22,,,,,,,,
SB23,C00503680,SB23.10925,,,PAC,WELLS PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,O2024,Annual,2024-09-26,2500.00,,Political Contribution,,C00500793,,,,,,,,,,,,,,,,,,
