form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00015933,SB29.222712,,,CCM,Gail Griffin for State Representative - District 19,,,,,,PO Box 628,,Hereford,AZ,85615,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Gail Griffin for State Representative - District 19,,GRIFFIN,GAIL,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222619,,,CCM,Gail Griffin for State Representative - District 19,,,,,,PO Box 628,,Hereford,AZ,85615,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Gail Griffin for State Representative - District 19,,GRIFFIN,GAIL,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222765,,,CCM,Gail Griffin for State Representative - District 19,,,,,,PO Box 628,,Hereford,AZ,85615,P2022,,2023-12-31,-500.00,,Void check dated 8/17/2022,,,Gail Griffin for State Representative - District 19,,GRIFFIN,GAIL,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222567,,,CCM,Gallardo for Supervisor,,,,,,3636 N 81st Avenue,,Phoenix,AZ,85033,P2024,,2023-11-06,1000.00,,"Maricopa County, AZ Board of Supervisors",,,Gallardo for Supervisor,,Gallardo,Steve,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222676,,,CCM,Galvin for Maricopa County,,,,,,4400 N Scottsdale Road,"Ste A104, PMB 198",Scottsdale,AZ,85251,P2024,,2023-08-31,1000.00,,"Maricopa County, AZ Supervisor",,,Galvin for Maricopa County,,Galvin,Thomas,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222562,,,CCM,Gowan for Senate,,,,,,PO Box 1985,,Sierra Vista,AZ,85636,P2024,,2023-11-06,500.00,,Arizona State Senate,,,Gowan for Senate,,Gowan,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222621,,,CCM,Gowan for Senate,,,,,,PO Box 1985,,Sierra Vista,AZ,85636,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Gowan for Senate,,Gowan,David,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222568,,,PAC,GREATER PHOENIX CHAMBER OF COMMERCE PAC,,,,,,"201 N CENTRAL AVE., 27TH FLOOR",,PHOENIX,AZ,85004,,,2023-11-06,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00015933,SB29.222642,,,CCM,Hatathlie for Arizona,,,,,,P.O. Box 2845,,Tuba City,AZ,86045,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Hatathlie for Arizona,,Hatathlie,Theresa,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222752,,,CCM,Janeen Connolly for AZ,,,,,,114 W Palmdale Drive,,Tempe,AZ,85282,P2024,,2023-10-18,500.00,,Arizona State Representative,,,Janeen Connolly for AZ,,Connolly,Janeen,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222713,,,CCM,Jeff for AZ,,,,,,1360 S Camelia Court,,Chandler,AZ,85286,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Jeff for AZ,,Weninger,Jeff,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222715,,,CCM,John Gillette for State Representative,,,,,,2171 E Calle Puebla,,Kingman,AZ,86409,P2024,,2023-09-20,500.00,,Arizona State Representative,,,John Gillette for State Representative,,"Gillette, John",,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222597,,,CCM,John Gillette for State Representative,,,,,,2171 E Calle Puebla,,Kingman,AZ,86409,P2024,,2023-12-20,500.00,,Arizona State Representative,,,John Gillette for State Representative,,"Gillette, John",,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222746,,,CCM,John Kavanagh for State Senator - District No. 3,,,,,,16038 E Seminole Lane,,Fountain Hills,AZ,85268,P2024,,2023-10-18,500.00,,Arizona State Senate,,,John Kavanagh for State Senator - District No. 3,,Kavanagh,John,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222651,,,CCM,John Kavanagh for State Senator - District No. 3,,,,,,16038 E Seminole Lane,,Fountain Hills,AZ,85268,P2024,,2023-12-20,500.00,,Arizona State Senate,,,John Kavanagh for State Senator - District No. 3,,Kavanagh,John,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222748,,,CCM,Joseph Chaplick for AZ,,,,,,10115 E Bell Rd Ste 107-155,,Scottsdale,AZ,85260,P2024,,2023-10-18,500.00,,Arizona State Representative,,,Joseph Chaplick for AZ,,Chaplik,Joseph,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222698,,,CCM,Julie Willoughby for State Representative,,,,,,2577 E Aloe Place,,Chandler,AZ,85286,P2024,,2023-09-15,1000.00,,Arizona State Representative,,,Julie Willoughby for State Representative,,Willoughby,Julie,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222629,,,CCM,Julie Willoughby for State Representative,,,,,,2577 E Aloe Place,,Chandler,AZ,85286,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Julie Willoughby for State Representative,,Willoughby,Julie,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222670,,,CCM,Kate McGee AZ,,,,,,42 E Butler Drive,,Phoenix,AZ,85020,P2024,,2023-08-15,1000.00,,"Maricopa County, AZ Supervisor",,,Kate McGee AZ,,Brophy McGee,Kate,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222744,,,CCM,Kathy Tilque 2024,,,,,,50 E Civic Center Drive,,Gilbert,AZ,85296,P2024,,2023-10-13,500.00,,"Tempe, AZ Councilmember",,,Kathy Tilque 2024,,Tilque,Kathy,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222678,,,CCM,Laura for AZ,,,,,,PO Box 5207,,Scottsdale,AZ,85261,P2024,,2023-09-06,500.00,,Arizona State Representative,,,Laura for AZ,,Terech,Laura,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222644,,,CCM,Laura for AZ,,,,,,PO Box 5207,,Scottsdale,AZ,85261,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Laura for AZ,,Terech,Laura,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222643,,,CCM,LELA ALSTON 2016,,,,,,69 W WILLETTA STREET,Apt 1,PHOENIX,AZ,85003,P2024,,2023-12-20,500.00,,Arizona State Senate,,,LELA ALSTON 2016,,Alston,Lela,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222598,,,CCM,Leo Biasiucci,,,,,,1990 Rainbow Ave N,,Lake Havasu City,AZ,86403,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Leo Biasiucci,,Biasiucci,Leo,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222610,,,CCM,Lydia Hernandez for State Representative - District 29,,,,,,5421 W Indian School Rd,,Phoenix,AZ,85031,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Lydia Hernandez for State Representative - District 29,,Hernandez,Lydia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222766,,,CCM,Lydia Hernandez for State Representative - District 29,,,,,,5421 W Indian School Rd,,Phoenix,AZ,85031,P2022,,2023-12-31,-500.00,,Void check dated 8/17/2022,,,Lydia Hernandez for State Representative - District 29,,Hernandez,Lydia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222641,,,CCM,Mae Peshlakai for AZ House,,,,,,7 Tc Cameron New Mut Help,PO Box 98,Cameron,AZ,86020,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Mae Peshlakai for AZ House,,Peshlakai,Mae,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222635,,,CCM,Marcelino for Arizona,,,,,,PO Box 21264,,Phoenix,AZ,85036,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Marcelino for Arizona,,Quinonez,Marcelino,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222724,,,CCM,Martinez for Arizona,,,,,,PO Box 13125,,Casa Grande,AZ,85130,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Martinez for Arizona,,Martinez,Teresa,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222622,,,CCM,Martinez for Arizona,,,,,,PO Box 13125,,Casa Grande,AZ,85130,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Martinez for Arizona,,Martinez,Teresa,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222590,,,CCM,Mathis for Arizona,,,,,,PO Box 65385,,Tucson,AZ,85728,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Mathis for Arizona,,Mathis,Chris,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222660,,,CCM,Matt Orlando for Chandler City Council,,,,,,3681 S Marigold Place,,Chandler,AZ,85248,P2024,,2023-07-13,500.00,,Chandler AZ City Council,,,Matt Orlando for Chandler City Council,,Orlando,Matt,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222719,,,CCM,Michael Carbone for State Representative,,,,,,2249 N Acacia Way,,Buckeye,AZ,85396,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Michael Carbone for State Representative,,Carbone,Michael,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222608,,,CCM,Michael Carbone for State Representative,,,,,,2249 N Acacia Way,,Buckeye,AZ,85396,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Michael Carbone for State Representative,,Carbone,Michael,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222675,,,CCM,Mitchell for Maricopa,,,,,,3905 N 7th Ave,Box 34812,Phoenix,AZ,85013,P2024,,2023-08-31,1000.00,,"Maricopa County, AZ Attorney",,,Mitchell for Maricopa,,Mitchell,Rachel,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222566,,,CCM,MONTENEGRO FOR HOUSE,,,,,,15680 W Campbell Ave,,Goodyear,AZ,85395,P2024,,2023-11-06,500.00,,Arizona State Representative,,,MONTENEGRO FOR HOUSE,,MONTENEGRO,STEVE,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222769,,,CCM,MONTENEGRO FOR HOUSE,,,,,,15680 W Campbell Ave,,Goodyear,AZ,85395,P2022,,2023-12-31,-500.00,,Void check dated 8/17/2022,,,MONTENEGRO FOR HOUSE,,MONTENEGRO,STEVE,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222688,,,CCM,Moore Capito for West Virginia,,,,,,PO Box 2788,,Charleston,WV,25330,P2024,,2023-09-15,1000.00,,West Virginia Governor,,,Moore Capito for West Virginia,,Capito,Moore,,,,,WV,,,,,,,,,
SB29,C00015933,SB29.222743,,,CCM,Navarro for City Council,,,,,,PO Box 5002,,Tempe,AZ,85280,P2024,,2023-10-13,500.00,,"Tempe, AZ Councilmember",,,Navarro for City Council,,Navarro,Joel,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222721,,,CCM,Neal Carter for State Representative - District 15,,,,,,P.O. Box 245,,Queen Creek,AZ,85142,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Neal Carter for State Representative - District 15,,Carter,Neal,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222720,,,CCM,Pena 4 AZ House,,,,,,2826 W 12th Pl,,Yuma,AZ,85364,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Pena 4 AZ House,,Pena,Michele,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222726,,,CCM,Quang Nguyen for State Representative - District 1,,,,,,1975 N Fence Line Drive,,Prescott Valley,AZ,86314,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Quang Nguyen for State Representative - District 1,,Nguyen,Quang,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222654,,,CCM,Quang Nguyen for State Representative - District 1,,,,,,1975 N Fence Line Drive,,Prescott Valley,AZ,86314,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Quang Nguyen for State Representative - District 1,,Nguyen,Quang,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222672,,,CCM,Re-Elect Jon Edwards,,,,,,22335 N 75th Drive,,Peoria,AZ,85383,P2024,,2023-08-15,500.00,,"Peoria, AZ Councilmember",,,Re-Elect Jon Edwards,,Edwards,Jon,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222663,,,CCM,Re-Elect Od Harris,,,,,,1900 W Carla Vista Drive,,Chandler,AZ,85224,P2024,,2023-07-28,500.00,,Chandler AZ Councilmember,,,Re-Elect Od Harris,,Harris,Od,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222692,,,CCM,Richer for Recorder,,,,,,PO Box 775,,Phoenix,AZ,85001,P2024,,2023-09-18,500.00,,"Maricopa County, AZ Recorder",,,Richer for Recorder,,Richer,Stephen,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222618,,,CCM,Sally Gonzalez for State Senate,,,,,,7444 S Camino Benem,,Tucson,AZ,85757,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Sally Gonzalez for State Senate,,Gonzales,Sally Ann,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222623,,,CCM,Seaman4AZ,,,,,,5009 N Overfield Rd,,Casa Grande,AZ,85194,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Seaman4AZ,,Seaman,Keith,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222723,,,CCM,Selina Bliss for State Representative - Distrist 1,,,,,,1560 Sportsfan Ct.,,Prescott,AZ,86301,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Selina Bliss for State Representative - Distrist 1,,Bliss,Selina,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222626,,,CCM,Shope for State Senator - District No. 16,,,,,,PO Box 1230,,Coolidge,AZ,85128,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Shope for State Senator - District No. 16,,Shope,Thomas,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222725,,,CCM,Tim Dunn for AZ House,,,,,,6324 E Telegraph Street,,Yuma,AZ,85365,P2024,,2023-09-20,500.00,,Arizona State Representative,,,Tim Dunn for AZ House,,Dunn,Tim,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222607,,,CCM,Tim Dunn for AZ House,,,,,,6324 E Telegraph Street,,Yuma,AZ,85365,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Tim Dunn for AZ House,,Dunn,Tim,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222634,,,CCM,Travers for AZ,,,,,,9920 S Rural Road,Ste 108-158,Tempe,AZ,85284,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Travers for AZ,,Travers,Anastasia,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222640,,,CCM,Tsosie for State Representative LD7,,,,,,PO Box 297,,Chinle,AZ,86503,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Tsosie for State Representative LD7,,Tsosie,Myron,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222591,,,CCM,Villegas for Arizona,,,,,,5349 S Gila Avenue,,Tucson,AZ,85746,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Villegas for Arizona,,Villegas,Betty,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222749,,,CCM,Vote Bolick,,,,,,610 E Bell Rd,Ste 2-142,Phoenix,AZ,85022,P2024,,2023-10-18,1000.00,,Arizona State Senate,,,Vote Bolick,,Bolick,Shawnna,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222653,,,CCM,Vote Bolick,,,,,,610 E Bell Rd,Ste 2-142,Phoenix,AZ,85022,P2024,,2023-12-20,500.00,,Arizona State Senate,,,Vote Bolick,,Bolick,Shawnna,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222564,,,CCM,Vote Frank Carroll,,,,,,PO Box 5514,,Sun City West,AZ,85376,P2024,,2023-11-06,500.00,,Arizona State Senate,,,Vote Frank Carroll,,Carroll,Frank,,,,,AZ,,,,,,,,,
SB29,C00015933,SB29.222627,,,CCM,Vote Hendrix,,,,,,1718 S 140th Place,,Gilbert,AZ,85295,P2024,,2023-12-20,500.00,,Arizona State Representative,,,Vote Hendrix,,Hendrix,Laurin,,,,,AZ,,,,,,,,,
