form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00787945,SB21B.54265,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-03-26,226.12,,Service Fee BW,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.54266,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-03-26,152.16,,Service Fee Rural,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55041,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-03-31,206.71,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55044,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-03-31,137.80,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55042,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-02,36.39,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55045,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-02,30.58,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55043,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-09,156.88,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55046,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-09,82.04,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56598,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-16,64.40,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56599,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-16,347.21,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56600,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-23,62.12,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56601,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-23,239.44,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.58313,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-30,86.17,,Service fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.58314,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-04-30,421.38,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60893,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-14,246.93,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60895,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-14,127.24,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60894,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-21,362.40,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60896,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-21,91.15,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62174,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-28,381.50,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62176,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-28,67.96,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62175,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-31,155.67,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62177,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-05-31,68.51,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62599,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-04,207.08,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62601,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-04,46.47,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.63314,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-11,295.55,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.63315,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-11,103.13,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65359,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-18,253.70,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65360,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-18,118.46,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65361,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-25,222.26,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65362,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-25,62.60,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65363,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2023,,2023-06-30,486.48,,Service Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65364,,,ORG,ACT BLUE TECHNICAL SERVICES,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2023-06-30,109.12,,Service Fee,010,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.46556,,,ORG,"CBIKY, LLC",,,,,,291 N. Hubbards Lane,,Louisville,KY,40207,G2024,,2023-01-13,10000.00,,Consultant on campaign messagimg and fundraising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49064,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-01-01,800.00,,Website Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.45508,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-01-03,12000.00,,"Data on rural voters in Wisconson, Pennsylvania & Georgia",001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49050,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-02-03,12000.00,,"Data on rural voters in Wisconson, Pennsylvania & Georgia",001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49065,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-02-04,5000.00,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65375,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-03-09,1400.00,,Data on REural Voters,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.54268,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-03-23,1400.00,,Data on Rural Voters,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55808,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-04-13,850.00,,Data on Rural Voters,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56596,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-04-20,5000.00,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.59238,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-05-11,1200.00,,Website Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60901,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-05-17,1400.00,,Data on Rural Voters,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.63319,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-06-05,1400.00,,Data on Rural Voters,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.63316,,,ORG,Everyaction Inc.,,,,,,"655 15th St., NW",Suite,Washington,DC,20005,G2024,,2023-06-15,4150.00,,Data on Rural Voters and email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55813,,,IND,,Heavrin,Mary,Christina,,,Post Office 4519,,Frankfort,KY,40604,G2024,,2023-04-24,5000.00,,Compliance and legal advice,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.45511,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,R2022,Runoff,2023-01-03,2500.00,,coordinating canvassing by volunteers,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.47234,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-01-17,2500.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49047,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-01-31,2500.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.50237,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-02-17,2500.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.50893,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-02-27,2500.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.54270,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-03-15,2500.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55038,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-04-04,2750.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56597,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-04-17,2750.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.58310,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-05-03,2750.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60903,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-05-15,2750.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.62180,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-05-31,2750.00,,Research/ Research Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65373,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-06-14,2750.00,,Coordinating Door-to-Door Get-Out-the-Vote (GOTV),001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65401,,,IND,,Heithaus,Oscar,,,,1210 Fischer Avenue,Apt. 1,Louisville,KY,402041910,G2024,,2023-06-30,2750.00,,Coordinating Door-to-Door Get-Out-the-Vote (GOTV),001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49062,,,ORG,Higbee Associates,,,,,,1504 Brookhollow Dr Ste 112,,Santa Ana,CA,92705,G2022,,2023-01-26,1250.00,,Payment for use of a copyrighted picture on web page,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.45873,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,R2022,Runoff,2023-01-09,2240.00,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49059,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-02-04,2697.70,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.51707,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-02-27,275.60,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.51708,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-02-28,562.86,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.52152,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-03-06,1876.00,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.54269,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-03-24,248.04,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55039,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-04-04,1376.20,,Email platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.56602,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-04-25,344.50,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.58312,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-05-03,1876.20,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65369,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-05-16,159.00,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60905,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-05-24,555.44,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.65370,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,G2024,,2023-06-26,466.56,,Email Platform,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.49060,,,IND,,SYKES,SCOTT,,,,P.O.Box 934,,Elkhorn City,KY,41522,G2022,,2023-01-19,4376.00,,Pay to contractor to identify rural voters for GOTV in Pennsylvania,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55809,,,ORG,"Van Ness Creative Strategies, LLC",,,,,,61 Greenpoint Ave.,Suite 505,Brooklyn,NY,11222,G2024,,2023-04-13,9324.02,,EMAIL SOLICITATION AND FUND RAISING FOR 2024 RACES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55810,,,ORG,"Van Ness Creative Strategies, LLC",,,,,,61 Greenpoint Ave.,Suite 505,Brooklyn,NY,11222,G2024,,2023-04-13,9937.50,,EMAIL SOLICITATION AND FUNDRAISING FOR 2024 RACES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55811,,,ORG,"Van Ness Creative Strategies, LLC",,,,,,61 Greenpoint Ave.,Suite 505,Brooklyn,NY,11222,G2024,,2023-04-13,10047.16,,EMAIL SOLICITATION AND FUND RAISING FOR 2024,003,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.55812,,,ORG,"Van Ness Creative Strategies, LLC",,,,,,61 Greenpoint Ave.,Suite 505,Brooklyn,NY,11222,G2024,,2023-04-13,10889.63,,EMAIL SOLICITATION AND FUND RAISING FOR 2024 RACES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.45876,,,ORG,Ward Campaigns,,,,,,1905 DEER PARK AVE.,,LOUISVILLE,KY,40205,G2024,,2023-01-09,40000.00,,General Campaign and Political Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00787945,SB21B.60904,,,ORG,Ward Campaigns,,,,,,1905 DEER PARK AVE.,,LOUISVILLE,KY,40205,G2024,,2023-05-16,5000.00,,General Campaign and Political Consulting,001,,,,,,,,,,,,,,,,,,,
