form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00014878,SB23.8212,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,PO BOX 159,,BELMONT,MA,02478,G2024,,2024-06-27,1500.00,,,,C00541888,,,,,,,,H,MA,05,,,,,,,,
SB23,C00014878,SB23.8206,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2024-06-27,1000.00,,,,C00460659,,,,,,,,H,KS,01,,,,,,,,
SB23,C00014878,SB23.8202,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,P2024,,2024-06-13,1000.00,,,,C00789586,,,,,,,,H,NY,19,,,,,,,,
SB23,C00014878,SB23.8197,,,CCM,QUIGLEY FOR CONGRESS,,,,,,2652 N SOUTHPORT AVENUE,UNIT E,CHICAGO,IL,60614,G2024,,2024-06-04,2500.00,,,,C00457556,,,,,,,,H,IL,05,,,,,,,,
SB23,C00014878,SB23.8205,,,CCM,SCHATZ FOR SENATE,,,,,,PO BOX 3828,,HONOLULU,HI,96812,P2028,,2024-06-19,2500.00,,,,C00540732,,,,,,,,S,HI,00,,,,,,,,
SB23,C00014878,SB23.8204,,,PAC,SERVING OUR COUNTRY (SOC) PAC,,,,,,226 E. CANON PERDIDO,SUITE D,SANTA BARBARA,CA,93101,O2024,Not Acceptable,2024-06-17,2500.00,,,,C00656132,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8207,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,P2024,,2024-06-27,1500.00,,,,C00670034,,,,,,,,H,KS,03,,,,,,,,
SB23,C00014878,SB23.8208,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,G2024,,2024-06-27,1000.00,,,,C00670034,,,,,,,,H,KS,03,,,,,,,,
SB23,C00014878,SB23.8193,,,PAC,SHOW-ME POLITICAL ACTION COMMITTEE,,,,,,2345 GRAND BLVD.,SUITE 2800,KANSAS CITY,MO,64108,O2024,Not Applicable,2024-05-08,5000.00,,,,C00410621,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8209,,,CCM,STANTON FOR CONGRESS,,,,,,4340 E INDIAN SCHOOL ROAD,SUITE 21-518,PHOENIX,AZ,85018,P2024,,2024-06-27,1000.00,,,,C00657304,,,,,,,,H,AZ,09,,,,,,,,
SB23,C00014878,SB23.8188,,,CCM,STRICKLAND FOR WASHINGTON,,,,,,1625 E 72ND ST,STE 700-139,TACOMA,WA,98404,P2024,,2024-04-16,2500.00,,,,C00732826,,,,,,,,H,WA,10,,,,,,,,
SB23,C00014878,SB23.8203,,,CCM,TED BUDD FOR CONGRESS,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2024-06-12,1000.00,,,,C00614776,,,,,,,,H,NC,13,,,,,,,,
SB23,C00014878,SB23.8210,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,G2024,,2024-06-27,1000.00,,,,C00499467,,,,,,,,H,NV,01,,,,,,,,
