form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00106146,27502590,,,CCM,"Ron Johnson For Senate, Inc.",,,,,,2201 E. Enterprise Ave,Suite 100,Appleton,WI,54912,P2028,,2024-09-16,2500.00,0.00,2028 Contribution,011,C00482984,"Ron Johnson For Senate, Inc.",S0WI00197,Johnson,Ron,,Sen.,,S,WI,,,,,,,,,2028 Contribution
SB23,C00106146,27502656,,,PAC,Motor City PAC,,,,,,"600 Pennsylvania Avenue, SE",Suite 210,Washington,DC,20003,,,2024-09-16,2500.00,0.00,2024 Contribution,011,C00507574,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27502657,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,Contribution
SB23,C00106146,27502658,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00458125,Judy Chu For Congress,H0CA32101,Chu,Judy,,Rep.,,H,CA,28,,,,,,,,Contribution
SB23,C00106146,27502666,,,CCM,Josh Harder For Congress,,,,,,P.O. Box 4426,,Modesto,CA,95352,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00639146,Josh Harder For Congress,H8CA10126,Harder,Josh,,Rep.,,H,CA,09,,,,,,,,Contribution
SB23,C00106146,27502667,,,CCM,Young Kim For Congress,,,,,,1321 Smoke Tree Court,,La Habra,CA,90631,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,Contribution
SB23,C00106146,27502668,,,CCM,Kevin Mullin For Congress,,,,,,PO Box 869,,Belmont,CA,94002,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00795005,Kevin Mullin For Congress,H2CA14162,Mullin,Kevin,,Rep.,,H,CA,15,,,,,,,,Contribution
SB23,C00106146,27502670,,,CCM,Jay Obernolte For Congress,,,,,,383 Starlight Circle,,Big Bear Lake,CA,92315,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00720078,Jay Obernolte For Congress,H0CA08135,Obernolte,Jay,,Rep.,,H,CA,23,,,,,,,,Contribution
SB23,C00106146,27502672,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,,Rep.,,H,CA,19,,,,,,,,Contribution
SB23,C00106146,27502673,,,CCM,Nancy Pelosi For Congress,,,,,,235 Montgomery Street,Suite 1169,San Francisco,CA,94104,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00213512,Nancy Pelosi For Congress,H8CA05035,Pelosi,Nancy,,Rep.,,H,CA,11,,,,,,,,Contribution
SB23,C00106146,27502675,,,CCM,Swalwell For Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00502294,Swalwell For Congress,H2CA15094,Swalwell,Eric,,Rep.,,H,CA,14,,,,,,,,Contribution
SB23,C00106146,27502676,,,CCM,Mike Thompson For Congress,,,,,,PO Box 10541,,Napa,CA,94581,G2024,,2024-09-16,4500.00,0.00,Contribution,011,C00326363,Mike Thompson For Congress,H8CA01109,Thompson,Mike,,Rep.,,H,CA,04,,,,,,,,Contribution
SB23,C00106146,27502679,,,CCM,Valadao For Congress,,,,,,5132 N Palm Ave #227,,Fresno,CA,93704,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00499392,Valadao For Congress,H2CA20094,Valadao,David,,Rep.,,H,CA,22,,,,,,,,Contribution
SB23,C00106146,27502680,,,CCM,Cisneros For Congress,,,,,,P.O. Box 2502,,Covina,CA,91722,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00850420,Cisneros For Congress,H4CA31170,Cisneros,Gilbert,,Mr.,Jr.,H,CA,31,,,,,,,,Contribution
SB23,C00106146,27502681,,,CCM,Laura Friedman For Congress,,,,,,PO Box 27296,,Los Angeles,CA,900270296,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00831321,Laura Friedman For Congress,H4CA30149,Friedman,Laura,,,,H,CA,30,,,,,,,,Contribution
SB23,C00106146,27502682,,,CCM,Lateefah for Congress,,,,,,"1714 Franklin Street, #100-438",,Oakland,CA,94612,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00834291,Lateefah for Congress,,Simon,Lateefah,,,,H,CA,12,,,,,,,,Contribution
SB23,C00106146,27502685,,,CCM,Luz Rivas for Congress,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00857417,Luz Rivas for Congress,,Rivas,Luz,,,,H,CA,29,,,,,,,,Contribution
SB23,C00106146,27502686,,,PAC,CA LUV PAC (California Leadership United For Victory PAC),,,,,,"499 South Capitol Street, SW",Suite 420,Washington,DC,20003,,,2024-09-16,5000.00,0.00,2024 Contribution,011,C00573709,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27502687,,,PAC,Synergy PAC,,,,,,6849 Old Dominion Drive,Suite 222,McLean,VA,22101,,,2024-09-16,2500.00,0.00,2024 Contribution,011,C00409623,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27502688,,,CCM,Eric Burlison For Congress,,,,,,2135 E. Independence Ave,#1007,Springfield,MO,65804,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00788414,Eric Burlison For Congress,H2MO07143,Burlison,Eric,,Rep.,,H,MO,07,,,,,,,,Contribution
SB23,C00106146,27502689,,,CCM,Jason Smith For Congress,,,,,,4570 S. Hwy 19,,Salem,MO,655608910,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00106146,27502690,,,CCM,Citizens For Boyle,,,,,,PO Box 14310,,Philadelphia,PA,19115,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,Rep.,,H,PA,02,,,,,,,,Contribution
SB23,C00106146,27502691,,,CCM,Mad 4 PA PAC,,,,,,P.O. Box 444,,Glenside,PA,19038,G2024,,2024-09-16,1500.00,0.00,Contribution,011,C00670844,Mad 4 PA PAC,H8PA04116,Dean,Madeleine,,Rep.,,H,PA,04,,,,,,,,Contribution
SB23,C00106146,27502692,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,Contribution
SB23,C00106146,27502693,,,CCM,Dr John Joyce For Congress,,,,,,198 Stonehedge Road,,Hollidaysburg,PA,16648,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00674259,Dr John Joyce For Congress,H8PA13125,Joyce,John,,Rep.,,H,PA,13,,,,,,,,Contribution
SB23,C00106146,27502694,,,CCM,Mike Kelly For Congress,,,,,,239 W Pearl St,,Butler,PA,16001,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00474189,Mike Kelly For Congress,H0PA03271,Kelly,Mike,,Rep.,Jr.,H,PA,16,,,,,,,,Contribution
SB23,C00106146,27502697,,,CCM,Meuser For Congress,,,,,,573 Carverton Rd,,Wyoming,PA,186449373,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00654723,Meuser For Congress,H8PA10147,Meuser,Dan,,Rep.,,H,PA,09,,,,,,,,Contribution
SB23,C00106146,27502698,,,CCM,Guy For Congress,,,,,,P.O. Box 23177,,Pittsburgh,PA,15222,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00657833,Guy For Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,Contribution
SB23,C00106146,27502699,,,CCM,Scanlon For Congress,,,,,,PO Box 263,,Swarthmore,PA,19081,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00669358,Scanlon For Congress,H8PA07200,Scanlon,Mary,Gay,Rep.,,H,PA,05,,,,,,,,Contribution
SB23,C00106146,27502700,,,CCM,Smucker For Congress,,,,,,248 Steel Way,PO Box 7066,Lancaster,PA,17601,G2024,,2024-09-16,1500.00,0.00,Contribution,011,C00599464,Smucker For Congress,H6PA16320,Smucker,Lloyd,,Rep.,,H,PA,11,,,,,,,,Contribution
SB23,C00106146,27502701,,,CCM,Friends Of Glenn Thompson,,,,,,PO Box 143,,St. Marys,PA,15857,G2024,,2024-09-16,3000.00,0.00,Contribution,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,,Rep.,Jr.,H,PA,15,,,,,,,,Contribution
SB23,C00106146,27503123,,,PAC,Team America - Bringing America Together PAC,,,,,,"217 3rd Street, SE",,Washington,DC,20003,,,2024-09-16,5000.00,0.00,2024 Contribution,011,C00647354,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27503124,,,PAC,Keystone America PAC,,,,,,PO Box 58746,,Philadelphia,PA,19102,,,2024-09-16,5000.00,0.00,2024 Contribution,011,C00439992,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27503125,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00226928,Pallone For Congress,H8NJ03073,Pallone,Frank,,Rep.,Jr.,H,NJ,06,,,,,,,,Contribution
SB23,C00106146,27503127,,,CCM,Garbarino For Congress,,,,,,234 Fairview Ave,,Bayport,NY,11705,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,Contribution
SB23,C00106146,27503128,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,G2024,,2024-09-16,2250.00,0.00,Contribution,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nicholas,,Rep.,,H,NY,23,,,,,,,,Contribution
SB23,C00106146,27503129,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00815415,Lawler For Congress,H2NY17162,Lawler,Michael,,Rep.,,H,NY,17,,,,,,,,Contribution
SB23,C00106146,27503130,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Ave.,Suite 205,Jamaica,NY,11432,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,W.,Rep.,,H,NY,05,,,,,,,,Contribution
SB23,C00106146,27503132,,,CCM,Elise For Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,G2024,,2024-09-16,5000.00,0.00,Contribution,011,C00547893,Elise For Congress,H4NY21079,Stefanik,Elise,,Rep.,,H,NY,21,,,,,,,,Contribution
SB23,C00106146,27503133,,,CCM,Claudia Tenney For Congress,,,,,,28 Robinson Road,PO Box 128,Clinton,NY,13323,G2024,,2024-09-16,2000.00,0.00,Contribution,011,C00561183,Claudia Tenney For Congress,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,24,,,,,,,,Contribution
SB23,C00106146,27503134,,,CCM,George Latimer For Congress,,,,,,P.O. Box 789,,White Plains,NY,10602,G2024,,2024-09-16,2500.00,0.00,Contribution,011,C00859041,George Latimer For Congress,,Latimer,George,,,,H,NY,16,,,,,,,,Contribution
SB23,C00106146,27503135,,,PAC,Leaders In Life Acting Cooperatively (LILAC) PAC,,,,,,P.O. Box 90914,,Rochester,NY,14609,,,2024-09-16,2500.00,0.00,2024 Contribution,011,C00714501,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27503136,,,CCM,"Ben Cline For Congress, Inc.",,,,,,P.O. Box 797,,Fincastle,VA,24090,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00661561,"Ben Cline For Congress, Inc.",H8VA06104,Cline,Ben,,Rep.,,H,VA,06,,,,,,,,Contribution
SB23,C00106146,27512687,,,CCM,Friends Of John Barrasso,,,,,,6896 Casper Mountain Road,,Casper,WY,82601,G2024,,2024-09-23,1500.00,0.00,Contribution,011,C00436386,Friends Of John Barrasso,S6WY00068,Barrasso,John,A.,Sen.,MD,S,WY,,,,,,,,,Contribution
SB23,C00106146,27512688,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,794936687,G2024,,2024-09-23,2000.00,0.00,Contribution,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,,Rep.,,H,TX,19,,,,,,,,Contribution
SB23,C00106146,27512689,,,CCM,Cliff Bentz For Congress,,,,,,660 Morgan Avenue,,Ontario,OR,97914,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00725465,Cliff Bentz For Congress,H0OR02127,Bentz,Cliff,,Rep.,,H,OR,02,,,,,,,,Contribution
SB23,C00106146,27512690,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,80614,G2024,,2024-09-23,2000.00,0.00,Contribution,011,C00787788,Caraveo For Congress,H2CO08020,Caraveo,Yadira,,Rep.,,H,CO,08,,,,,,,,Contribution
SB23,C00106146,27512691,,,CCM,Katherine Clark For Congress,,,,,,PO Box 159,,Belmont,MA,02478,G2024,,2024-09-23,5000.00,0.00,Contribution,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,Rep.,,H,MA,05,,,,,,,,Contribution
SB23,C00106146,27512692,,,CCM,Angie Craig For Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,G2024,,2024-09-23,4000.00,0.00,Contribution,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angie,,Rep.,,H,MN,02,,,,,,,,Contribution
SB23,C00106146,27512693,,,CCM,Debbie Dingell For Congress,,,,,,PO Box 972480,,Ypsilanti,MI,48197,G2024,,2024-09-23,1500.00,0.00,Contribution,011,C00558213,Debbie Dingell For Congress,H4MI12079,Dingell,Debbie,,Rep.,,H,MI,06,,,,,,,,Contribution
SB23,C00106146,27512694,,,CCM,Lois Frankel For Congress,,,,,,P.O. Box 812421,,Boca Raton,FL,33481,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00494856,Lois Frankel For Congress,H2FL14053,Frankel,Lois,,Rep.,,H,FL,22,,,,,,,,Contribution
SB23,C00106146,27512695,,,CCM,Hunt For Congress,,,,,,1707 1/2 Post Oak Blvd.,#525,Houston,TX,77056,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00701003,Hunt For Congress,H0TX07170,Hunt,Wesley,,Rep.,,H,TX,38,,,,,,,,Contribution
SB23,C00106146,27512696,,,CCM,Sara Jacobs For Congress,,,,,,P.O. Box 120085,,San Diego,CA,92112,G2024,,2024-09-23,2000.00,0.00,Contribution,011,C00719559,Sara Jacobs For Congress,H8CA49074,Jacobs,Sara,,Rep.,,H,CA,51,,,,,,,,Contribution
SB23,C00106146,27512697,,,CCM,Kaptur For Congress,,,,,,P.O. Box 899,,Toledo,OH,43697,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00154625,Kaptur For Congress,H2OH09031,Kaptur,Marcy,,Rep.,,H,OH,09,,,,,,,,Contribution
SB23,C00106146,27512698,,,CCM,Kean For Congress Inc,,,,,,215 Linden Avenue,,Westfield,NJ,07090,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,,Rep.,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00106146,27512699,,,CCM,Friends Of Lucy McBath,,,,,,885 Woodstock Rd,Suite 430-528,Roswell,GA,30075,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00672295,Friends Of Lucy McBath,H8GA06393,McBath,Lucy,,Rep.,,H,GA,06,,,,,,,,Contribution
SB23,C00106146,27512700,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-09-23,4500.00,0.00,Contribution,011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,Rep.,,H,NY,06,,,,,,,,Contribution
SB23,C00106146,27512701,,,CCM,Nathaniel Moran For Congress,,,,,,314 S. Broadway,,Tyler,TX,75702,G2024,,2024-09-23,1500.00,0.00,Contribution,011,,,,Moran,Nathaniel,,Rep.,,H,TX,01,,,,,,,,Contribution
SB23,C00106146,27512702,,,CCM,Rulli For Ohio,,,,,,PO Box 2971,,Youngstown,OH,44511,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00858415,Rulli For Ohio,H4OH06165,Rulli,Michael,,,,H,OH,06,,,,,,,,Contribution
SB23,C00106146,27512703,,,CCM,Stand With Sanchez,,,,,,PO Box 4006,,Whittier,CA,90607,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00384057,Stand With Sanchez,H2CA39078,Sanchez,Linda,,Rep.,,H,CA,38,,,,,,,,Contribution
SB23,C00106146,27512704,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,#13176,Scottsdale,AZ,85267,G2024,,2024-09-23,1000.00,0.00,Contribution,011,C00540617,Friends Of David Schweikert,H4AZ06045,Schweikert,David,,Rep.,,H,AZ,01,,,,,,,,Contribution
SB23,C00106146,27512705,,,CCM,Jason Smith For Congress,,,,,,4570 S. Hwy 19,,Salem,MO,655608910,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00106146,27512707,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,Rep.,,H,WA,10,,,,,,,,Contribution
SB23,C00106146,27512708,,,CCM,Weber For Congress,,,,,,133 N. Friendswood Dr,#353,Friendswood,TX,77546,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00502229,Weber For Congress,H2TX14149,Weber,Randy,,Rep.,,H,TX,14,,,,,,,,Contribution
SB23,C00106146,27512709,,,CCM,Rudy For Indiana,,,,,,51654 Pebble Brooke Drive,,Granger,IN,46530,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00822767,Rudy For Indiana,H2IN02295,Yakym,Rudy,,Rep.,III,H,IN,02,,,,,,,,Contribution
SB23,C00106146,27512710,,,PAC,BOOTS PAC,,,,,,228 S. Washington Street,Ste115,Alexandria,VA,22314,,,2024-09-23,2500.00,0.00,2024 Contribution,011,C00567545,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27512712,,,PAC,Fair Shot PAC,,,,,,PO Box 15,,Boston,MA,02137,,,2024-09-23,5000.00,0.00,2024 Contribution,011,C00574970,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27512713,,,PAC,IMPACT,,,,,,509 Madison Ave.,Suite 1902,New York,NY,10022,,,2024-09-23,2500.00,0.00,2024 Contribution,011,C00348607,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27512714,,,PAC,VINEPAC: Victory in November Election PAC,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-09-23,5000.00,0.00,2024 Contribution,011,C00378695,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27512715,,,CCM,Jimmy Gomez For Congress,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,G2024,,2024-09-23,3000.00,0.00,Contribution,011,C00629659,Jimmy Gomez For Congress,H8CA34266,Gomez,Jimmy,,Rep.,,H,CA,34,,,,,,,,Contribution
SB23,C00106146,27512716,,,CCM,Josh Harder For Congress,,,,,,P.O. Box 4426,,Modesto,CA,95352,G2024,,2024-09-23,1000.00,0.00,Contribution,011,C00639146,Josh Harder For Congress,H8CA10126,Harder,Josh,,Rep.,,H,CA,09,,,,,,,,Contribution
SB23,C00106146,27512717,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,G2024,,2024-09-23,1000.00,0.00,Contribution,011,C00634253,Mike Levin For Congress,H8CA49058,Levin,Mike,,Rep.,,H,CA,49,,,,,,,,Contribution
SB23,C00106146,27512719,,,CCM,Friends Of Rosa DeLauro,,,,,,340 Orange Street,,New Haven,CT,06511,G2024,,2024-09-23,5000.00,0.00,Contribution,011,C00238865,Friends Of Rosa DeLauro,H0CT03072,DeLauro,Rosa,L.,Rep.,,H,CT,03,,,,,,,,Contribution
SB23,C00106146,27512720,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,10458,G2024,,2024-09-23,5000.00,0.00,Contribution,011,C00699744,Torres For Congress,H0NY15160,Torres,Ritchie,,Rep.,,H,NY,15,,,,,,,,Contribution
SB23,C00106146,27512721,,,CCM,Doggett For Congress,,,,,,1157 San Bernard,,Austin,TX,78702,G2024,,2024-09-23,2500.00,0.00,Contribution,011,C00286500,Doggett For Congress,H4TX10028,Doggett,Lloyd,,Rep.,II,H,TX,37,,,,,,,,Contribution
SB23,C00106146,27524618,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,Jefferson,LA,70183,G2024,,2024-09-24,2500.00,0.00,Contribution,011,C00394957,Scalise For Congress,H0LA01087,Scalise,Steve,,Rep.,,H,LA,01,,,,,,,,Contribution
SB23,C00106146,27524620,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-09-24,2500.00,0.00,Contribution,011,C00714865,Beth Van Duyne For Congress,H0TX24209,Van Duyne,Beth,,Rep.,,H,TX,24,,,,,,,,Contribution
SB23,C00106146,27524621,,,PAC,Eye of the Tiger PAC,,,,,,3100 Ridgelake - Suite 301,,Metairie,LA,70002,,,2024-09-24,5000.00,0.00,2024 Contribution,011,C00467431,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27524622,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,G2024,,2024-09-24,2500.00,0.00,Contribution,011,C00844480,Hertel For Michigan,,"Hertel, Jr.",Curtis,,,,H,MI,07,,,,,,,,Contribution
SB23,C00106146,27524623,,,CCM,Kristen For Michigan,,,,,,PO Box 854,,Bay City,MI,48707,G2024,,2024-09-24,1000.00,0.00,Contribution,011,C00864207,Kristen For Michigan,H4MI08218,McDonald Rivet,Kristen,,,,H,MI,08,,,,,,,,Contribution
SB23,C00106146,27524627,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-09-24,1000.00,0.00,Contribution,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Josh,,Rep.,,H,NJ,05,,,,,,,,Contribution
