form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00785899,SB29.6226.5,SB29.6226,SB29,ORG,Le Diplomate,,,,,,1601 14th St NW,,Washington,DC,20009,,,2024-11-04,253.95,,Meals,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6126,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-11-05,36450.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6231,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-11-12,6253.58,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6231.0,SB29.6231,SB29,ORG,Grandin Road,,,,,,8939 Union Centre Blvd,,West Chester Township,OH,45069,,,2024-11-12,303.58,,Donor Gifts,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.1,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,500.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.2,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,5000.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.3,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,100.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.4,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,50.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.5,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,100.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.6,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,100.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6231.7,SB29.6231,SB29,ORG,"BKTD, Inc.",,,,,,94-05 222 St,#5J,Queens Village,NY,,,,2024-11-12,100.00,,Transportation,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6127,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-11-18,14670.00,,Non-Contribution Account: Consultant - Fundraising/Management,,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6241,,,ORG,"Rolla Group, LLC",,,,,,"211 S St, NW",,Washington,DC,20001,,,2024-11-21,7517.63,,Non-Contribution Account: Reimbursement (Vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB29,C00785899,SB29.6241.0,SB29.6241,SB29,ORG,"Marriott Hotels International, Inc.",,,,,,7750 Wisconsin Ave,,Bethesda,MD,20814,,,2024-11-21,2974.04,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6241.1,SB29.6241,SB29,ORG,"Marriott Hotels International, Inc.",,,,,,7750 Wisconsin Ave,,Bethesda,MD,20814,,,2024-11-21,130.43,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6241.2,SB29.6241,SB29,ORG,"Marriott Hotels International, Inc.",,,,,,7750 Wisconsin Ave,,Bethesda,MD,20814,,,2024-11-21,2877.49,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB29,C00785899,SB29.6241.3,SB29.6241,SB29,ORG,"Marriott Hotels International, Inc.",,,,,,7750 Wisconsin Ave,,Bethesda,MD,20814,,,2024-11-21,1535.67,,Lodging,,,,,,,,,,,,,,,,,,,X,
