form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00589309,500712998,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-08-20,2000.00,0.00,Federal Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00589309,500712951,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-09-16,2000.00,0.00,Federal Contribution,,C00509968,,,Cartwright,Matt,,,,H,PA,08,,,,,,,X,*
SB23,C00589309,500713025,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712958,,C00791756,,,Salas,Rudy,,,,H,CA,22,,,,,,,,
SB23,C00589309,500713026,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712959,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
SB23,C00589309,500713027,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712960,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00589309,500713028,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712961,,C00815290,,,Ryan,Pat,,,,H,NY,18,,,,,,,,
SB23,C00589309,500713029,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712962,,C00154625,,,KAPTUR,MARCY,M.C.,,,H,OH,09,,,,,,,,
SB23,C00589309,500713030,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712963,,C00787648,,,Deluzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00589309,500713031,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,P2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712964,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00589309,500713032,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712965,,C00241562,,,DAVIS,DONALD,SPENCER,,,H,NC,02,,,,,,,,
SB23,C00589309,500713033,,,ORG,Chase Card Services,,,,,,2500 Westfield Dr,,Elgin,IL,601247700,G2024,,2024-07-29,1000.00,0.00,Credit Card Payment - See Transaction ID for Memo Itemization: 500712966,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00589309,500712950,,,PAC,CHC BoldPAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-09-30,5000.00,0.00,Federal Contribution,,C00365536,CHC BoldPAC,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500712940,,,PAC,Chris Deluzio Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-09-11,2000.00,0.00,Federal Contribution,,C00822064,Chris Deluzio Victory Fund,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500712941,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-09-11,1000.00,0.00,Federal Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,*
SB23,C00589309,500712937,,,CCM,Christina Bohannan For Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-09-08,2000.00,0.00,Federal Contribution,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,X,*
SB23,C00589309,500712939,,,CCM,Cisneros For Congress,,,,,,PO Box 40,,Placentia,CA,928710040,G2024,,2024-09-10,2000.00,0.00,Federal Contribution,,C00650648,,,Cisneros,Gilbert,,,,H,CA,39,,,,,,,X,*
SB23,C00589309,500712948,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-09-30,2000.00,0.00,Federal Contribution,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,X,*
SB23,C00589309,500712970,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,907 Spring Hill Ave,# 40910,Mobile,AL,366042711,G2024,,2024-07-29,1000.00,0.00,,,C00856237,,,Figures,Shomari,,,,H,AL,02,,,,,,,X,*
SB23,C00589309,500712971,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,907 Spring Hill Ave,# 40910,Mobile,AL,366042711,G2024,,2024-07-29,1000.00,0.00,,,C00856237,,,Figures,Shomari,,,,H,AL,02,,,,,,,X,*
SB23,C00589309,500712932,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-08-29,2000.00,0.00,Federal Contribution,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,X,*
SB23,C00589309,500712946,,,PAC,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2024-09-29,10000.00,0.00,Federal Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500712933,,,CCM,Derek Tran For Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-08-29,2000.00,0.00,Federal Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,*
SB23,C00589309,500713000,,,CCM,Don Davis For Congress,,,,,,PO Box 1113,,Dunn,NC,283351113,G2024,,2024-09-03,2000.00,0.00,Federal Contribution,,C00241562,,,DAVIS,DONALD,SPENCER,,,H,NC,02,,,,,,,,
SB23,C00589309,500712994,,,CCM,Ehasz For Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-07-08,1000.00,0.00,Federal Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00589309,500712944,,,PAC,Elect Democratic Women,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2024-09-13,5000.00,0.00,Federal Contribution,,C00685297,Elect Democratic Women,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500712945,,,CCM,Elfreth For Maryland,,,,,,PO Box 5935,,Annapolis,MD,214030705,G2024,,2024-09-14,1000.00,0.00,Federal Contribution,,C00855353,,,ELFRETH,SARAH,KELLY,,,H,MD,03,,,,,,,X,*
SB23,C00589309,500712953,,,CCM,Emilia Sykes For Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-09-28,2000.00,0.00,Federal Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,X,*
SB23,C00589309,500712949,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-30,2000.00,0.00,Federal Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,*
SB23,C00589309,500713001,,,CCM,George Latimer For Congress,,,,,,PO Box 789,,White Plains,NY,106020789,G2024,,2024-09-03,2000.00,0.00,Federal Contribution,,C00859041,,,LATIMER,GEORGE,,,,H,NY,16,,,,,,,,
SB23,C00589309,500713002,,,CCM,George Latimer For Congress,,,,,,PO Box 789,,White Plains,NY,106020789,G2024,,2024-09-11,2000.00,0.00,Federal Contribution,,C00859041,,,LATIMER,GEORGE,,,,H,NY,16,,,,,,,,
SB23,C00589309,500712996,,,CCM,Greg Landsman For Congress,,,,,,PO Box 68033,,Cincinnati,OH,452068033,G2024,,2024-08-26,2000.00,0.00,Federal Contribution,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00589309,500712972,,,CCM,Harris For President,,,,,,PO Box 58174,,Philadelphia,PA,191028174,G2024,,2024-07-31,100.00,0.00,Federal Contribution,,C00703975,,,BIDEN,JOSEPH,JR,,,P,US,00,,,,,,,X,*
SB23,C00589309,500712973,,,PAC,HARRIS VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-08-07,1000.00,0.00,Federal Contribution,,C00744946,HARRIS VICTORY FUND,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500734193,,,PAC,HARRIS VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-09-20,2500.00,0.00,Federal Contribution,,C00744946,HARRIS VICTORY FUND,,,,,,,,,,,,,,,,X,*
SB23,C00589309,500713005,,,CCM,Horsford For Congress,,,,,,900 S Pavilion Center Dr,,Las Vegas,NV,891444581,G2024,,2024-09-23,2000.00,0.00,Federal Contribution,,C00504613,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00589309,500712943,,,CCM,Josh Harder For Congress,,,,,,PO Box 4426,,Modesto,CA,953524426,G2024,,2024-09-12,1000.00,0.00,Federal Contribution,,C00639146,,,Harder,Josh,,,,H,CA,10,,,,,,,X,*
SB23,C00589309,500712938,,,CCM,Kristen For Michigan,,,,,,PO Box 854,,Bay City,MI,487070854,,,2024-09-08,2000.00,0.00,Federal Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,X,*
SB23,C00589309,500712954,,,CCM,Lauren Underwood For Congress,,,,,,1010 Vermont Ave NW,Ste 814,Washington,DC,200054957,G2024,,2024-09-28,2000.00,0.00,Federal Contribution,,C00652719,,,Underwood,Lauren,,,,H,IL,14,,,,,,,X,*
SB23,C00589309,500712931,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,P2024,,2024-08-28,5000.00,0.00,Federal Contribution,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,X,*
SB23,C00589309,500712947,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-09-30,3300.00,0.00,Federal Contribution,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,X,*
SB23,C00589309,500713004,,,CCM,Mannion For New York,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-09-11,2000.00,0.00,Federal Contribution,,C00845461,,,Mannion,John,W,,,H,NY,22,,,,,,,,
SB23,C00589309,500712974,,,CCM,Mary Peltola For Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2024-08-20,2000.00,0.00,Federal Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,X,*
SB23,C00589309,500712942,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,Ste 400,Capistrano Beach,CA,926240112,G2024,,2024-09-12,1000.00,0.00,Federal Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,X,*
SB23,C00589309,500712936,,,CCM,Monica Tranel For Montana,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-09-02,2000.00,0.00,Federal Contribution,,C00845008,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,X,*
SB23,C00589309,500713133,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2024-08-02,-1000.00,0.00,Check Not Negotiated - Original Transaction Date: 5/30/2024,,C00668228,,,Horsford,Steve Alexander,,,,H,NV,04,,,,,,,,
SB23,C00589309,500712935,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-08-29,4000.00,0.00,Federal Contribution,,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,X,*
SB23,C00589309,500713003,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2024-07-26,2000.00,0.00,Federal Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00589309,500713132,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2024-08-02,-1000.00,0.00,Check Not Negotiated - Original Transaction Date: 5/30/2024,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00589309,500713006,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,G2024,,2024-09-23,2000.00,0.00,Federal Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00589309,500712999,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2024-09-23,2000.00,0.00,Federal Contribution,,C00499467,,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00589309,500712952,,,CCM,Vargas For Congress,,,,,,PO Box 746,,Boystown,NE,680100746,G2024,,2024-09-23,1000.00,0.00,Federal Contribution,,C00784371,,,Vargas,Anthony,,,,H,NE,02,,,,,,,X,*
SB23,C00589309,500712934,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-08-29,1000.00,0.00,Federal Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,X,*
SB23,C00589309,500713007,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-09-03,1000.00,0.00,Federal Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
