form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00754051,B890558,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-02,14045.85,,IE:Canvasser salaries and benefits for supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B890550,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-02,577.82,,IE:Canvasser salaries and benefits for supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B890554,,,CCM,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,364.48,,IE:Canvasser salaries and benefits for supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B890555,,,CCM,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,364.48,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890551,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-02,577.82,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890559,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-02,14045.85,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890563,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,2642.67,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890543,,,CCM,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-02,5527.10,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890539,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-02,11639.00,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890547,,,CCM,UNITE HERE Local 26 Political Cmte,,,,,,33 Harrison Avenue 4th Floor,,Boston,MA,02111,G2024,,2024-10-02,2219.63,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890567,,,CCM,UNITE HERE Local 100,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,G2024,,2024-10-02,763.88,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890571,,,CCM,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-02,236.90,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890575,,,CCM,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-02,573.17,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890579,,,CCM,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-02,302.38,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890583,,,CCM,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-02,25878.80,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890587,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-02,2531.20,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B887320,,,CCM,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-10-02,1113.75,,Voter lit distributed starting10/2/24 supporting Patty Kim State Senate15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890533,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-02,2587.70,,IE:Canvasser salaries and benefits 10/1 - 10/20 supporting Patty Kim PA STS 15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890534,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-02,1128.89,,IE:Canvasser salaries and benefits for 10/1/- 10/20 supporting Patty Kim PA STS 15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890535,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,686.79,,IE:Canvasser salaries and benefits for 10/1/- 10/20 supporting Patty Kim PA STS 15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890536,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-02,2684.25,,IE:Canvasser salaries and benefits for 10/1 - 10/20 supporting Patty Kim PA STS 15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890537,,,CCM,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-02,4944.15,,IE:Canvasser salaries and benefits for 10/1 - 10/20 supporting Patty Kim PA STS 15,011,,,,Kim,Patty,,,,S,PA,15,,,,,,,,
SB29,C00754051,B890544,,,CCM,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-02,5527.10,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890540,,,CCM,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-02,11639.00,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890548,,,CCM,UNITE HERE Local 26 Political Cmte,,,,,,33 Harrison Avenue 4th Floor,,Boston,MA,02111,G2024,,2024-10-02,2219.63,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890564,,,CCM,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,2642.67,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890560,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-02,14045.85,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890552,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-02,577.82,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890556,,,CCM,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-02,364.48,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890588,,,CCM,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-02,2531.20,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890584,,,CCM,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-02,25878.80,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890580,,,CCM,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-02,302.38,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890576,,,CCM,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-02,573.17,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890572,,,CCM,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-02,236.90,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890568,,,CCM,UNITE HERE Local 100,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,G2024,,2024-10-02,763.88,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890591,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-09,514.93,,IE:Canvasser salaries and benefits for supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B890595,,,CCM,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-09,465.11,,IE:Canvasser salaries and benefits for supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B890596,,,CCM,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-09,465.11,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890592,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-09,514.93,,IE:Canvasser salaries and benefits supporting Malcom Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B890593,,,CCM,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-09,514.93,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B890597,,,CCM,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-09,465.11,,IE:Canvasser salaries and benefits supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
SB29,C00754051,B889310,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-16,532.66,,IE: Canvasser salaries and benefits for 10/15 - 10/20 supporting Eugene DePasquale PA Atty General,011,,,,DePasquale,Eugene,,,,,PA, ,,,,,,,,
SB29,C00754051,B889311,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-16,532.66,,IE: Canvasser salaries and benefits for 10/15 - 10/20 supporting Malcolm Kenyatta PA Auditor General,011,,,,Kenyatta,Malcom,,,,,PA, ,,,,,,,,
SB29,C00754051,B889312,,,CCM,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-16,532.66,,IE: Canvasser salaries and benefits for 10/15 - 10/20 supporting Erin McClelland for PA Treasurer,011,,,,McClelland,Erin,,,,,PA, ,,,,,,,,
