form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00770180,SB22.14,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1600 ELKHORN VALLEY DR,,CASPER,WY,82609,G2024,,2024-09-25,47368.07,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BARRASSO,JOHN,,SEN,,S,WY,,  ,,,,,,,
SB22,C00770180,SB22.15,,,CCM,HOGAN FOR MARYLAND INC,,,,,,"2077 SOMERVILLE RD, STE 206",,ANNAPOLIS,MD,21401,P2024,,2024-09-25,-218.87,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOGAN,LARRY,,GOV,,S,MD,,  ,,,,,,,
SB22,C00770180,SB22.16,,,CCM,HOGAN FOR MARYLAND INC,,,,,,"2077 SOMERVILLE RD, STE 206",,ANNAPOLIS,MD,21401,G2024,,2024-09-25,75624.24,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOGAN,LARRY,,GOV,,S,MD,,  ,,,,,,,
SB22,C00770180,SB22.17,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,P2024,,2024-09-25,69491.45,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOVDE,ERIC,,,,S,WI,,  ,,,,,,,
SB22,C00770180,SB22.18,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-09-25,61358.28,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOVDE,ERIC,,,,S,WI,,  ,,,,,,,
SB22,C00770180,SB22.19,,,CCM,JIM JUSTICE FOR US SENATE,,,,,,3501 MACCORKLE AVE,,CHARLESTON,WV,25304,G2024,,2024-09-25,48568.93,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,JUSTICE,JIM,,GOV,,S,WV,,  ,,,,,,,
SB22,C00770180,SB22.21,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,P2024,,2024-09-25,13792.56,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CURTIS,JOHN,,,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.22,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,G2024,,2024-09-25,73968.91,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CURTIS,JOHN,,,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.23,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,P2024,,2024-09-25,25022.16,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,SEN,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.24,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,G2024,,2024-09-25,44722.46,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,SEN,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.25,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,P2024,,2024-09-25,40162.27,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB22,C00770180,SB22.26,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,G2024,,2024-09-25,46030.84,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB22,C00770180,SB22.27,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2024-09-25,27646.79,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.28,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-09-25,57321.89,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.29,,,CCM,MI SENATE REPUBLICAN NOMINEE FUND 2024,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,G2024,,2024-08-07,127744.89,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,S,MI,,  ,,,,,,,
SB22,C00770180,SB22.30,,,CCM,NELLA FOR SENATE,,,,,,PO BOX 92918,,ALBUQUERQUE,NM,87199,P2024,,2024-09-25,193.63,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,DOMENICI,NELLA,,,,S,NM,,  ,,,,,,,
SB22,C00770180,SB22.31,,,CCM,NELLA FOR SENATE,,,,,,PO BOX 92918,,ALBUQUERQUE,NM,87199,G2024,,2024-09-25,76116.69,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,DOMENICI,NELLA,,,,S,NM,,  ,,,,,,,
SB22,C00770180,SB22.41,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,P2024,,2024-09-25,-218.87,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.42,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,G2024,,2024-09-25,52467.44,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.44,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,P2024,,2024-09-25,44766.04,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.45,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,G2024,,2024-09-25,57494.97,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.46,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,ST JOSEPH,MI,49085,P2024,,2024-09-25,40136.89,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROGERS,MIKE,,,,S,MI,,  ,,,,,,,
SB22,C00770180,SB22.47,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,ST JOSEPH,MI,49085,G2024,,2024-09-25,70287.25,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROGERS,MIKE,,,,S,MI,,  ,,,,,,,
SB22,C00770180,SB22.48,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,89136,G2024,,2024-09-25,73874.61,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BROWN,SAM,,,,S,NV,,  ,,,,,,,
SB22,C00770180,SB22.50,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,P2024,,2024-09-25,-218.87,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.51,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2024-09-25,33783.57,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.52,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,P2026,,2024-09-25,164823.53,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.53,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,G2026,,2024-09-25,86173.77,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.54,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,P2024,,2024-09-25,-218.87,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB22,C00770180,SB22.55,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,G2024,,2024-09-25,77260.30,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB22,C00770180,SB22.56,,,CCM,WI SENATE REPUBLICAN NOMINEE FUND 2024,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,G2024,,2024-08-15,88721.36,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,S,WI,,  ,,,,,,,
SB22,C00770180,SB22.57,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,P2024,,2024-09-25,-187.49,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,SEN,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.58,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,G2024,,2024-09-25,56195.21,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,SEN,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.1,,,PAC,ALAMO PAC,,,,,,919 CONGRESS AVE,,AUSTIN,TX,78701,,,2024-09-25,68830.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.43,,,PAC,R SENATE PAC,,,,,,478 STIRLING BRIDGE DR,,ORMOND BEACH,FL,32174,,,2024-09-25,12900.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.32,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-07-30,130626.05,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.33,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-07-30,134130.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.34,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-07-30,109650.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,LEGAL FUND
SB22,C00770180,SB22.35,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-08-30,69840.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.36,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-08-30,118197.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.37,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-08-30,70380.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,LEGAL FUND
SB22,C00770180,SB22.38,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-09-25,138291.53,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.39,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-09-25,71955.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.40,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-09-25,23500.06,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,LEGAL FUND
