form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15354553,,,CCM,Jimmy Panetta For Congress,,,,,,P.O. Box 103,,Carmel Valley,CA,93924,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00592154,Jimmy Panetta For Congress,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,Contribution
SB23,C00158881,15354555,,,CCM,Lisa Blunt Rochester For Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00590778,Lisa Blunt Rochester For Congress,H6DE00206,Blunt Rochester,Lisa,,,,H,DE,00,,,,,,,,Contribution
SB23,C00158881,15354556,,,CCM,Joe Morelle For Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00675108,Joe Morelle For Congress,H8NY25105,Morelle,Joseph,D.,,,H,NY,25,,,,,,,,Contribution
SB23,C00158881,15354558,,,CCM,Castor For Congress,,,,,,"301 W Platt Street, #385",,Tampa,FL,33606,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,,,H,FL,14,,,,,,,,Contribution
SB23,C00158881,15354559,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann,L.,,,H,MO,02,,,,,,,,Contribution
SB23,C00158881,15354560,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,Contribution
SB23,C00158881,15354561,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00545749,Emmer For Congress,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,Contribution
SB23,C00158881,15354562,,,CCM,Guthrie For Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,S. Brett,,,,H,KY,02,,,,,,,,Contribution
SB23,C00158881,15354563,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,Contribution
SB23,C00158881,15354564,,,CCM,Casten For Congress,,,,,,P.O. Box 132,,Downers Grove,IL,60515,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,Contribution
SB23,C00158881,15354565,,,CCM,William Timmons For Congress,,,,,,PO Box 3416,,Greenville,SC,29602,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00668491,William Timmons For Congress,H8SC04250,Timmons,William,R.,,IV,H,SC,04,,,,,,,,Contribution
SB23,C00158881,15354566,,,CCM,Bill Foster For Congress,,,,,,P.O. Box 9104,,Aurora,IL,60598,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00435099,Bill Foster For Congress,H8IL14067,Foster,G. William (Bill),,,,H,IL,11,,,,,,,,Contribution
SB23,C00158881,15354567,,,CCM,Wenstrup For Congress,,,,,,PO Box 9551,,Cincinnati,OH,45209,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00497818,Wenstrup For Congress,H2OH02085,Wenstrup,Brad,,,,H,OH,02,,,,,,,,Contribution
SB23,C00158881,15354568,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,Contribution
SB23,C00158881,15354570,,,PAC,California Leadership United for Victory PAC (CA LUV PAC),,,,,,"420 S. Capital Street, SW",Suite 420,Washington,DC,20003,,,2023-03-16,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15354571,,,PAC,"Defense, Economic Renewal, Education & Knowledge PAC",,,,,,401 2nd Avenue South,Suite 303,Seattle,WA,98104,,,2023-03-16,2500.00,0.00,Contribution,011,C00531632,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15354572,,,CCM,Huizenga For Congress,,,,,,PO Box 254,,Zeeland,MI,49464,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00459297,Huizenga For Congress,H0MI02094,Huizenga,William,P.,,,H,MI,04,,,,,,,,Contribution
SB23,C00158881,15354574,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00397505,Moore For Congress,H4WI04183,Moore,Gwen,S.,,,H,WI,04,,,,,,,,Contribution
SB23,C00158881,15354575,,,CCM,Smucker for Congress,,,,,,824 S. Milledge Ave.,Ste 101,Athens,GA,30605,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00599464,Smucker for Congress,H6PA16320,Smucker,Lloyd,K.,,,H,PA,11,,,,,,,,Contribution
SB23,C00158881,15354577,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,Contribution
SB23,C00158881,15354578,,,CCM,Houchin For Congress,,,,,,PO Box 234,,Salem,IN,47167,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00800649,Houchin For Congress,H6IN09143,Houchin,Erin,,,,H,IN,09,,,,,,,,Contribution
SB23,C00158881,15354579,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00458125,Judy Chu For Congress,H0CA32101,Chu,Judy,,,,H,CA,28,,,,,,,,Contribution
SB23,C00158881,15354580,,,PAC,Together Everyone Realizes Real Impact PAC AKA TERRI PAC,,,,,,"499 South Capitol St, SW",Suite 420,Washington,DC,20003,,,2023-03-16,2500.00,0.00,Contribution,011,C00525030,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15354581,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,P2024,,2023-03-16,2500.00,0.00,Contribution,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,Contribution
SB23,C00158881,15354582,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-03-16,2000.00,0.00,Contribution,011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,Contribution
SB23,C00158881,15354584,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,O2022,2022 General Debt,2023-03-16,5000.00,0.00,Contribution,011,C00809426,Desposito For New York,H2NY04277,Desposito,Anthony,P,,,H,NY,04,,,,,,,,Contribution
SB23,C00158881,15354585,,,CCM,Hudson For Congress,,,,,,PO Box 1875,,Southern Pines,NC,28388,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00504522,Hudson For Congress,H2NC08185,Hudson,Richard,L.,,Jr.,H,NC,09,,,,,,,,Contribution
SB23,C00158881,15354586,,,CCM,Kean For Congress Inc,,,,,,PO Box 999,,Edison,NJ,08818,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,H,,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00158881,15354587,,,CCM,LaLota for Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00806018,LaLota for Congress,,LaLota,Nick,,,,H,NY,01,,,,,,,,Contribution
SB23,C00158881,15354588,,,CCM,Marc For Us Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,J,,,H,NY,19,,,,,,,,Contribution
SB23,C00158881,15354589,,,CCM,Brandon For Congress Ny22,,,,,,P.O. Box 3580,,Syracuse,NY,13220,P2024,,2023-03-16,5000.00,0.00,Contribution,011,C00806307,Brandon For Congress Ny22,H2NY22212,Williams,Brandon,McDonald,,,H,NY,22,,,,,,,,Contribution
SB23,C00158881,15418625,,,PTY,DCCC,,,,,,"430 South Capitol Street SE, 2nd F",,Washington,DC,20003,,,2023-03-29,15000.00,0.00,Contribution,011,C00000935,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15418626,,,PAC,Upper Hand Fund,,,,,,PO Box 2485,,Springfield,VA,22152,,,2023-03-29,5000.00,0.00,Contribution,011,C00503151,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15418627,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,P2024,,2023-03-29,1000.00,0.00,Contribution,011,C00304709,Adam Smith For Congress Committee,H6WA09025,Smith,Adam,D,,,H,WA,09,,,,,,,,Contribution
SB23,C00158881,15418628,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,79493,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,Cook,,,H,TX,19,,,,,,,,Contribution
SB23,C00158881,15418630,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00660555,Sylvia Garcia For Congress,H8TX29052,Garcia,Sylvia,R.,,,H,TX,29,,,,,,,,Contribution
SB23,C00158881,15418631,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-03-29,1000.00,0.00,Contribution,011,C00607416,Brian Fitzpatrick for All of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,Contribution
SB23,C00158881,15418633,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,20003,,,2023-03-29,2500.00,0.00,Contribution,011,C00753947,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15418634,,,CCM,Vargas For Congress,,,,,,374 N. Coast Highway 101,Suite 2,Encinitas,CA,92024,P2024,,2023-03-29,1500.00,0.00,Contribution,011,C00497321,Vargas For Congress,H2CA50026,Vargas,Juan,C.,,,H,CA,52,,,,,,,,Contribution
SB23,C00158881,15418635,,,PAC,Democrats Reshaping America (DREAMPAC),,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2023-03-29,2500.00,0.00,Contribution,011,C00423079,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15418636,,,CCM,Mark Takano For Congress,,,,,,PO Box 5214,,Riverside,CA,92517,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00498667,Mark Takano For Congress,H2CA43245,Takano,Mark,,,,H,CA,39,,,,,,,,Contribution
SB23,C00158881,15418637,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-03-29,1000.00,0.00,Contribution,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,A.,,Sr.,H,LA,02,,,,,,,,Contribution
SB23,C00158881,15418638,,,CCM,Sinema For Arizona,,,,,,PO Box 7586,,Phoenix,AZ,85011,G2024,,2023-03-29,2500.00,0.00,Contribution,011,C00508804,Sinema For Arizona,S8AZ00197,Sinema,Kyrsten,,,,S,AZ,,,,,,,,,Contribution
SB23,C00158881,15418639,,,CCM,"Nikema For Congress, Inc",,,,,,PO BOX 311913,,Atlanta,GA,31131,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00752584,"Nikema For Congress, Inc",,Williams,Nikema,Natassha,,,H,GA,05,,,,,,,,Contribution
SB23,C00158881,15418640,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-03-29,2000.00,0.00,Contribution,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randall,,,,H,IA,04,,,,,,,,Contribution
SB23,C00158881,15418642,,,CCM,Clarke For Congress,,,,,,P.O. Box 250200,,Brooklyn,NY,11225,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,,,H,NY,09,,,,,,,,Contribution
SB23,C00158881,15418643,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-03-29,2000.00,0.00,Contribution,011,C00607416,Brian Fitzpatrick for All of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,Contribution
SB23,C00158881,15418644,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,Contribution
SB23,C00158881,15418645,,,CCM,Blumenauer For Congress,,,,,,1631 NE Broadway,#343,Portland,OR,97232,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00307314,Blumenauer For Congress,H6OR03064,Blumenauer,Earl,,,,H,OR,03,,,,,,,,Contribution
SB23,C00158881,15418646,,,CCM,Wiley Nickel For Congress,,,,,,514 Daniels St,#286,Raleigh,NC,27605,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00763045,Wiley Nickel For Congress,H2NC14019,Nickel,Wiley,,,,H,NC,13,,,,,,,,Contribution
SB23,C00158881,15418647,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,P2024,,2023-03-29,2500.00,0.00,Contribution,011,C00326363,Mike Thompson For Congress,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,Contribution
SB23,C00158881,15418800,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matthew,A.,,,H,PA,08,,,,,,,,Contribution
SB23,C00158881,15418801,,,CCM,Katherine Clark For Congress,,,,,,PO Box 159,,Belmont,MA,02478,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,Contribution
SB23,C00158881,15418802,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,Contribution
SB23,C00158881,15418803,,,CCM,Sharice For Congress,,,,,,13851 W. 63rd St.,Num 303,Shawnee,KS,66216,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00670034,Sharice For Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,Contribution
SB23,C00158881,15418804,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00668228,Nevadans For Steven Horsford,H2NV04011,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,Contribution
SB23,C00158881,15418805,,,CCM,"Kuster For Congress, Inc",,,,,,PO Box 1498,,Concord,NH,03302,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00462861,"Kuster For Congress, Inc",H0NH02181,Kuster,Ann,McLane,,,H,NH,02,,,,,,,,Contribution
SB23,C00158881,15418806,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste. 215-382,Las Vegas,NV,89148,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00655613,Susie Lee For Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,Contribution
SB23,C00158881,15418807,,,CCM,Mary Peltola for Alaska,,,,,,PO BOX 210014,,ANCHORAGE,AK,99521,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00812388,Mary Peltola for Alaska,,Peltola,Mary,,,,H,AK,00,,,,,,,,Contribution
SB23,C00158881,15418808,,,CCM,Scholten For Congress,,,,,,P.O. Box 6233,,Grand Rapids,MI,49510,P2024,,2023-03-29,5000.00,0.00,Contribution,011,C00711317,Scholten For Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,Contribution
SB23,C00158881,15418809,,,PAC,Victory in November Election PAC (VINEPAC),,,,,,"1032 15th Street, NW,",Suite 247,Washington,DC,20005,,,2023-03-29,2500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15462644,,,PAC,In The Arena PAC,,,,,,P.O. Box 7244,,Little Rock,AR,72217,,,2023-03-27,5000.00,0.00,Contribution,011,C00490474,,,,,,,,,,,,,,,,,,Contribution
