form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00763409,SE.4882,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-14,5000.00,2024-10-14,5000.00,Canvassing via text 10/14-10/18 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2024-12-05,X
SE,C00763409,SE.4963,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-14,4050.00,2024-10-14,16176.04,Canvassing via text 10/14-10/16 - actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4911,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-09-23,50.00,2024-10-16,0.00,Canvassing via text 10/1-10/16 Tester actual,004,C00763409,S,,Tester,John,,,,S,,MT,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4807,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-02,266.60,2024-10-02,266.60,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4809,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-08,1327.00,2024-10-08,1593.60,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4810,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-08,1642.87,2024-10-08,3236.47,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4811,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-09,379.89,2024-10-09,3616.36,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4816,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-09,1387.90,2024-10-09,5804.26,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4900,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-10,1736.05,2024-10-10,18420.31,Cavassing via text Harris,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4874,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-12,10000.00,2024-10-12,33060.31,Canvassing via text 10/12-10/18 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,X
SE,C00763409,SE.4901,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-12,33473.36,2024-10-12,66533.67,Cavassing via text 10/12-10/16 Harris actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4880,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-14,5000.00,2024-10-14,5000.00,Canvassing via text 10/14-10/18 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2024-12-05,X
SE,C00763409,SE.4905,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-14,4550.04,2024-10-14,9550.04,Canvassing via text 10/09-10/13 Lyerly actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4907,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-14,6626.00,2024-10-14,16176.04,Canvassing via text 10/14-10/16 Lyerly actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2024-12-05,
SE,C00763409,SE.4950,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-09-23,20737.10,2024-10-16,0.00,Canvassing via text 10/1-10/16 Tester actual,004,C00763409,S,,Tester,John,,,,S,,MT,Pfohl,Michael,,,,2024-12-05,
