form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040998,32297519,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,G2024,,2024-10-17,2500.00,0.00,,011,C00495952,Schneider For Congress,H2IL10068,Schneider,Bradley,,Rep.,,H,IL,10,,,,,,,,
SB23,C00040998,32297521,,,PAC,American Revival PAC,,,,,,"228 S. Washington St, Suite 115",,Alexandria,VA,22314,,,2024-10-17,5000.00,0.00,,011,C00639229,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297522,,,PAC,Eye of the Tiger PAC,,,,,,P.O. Box 2485,,Springfield,VA,22152,,,2024-10-17,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297523,,,PAC,AMERIPAC,,,,,,"499 South Capitol St., SW Suite 10",,Washington,DC,20003,,,2024-10-17,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297524,,,CCM,Johnny O For Congress,,,,,,711 W 40th Ste Ste 330,,Baltimore,MD,21211,G2024,,2024-10-17,2500.00,0.00,,011,C00867747,Johnny O For Congress,H4MD02232,Olszewski,John,,Mr.,Jr.,H,MD,02,,,,,,,,
SB23,C00040998,32297525,,,PAC,Wolverine PAC,,,,,,P.O. Box 636,,Annandale,VA,22003,,,2024-10-17,2500.00,0.00,,011,C00451583,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297526,,,CCM,Josh Hawley For Senate,,,,,,PO Box 31476,,St. Louis,MO,63131,G2024,,2024-10-17,5000.00,0.00,,011,C00652727,Josh Hawley For Senate,S8MO00160,Hawley,Joshua,,,,S,MO,,,,,,,,,
SB23,C00040998,32297527,,,CCM,Bellformissouri,,,,,,PO Box 1900669,,St Lous,MO,63119,G2024,,2024-10-17,5000.00,0.00,,011,C00842336,Bellformissouri,H4MO01134,Bell,Wesley,,Mr.,,H,MO,01,,,,,,,,
SB23,C00040998,32297528,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,G2024,,2024-10-17,5000.00,0.00,,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann,,Rep.,,H,MO,02,,,,,,,,
SB23,C00040998,32297529,,,CCM,Onder For Congress,,,,,,2025 Zumbehl Rd #35,,Saint Charles,MO,63303,G2024,,2024-10-17,5000.00,0.00,,011,C00870238,Onder For Congress,H4MO03221,Onder,Bob,,Sen.,,H,MO,03,,,,,,,,
SB23,C00040998,32297530,,,CCM,"Mark Alford For Congress, Inc.",,,,,,PO Box 1634,,Raymore,MO,64083,G2024,,2024-10-17,5000.00,0.00,,011,C00792598,"Mark Alford For Congress, Inc.",H2MO04207,Alford,Mark,,,,H,MO,04,,,,,,,,
SB23,C00040998,32297531,,,CCM,Graves For Congress,,,,,,2345 Grand Blvd,Ste 2400,Kansas City,MO,64108,G2024,,2024-10-17,5000.00,0.00,,011,C00359034,Graves For Congress,H0MO06073,Graves,Samuel,B.,Rep.,Jr.,H,MO,06,,,,,,,,
SB23,C00040998,32297532,,,CCM,Eric Burlison For Congress,,,,,,2135 E. Independence Ave.,#1007,Springfield,MO,65804,G2024,,2024-10-17,5000.00,0.00,,011,C00788414,Eric Burlison For Congress,H2MO07143,Burlison,Eric,,,,H,MO,07,,,,,,,,
SB23,C00040998,32297533,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,G2024,,2024-10-17,5000.00,0.00,,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,T.,Rep.,,H,MO,08,,,,,,,,
SB23,C00040998,32297534,,,PAC,"Jobs, Education, and Families First PAC",,,,,,P.O. Box 65322,,Washington,DC,20035,,,2024-10-17,5000.00,0.00,,011,C00617803,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297535,,,PAC,Keep America Rolling (KAR) PAC,,,,,,P.O. Box 30844,,Bethesda,MD,20824,,,2024-10-17,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297536,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,G2024,,2024-10-17,5000.00,0.00,,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,H,TN,01,,,,,,,,
SB23,C00040998,32297537,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,P.O. Box 11091,,Chattanooga,TN,37401,G2024,,2024-10-17,1000.00,0.00,,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,J.,Rep.,,H,TN,03,,,,,,,,
SB23,C00040998,32297538,,,CCM,Friends Of Scott Desjarlais,,,,,,95 White Bridge Rd,Suite 207,Nashville,TN,37205,G2024,,2024-10-17,5000.00,0.00,,011,C00464073,Friends Of Scott Desjarlais,H0TN04195,DesJarlais,Scott,Eugene,Rep.,,H,TN,04,,,,,,,,
SB23,C00040998,32297539,,,CCM,Mark Green For Congress,,,,,,PO Box 2706,,Brentwood,TN,37024,G2024,,2024-10-17,5000.00,0.00,,011,C00658385,Mark Green For Congress,H8TN07076,Green,Mark,,,,H,TN,07,,,,,,,,
SB23,C00040998,32297540,,,CCM,Kustoff For Congress,,,,,,1661 Aaron Brenner Dr,Ste 300,Memphis,TN,38120,G2024,,2024-10-17,2500.00,0.00,,011,C00614826,Kustoff For Congress,H2TN07103,Kustoff,David,,,,H,TN,08,,,,,,,,
SB23,C00040998,32297541,,,PAC,Patriots in Action,,,,,,"10 N. Caddo St, PMB #174",,Cleburne,TX,76031,,,2024-10-17,5000.00,0.00,,011,C00531590,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297542,,,PAC,BackPAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,,,2024-10-17,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297558,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,G2024,,2024-10-22,5000.00,0.00,,011,C00330142,Larson For Congress,H8CT01046,Larson,John,B.,Rep.,,H,CT,01,,,,,,,,
SB23,C00040998,32297559,,,CCM,Rick Scott For Florida,,,,,,224 E 6th Ave,,Tallahassee,FL,32308,G2024,,2024-10-22,5000.00,0.00,,011,C00676965,Rick Scott For Florida,S8FL00273,Scott,Rick,,,,S,FL,,,,,,,,,
SB23,C00040998,32297560,,,CCM,Kat For Congress,,,,,,5200 Nw 43rd St Ste 102-180,,Gainesville,FL,32606,G2024,,2024-10-22,5000.00,0.00,,011,C00730895,Kat For Congress,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
SB23,C00040998,32297561,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-10-22,5000.00,0.00,,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,,,H,FL,04,,,,,,,,
SB23,C00040998,32297562,,,CCM,Citizens For John Rutherford,,,,,,3030 Hartley Rd,Ste 120,Jacksonville,FL,32257,G2024,,2024-10-22,5000.00,0.00,,011,C00615294,Citizens For John Rutherford,H6FL04105,Rutherford,John,,,,H,FL,04,,,,,,,,
SB23,C00040998,32297563,,,CCM,Michael Waltz For Congress,,,,,,"1235 Providence Blvd., Ste R",Pmb 502,Deltona,FL,32725,G2024,,2024-10-22,5000.00,0.00,,011,C00666396,Michael Waltz For Congress,H8FL06148,Waltz,Michael,,,,H,FL,06,,,,,,,,
SB23,C00040998,32297564,,,CCM,Cory Mills For Congress,,,,,,Pmb 288,501 N. Orlando Avenue Suite 313,Winter Park,FL,32789,G2024,,2024-10-22,5000.00,0.00,,011,C00774943,Cory Mills For Congress,H2FL07156,Mills,Cory,,Rep.,,H,FL,07,,,,,,,,
SB23,C00040998,32297565,,,CCM,Bilirakis For Congress,,,,,,PO Box 606,,Tarpon Springs,FL,34688,G2024,,2024-10-22,5000.00,0.00,,011,C00408534,Bilirakis For Congress,H6FL09070,Bilirakis,Gus,M.,Rep.,,H,FL,12,,,,,,,,
SB23,C00040998,32297566,,,CCM,Anna Paulina Luna For Congress,,,,,,1201 Gandy Blvd N,P.O. Box 23064,Saint Petersburg,FL,337428001,G2024,,2024-10-22,5000.00,0.00,,011,C00718239,Anna Paulina Luna For Congress,H0FL13158,Luna,Anna,Paulina,Rep.,,H,FL,13,,,,,,,,
SB23,C00040998,32297567,,,CCM,Buchanan for Congress,,,,,,PO Box 48928,,Sarasota,FL,34230,G2024,,2024-10-22,5000.00,0.00,,011,,,,Buchanan,Vernon,,Mr.,,H,FL,13,,,,,,,,
SB23,C00040998,32297568,,,CCM,"Laurel Lee For Congress, Inc.",,,,,,P.O. Box 2743,,Branden,FL,33509,G2024,,2024-10-22,5000.00,0.00,,011,C00815373,"Laurel Lee For Congress, Inc.",H2FL15241,Lee,Laurel,,,,H,FL,15,,,,,,,,
SB23,C00040998,32297569,,,CCM,Scott Franklin For Congress,,,,,,P.O. Box 2811,,Lakeland,FL,33806,G2024,,2024-10-22,5000.00,0.00,,011,C00742247,Scott Franklin For Congress,H0FL15104,Franklin,Scott,,,,H,FL,15,,,,,,,,
SB23,C00040998,32297570,,,CCM,Brian Mast For Congress,,,,,,2600 S Douglas Rd Ste 900,,Coral Gables,FL,33134,G2024,,2024-10-22,5000.00,0.00,,011,C00579896,Brian Mast For Congress,H6FL18097,Mast,Brian,,,,H,FL,18,,,,,,,,
SB23,C00040998,32297571,,,CCM,Byron Donalds for Congress,,,,,,2430 Vanderbilt Beach Rd,Ste 108 PMB 260,Naples,FL,34108,G2024,,2024-10-22,5000.00,0.00,,011,C00733329,Byron Donalds for Congress,H2FL14186,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00040998,32297572,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,G2024,,2024-10-22,2500.00,0.00,,011,C00807628,Jared Moskowitz For Congress,H2FL22171,Moskowitz,Jared,,,,H,FL,23,,,,,,,,
SB23,C00040998,32297573,,,CCM,Carlos Gimenez For Congress,,,,,,1421 Sw 107th Ave #236,,Miami,FL,33174,G2024,,2024-10-22,2500.00,0.00,,011,C00735985,Carlos Gimenez For Congress,H0FL26036,Gimenez,Carlos,,,,H,FL,26,,,,,,,,
SB23,C00040998,32297574,,,CCM,Maria Elvira Salazar For Congress,,,,,,P.O. Box 558033,,Miami,FL,33255,G2024,,2024-10-22,2500.00,0.00,,011,C00671859,Maria Elvira Salazar For Congress,H8FL27185,Salazar,Maria,,,,H,FL,27,,,,,,,,
SB23,C00040998,32297575,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,Jefferson,LA,70183,G2024,,2024-10-22,5000.00,0.00,,011,C00394957,Scalise For Congress,H0LA01087,Scalise,Steve,,Rep.,,H,LA,01,,,,,,,,
SB23,C00040998,32297576,,,CCM,Mike Johnson For Louisiana,,,,,,2900 Clearview Pkwy,Suite 206,Metairie,LA,70006,G2024,,2024-10-22,5000.00,0.00,,011,C00608695,Mike Johnson For Louisiana,H6LA04138,Johnson,Mike,,,,H,LA,04,,,,,,,,
SB23,C00040998,32297577,,,CCM,April McClain Delaney For Congress,,,,,,PO Box 83940,,Gaithersburg,MD,20883,G2024,,2024-10-22,2500.00,0.00,,011,C00854471,April McClain Delaney For Congress,H4MD06340,McClain Delaney,April,,,,H,MD,06,,,,,,,,
SB23,C00040998,32297578,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,G2024,,2024-10-22,5000.00,0.00,,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,
SB23,C00040998,32297579,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,G2024,,2024-10-22,5000.00,0.00,,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,
SB23,C00040998,32297626,,,CCM,Alaskans For Nick Begich,,,,,,PO Box 190171,,Anchorage,AK,99530,G2024,,2024-10-29,5000.00,0.00,,011,C00792341,Alaskans For Nick Begich,H2AK01083,Begich,Nicholas,,,III,H,AK,00,,,,,,,,
SB23,C00040998,32297627,,,PAC,Bringing Republican Excellence to Town PAC,,,,,,P.O. Box 22401,,Louisville,KY,40252,,,2024-10-29,5000.00,0.00,,011,C00483487,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297628,,,PAC,Putting New Hampshire First,,,,,,105 N State Street,,Concord,NH,03301,,,2024-10-29,2500.00,0.00,,011,C00760009,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297629,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,G2024,,2024-10-29,5000.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00040998,32297630,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,98909,G2024,,2024-10-29,5000.00,0.00,,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Dan,,,,H,WA,04,,,,,,,,
SB23,C00040998,32297631,,,CCM,Vote Baumgartner For Congress,,,,,,PO Box 8508,,Spokane,WA,99203,G2024,,2024-10-29,5000.00,0.00,,011,C00870758,Vote Baumgartner For Congress,H4WA05234,Baumgartner,Michael,,Mr.,,H,WA,05,,,,,,,,
SB23,C00040998,32297632,,,CCM,Emily Randall For Congress,,,,,,PO Box 1883,,Port Orchard,WA,98366,G2024,,2024-10-29,5000.00,0.00,,011,C00857094,Emily Randall For Congress,H4WA06117,Randall,Emily,,Sen.,,H,WA,06,,,,,,,,
SB23,C00040998,32297633,,,CCM,Strickland For Washington,,,,,,4250 Martin Way E,Ste 105 Pmb 16,Tacoma,WA,98516,G2024,,2024-10-29,2500.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,Rep.,,H,WA,10,,,,,,,,
SB23,C00040998,32297634,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,53545,G2024,,2024-10-29,2500.00,0.00,,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,,,H,WI,01,,,,,,,,
SB23,C00040998,32297635,,,CCM,Van Orden For Congress,,,,,,PO Box 1836,,La Crosse,WI,54602,G2024,,2024-10-29,5000.00,0.00,,011,C00742007,Van Orden For Congress,H0WI03175,Van Orden,Derrick,,Rep.,,H,WI,03,,,,,,,,
SB23,C00040998,32297636,,,CCM,Scott Fitzgerald For Congress,,,,,,N4692 Maple Road,,Juneau,WI,53039,G2024,,2024-10-29,2500.00,0.00,,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,,,H,WI,05,,,,,,,,
SB23,C00040998,32297637,,,CCM,"Tiffany For Wisconsin, Inc.",,,,,,PO Box 1007,,Wausau,WI,54402,G2024,,2024-10-29,2500.00,0.00,,011,C00718635,"Tiffany For Wisconsin, Inc.",H0WI07101,Tiffany,Tom,,,,H,WI,07,,,,,,,,
SB23,C00040998,32297638,,,CCM,Tony Wied For Congress,,,,,,PO Box 5003,,De Pere,WI,54115,G2024,,2024-10-29,2500.00,0.00,,011,C00875518,Tony Wied For Congress,H4WI08119,Wied,Tony,,Mr.,,H,WI,08,,,,,,,,
SB23,C00040998,32297651,,,CCM,Cloud For Congress,,,,,,PO Box 7027,,Victoria,TX,77903,G2024,,2024-10-31,1000.00,0.00,,011,C00655332,Cloud For Congress,H8TX27049,Cloud,Michael,,,,H,TX,27,,,,,,,,
SB23,C00040998,32297667,,,CCM,Hoyer For Congress,,,,,,700 13th Street Nw,Suite 800,Washington,DC,20005,G2024,,2024-11-04,5000.00,0.00,,011,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,H.,Rep.,,H,MD,05,,,,,,,,
SB23,C00040998,32297668,,,CCM,Lalota For Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,G2024,,2024-11-04,5000.00,0.00,,011,C00806018,Lalota For Congress,H2NY01190,LaLota,Nick,,Rep.,,H,NY,01,,,,,,,,
SB23,C00040998,32297669,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,P2023,,2024-05-29,2500.00,0.00,Funds Reported On <Enter Report Name Here>,011,C00807628,Jared Moskowitz For Congress,H2FL22171,Moskowitz,Jared,,,,H,FL,23,,,,,,,X,Funds Reported On <Enter Report Name Here>
SB23,C00040998,32297670,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,G2024,,2024-10-31,2500.00,0.00,Re-designated funds for trans. dated 5/29/2024,011,C00807628,Jared Moskowitz For Congress,H2FL22171,Moskowitz,Jared,,,,H,FL,23,,,,,,,X,Re-designated funds for trans. dated 5/29/2024
SB23,C00040998,32297671,,,CCM,Garbarino For Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-11-04,5000.00,0.00,,011,C00729954,Garbarino For Congress,H0NY02234,Garbarino,Andrew,,Rep.,,H,NY,02,,,,,,,,
SB23,C00040998,32297672,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-11-04,5000.00,0.00,,011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,Rep.,,H,NY,06,,,,,,,,
SB23,C00040998,32297673,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,10306,G2024,,2024-11-04,5000.00,0.00,,011,C00694778,Nicole For New York,H0NY11078,Malliotakis,Nicole,,Rep.,,H,NY,11,,,,,,,,
SB23,C00040998,32297674,,,CCM,Elise For Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,G2024,,2024-11-04,5000.00,0.00,,011,C00547893,Elise For Congress,H4NY21079,Stefanik,Elise,,,,H,NY,21,,,,,,,,
SB23,C00040998,32297708,,,CCM,Bernie Moreno For Ohio,,,,,,30628 Detroit Rd #184,,Westlake,OH,44145,O2024,2024 Primary Debt Re,2024-11-12,5000.00,0.00,,011,C00775585,Bernie Moreno For Ohio,S4OH00192,Moreno,Bernie,,Mr.,,S,OH,,,,,,,,,
SB23,C00040998,32297738,,,PAC,Best BERNIE PAC,,,,,,P.O. Box 340797,,Columbus,OH,43234,,,2024-11-19,5000.00,0.00,,011,C00863373,,,,,,,,,,,,,,,,,,
SB23,C00040998,32297739,,,CCM,Friends Of Dave McCormick,,,,,,PO Box 23537,,Pittsburgh,PA,15222,O2024,2024 General Debt Re,2024-11-19,5000.00,0.00,,011,C00851980,Friends Of Dave McCormick,S2PA00661,McCormick,Dave,,Mr.,,S,PA,,,,,,,,,
