form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00770180,SB22.9,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1600 ELKHORN VALLEY DR,,CASPER,WY,82609,G2024,,2024-10-28,28392.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BARRASSO,JOHN,,,,S,WY,,  ,,,,,,,
SB22,C00770180,SB22.10,,,CCM,HOGAN FOR MARYLAND INC,,,,,,"2077 SOMERVILLE RD, STE 206",,ANNAPOLIS,MD,21401,G2024,,2024-10-28,40940.22,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOGAN,LARRY,,,,S,MD,,  ,,,,,,,
SB22,C00770180,SB22.38,,,CCM,HOGAN FOR MARYLAND INC,,,,,,"2077 SOMERVILLE RD, STE 206",,ANNAPOLIS,MD,21401,G2024,,2024-11-18,7376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOGAN,LARRY,,,,S,MD,,  ,,,,,,,
SB22,C00770180,SB22.11,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-10-28,35292.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOVDE,ERIC,,,,S,WI,,  ,,,,,,,
SB22,C00770180,SB22.39,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-11-18,9229.07,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HOVDE,ERIC,,,,S,WI,,  ,,,,,,,
SB22,C00770180,SB22.12,,,CCM,JIM JUSTICE FOR US SENATE,,,,,,3501 MACCORKLE AVE,,CHARLESTON,WV,25304,G2024,,2024-10-28,20269.01,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,JUSTICE,JIM,,,,S,WV,,  ,,,,,,,
SB22,C00770180,SB22.40,,,CCM,JIM JUSTICE FOR US SENATE,,,,,,3501 MACCORKLE AVE,,CHARLESTON,WV,25304,G2024,,2024-11-18,6932.03,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,JUSTICE,JIM,,,,S,WV,,  ,,,,,,,
SB22,C00770180,SB22.13,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,G2024,,2024-10-28,30892.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CURTIS,JOHN,,,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.41,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,G2024,,2024-11-18,12676.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CURTIS,JOHN,,,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.27,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,G2024,,2024-10-28,23587.25,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.49,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,G2024,,2024-11-18,9376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.14,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,G2024,,2024-10-28,20592.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB22,C00770180,SB22.42,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,G2024,,2024-11-18,7376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB22,C00770180,SB22.15,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-10-28,15140.22,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.43,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-11-18,9376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.17,,,CCM,NELLA FOR SENATE,,,,,,PO BOX 92918,,ALBUQUERQUE,NM,87199,G2024,,2024-10-28,35932.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,DOMENICI,NELLA,,,,S,NM,,  ,,,,,,,
SB22,C00770180,SB22.44,,,CCM,NELLA FOR SENATE,,,,,,PO BOX 92918,,ALBUQUERQUE,NM,87199,G2024,,2024-11-18,10676.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,DOMENICI,NELLA,,,,S,NM,,  ,,,,,,,
SB22,C00770180,SB22.18,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,G2024,,2024-10-28,20592.85,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.45,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,G2024,,2024-11-18,9376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.29,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,G2024,,2024-10-28,28249.27,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.50,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,G2024,,2024-11-18,9376.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.19,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,ST JOSEPH,MI,49085,G2024,,2024-10-28,36909.43,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROGERS,MIKE,,,,S,MI,,  ,,,,,,,
SB22,C00770180,SB22.46,,,CCM,ROGERS FOR SENATE,,,,,,PO BOX 132,,ST JOSEPH,MI,49085,G2024,,2024-11-18,9229.15,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,ROGERS,MIKE,,,,S,MI,,  ,,,,,,,
SB22,C00770180,SB22.20,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,89136,G2024,,2024-10-28,19085.45,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BROWN,SAM,,,,S,NV,,  ,,,,,,,
SB22,C00770180,SB22.47,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,89136,G2024,,2024-11-18,4784.63,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,BROWN,SAM,,,,S,NV,,  ,,,,,,,
SB22,C00770180,SB22.21,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2024-10-28,21538.75,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.48,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2024-11-18,2669.77,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.25,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,P2026,,2024-10-28,78129.10,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.26,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,G2026,,2024-10-28,33965.18,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.51,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,P2026,,2024-11-18,10800.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.52,,,CCM,TEXANS FOR SENATOR JOHN CORNYN,,,,,,PO BOX 13026,,AUSTIN,TX,78711,G2026,,2024-11-18,6631.67,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,CORNYN,JOHN,,,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.22,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,G2024,,2024-10-28,34548.87,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB22,C00770180,SB22.54,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,G2024,,2024-11-20,9229.07,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB22,C00770180,SB22.31,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,G2024,,2024-10-30,24770.61,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.53,,,CCM,WICKER FOR SENATE,,,,,,138 MOCKINGBIRD LANE,,RIDGELAND,MS,39157,G2024,,2024-11-18,12676.11,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,WICKER,ROGER,,,,S,MS,,  ,,,,,,,
SB22,C00770180,SB22.23,,,PAC,ALAMO PAC,,,,,,919 CONGRESS AVE,,AUSTIN,TX,78701,,,2024-10-28,86300.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.24,,,PAC,R SENATE PAC,,,,,,6334 PUMPERNICKEL LANE,,MONROE,NC,28110,,,2024-10-28,3400.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.1,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-10-28,137975.22,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,
SB22,C00770180,SB22.2,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-10-28,384716.72,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,BUILDING FUND
SB22,C00770180,SB22.3,,,PTY,NRSC,,,,,,425 2ND ST NE,,WASHINGTON,DC,20002,,,2024-10-28,189000.00,,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,,,,,,,,,,,  ,,,,,,,LEGAL FUND
