form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB94537,,,PAC,Citizens to Elect Dave Somers,,,,,,P.O. Box 1565,,Everett,WA,98206,,,2023-12-11,2400.00,,,011,,Citizens to Elect Dave Somers,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB94538,,,PAC,Morgan Meyer for Texas,,,,,,"3838 Oak Lawn Avenue, Suite 400",,Dallas,TX,75219,,,2023-12-11,1000.00,,,011,,Morgan Meyer for Texas,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB94541,,,PAC,Brandon Arrington Campaign,,,,,,PO Box 423561,,Kissimmee,FL,34742,,,2023-12-13,1000.00,,,011,,Brandon Arrington Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB94540,,,PAC,Friends of Guy Guzzone,,,,,,P.O. Box 278,,Simpsonville,MD,21150,,,2023-12-13,1000.00,,,011,,Friends of Guy Guzzone,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96094,,,PAC,Citizens to Elect Dave Somers,,,,,,P.O. Box 1565,,Everett,WA,98206,,,2023-12-17,-2400.00,,Check Voided - Not Negotiated,011,,Citizens to Elect Dave Somers,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96095,,,PAC,Wayne Harper for Utah Senate,,,,,,2094 Surrey Cir,,Taylorsville,UT,84129,,,2023-12-18,1500.00,,,011,,Wayne Harper for Utah Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96097,,,PAC,Election Fund of Senator Paul Sarlo,,,,,,110 10th Street,,Wood Ridge,NJ,07075,,,2023-12-19,300.00,,,011,,Election Fund of Senator Paul Sarlo,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96098,,,PAC,New San Diego,,,,,,"3288 Adams Avenue, #16713",,San Diego,CA,92176,,,2023-12-19,10000.00,,,011,,New San Diego,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96100,,,PAC,Brewer for the House,,,,,,2329 S. Lander Lane,,Charleston,SC,29414,,,2023-12-22,1000.00,,,011,,Brewer for the House,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96099,,,PAC,Murphy for the House,,,,,,4238 Persimmon Woods Drive,,North Charleston,SC,29420,,,2023-12-22,1000.00,,,011,,Murphy for the House,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96101,,,PAC,Friends of Aruna Miller,,,,,,14074 Berryville Road,,Damestown,MD,20874,,,2023-12-27,2500.00,,,011,,Friends of Aruna Miller,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB96102,,,PAC,Friends of Marc Korman,,,,,,7104 Exeler Road,,Bethesda,MD,20814,,,2023-12-27,1000.00,,,011,,Friends of Marc Korman,,Committee,Non-Federal,,,,,,,,,,,,,,
