form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00798355,500072802,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-07-06,2500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500072812,,,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2023-09-06,412.80,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071972,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-10-04,2500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071982,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-10-31,15.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073192,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,400.02,0.00,In-Kinded Texting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500072803,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-08-23,2500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071713,,,ORG,Yards Brewing Company,,,,,,500 Spring Garden St,,Philadelphia,PA,191232833,,,2023-10-31,2363.52,0.00,Catering and Event Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071923,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-03,191.16,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071973,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-10-20,3056.77,0.00,Fundraising Consulting and Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071983,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-11-30,15.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073183,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,175.05,0.00,In-Kinded Digital Consulting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500073193,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,4000.32,0.00,In-Kinded Digital Consulting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500071704,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-08-01,25.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071504,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-10-11,3.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500072804,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-07-03,5.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071714,,,ORG,A & S Screen Printing & Embroidery,,,,,,2305 Garry Rd,Ste B,Cinnaminson,NJ,080772596,,,2023-11-06,476.00,0.00,Apparel,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071924,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-23,386.60,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071974,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-11-15,2500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073184,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,4000.00,0.00,In-Kinded Digital Consulting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500071984,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-12-29,15.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073194,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,2500.00,0.00,In-Kinded Digital Consulting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500072805,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-08-01,2.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071505,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-12-24,3.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071515,,,ORG,Enterprise Rent-A-Car,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-08-29,200.92,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071715,,,IND,,Kerins,Tess,,,,5526 Catharine St,,Philadelphia,PA,191432512,,,2023-11-09,4635.50,0.00,Field Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071925,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-03,212.19,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071975,,,ORG,"Spotlight Strategies, LLC",,,,,,910 S Mills Ave,,Orlando,FL,328061309,,,2023-12-21,2500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073195,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,2500.00,0.00,In-Kinded Digital Consulting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500072806,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-09-01,5.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071926,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-14,212.03,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500073196,,,ORG,Break Something,,,,,,1380 Monroe St NW,Ste 409,Washington,DC,200103452,,,2023-10-02,550.00,0.00,In-Kinded Digital Advertising,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00798355,500072807,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-10-02,2.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071707,,,ORG,Loews Hotels & Co.,,,,,,1200 Market St,,Philadelphia,PA,191073615,,,2023-09-08,65.03,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071927,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-29,102.34,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500072808,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-11-01,7.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071708,,,ORG,Loews Hotels & Co.,,,,,,1200 Market St,,Philadelphia,PA,191073615,,,2023-09-09,120.05,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071928,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-21,9.13,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500072809,,,ORG,Chase Bank,,,,,,270 Park Ave,,New York,NY,100172014,,,2023-12-01,12.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00798355,500071709,,,ORG,Enterprise Rent-A-Car,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-09-28,22.95,0.00,Travel,,,,,,,,,,,,,,,,,,,,
