form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00433680,500355893,,,COM,Novak For Senate District 36,,,,,,2136 N Cable Rd,,Anaconda,MT,597111972,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355895,,,COM,Powers For The People,,,,,,PO Box 792,,Whitefish,MT,599370792,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355886,,,COM,Repke For Montana,,,,,,PO Box 1613,,Whitefish,MT,599371613,G2024,,2024-06-19,790.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355898,,,COM,Rina Fontana Moore For HD20,,,,,,200 13Th St N,,Great Falls,MT,594011408,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355907,,,COM,Rosenzweig For Montana,,,,,,PO Box 134,,Bozeman,MT,597710134,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355900,,,COM,Sandor Hopkins For HD23,,,,,,524 7Th Ave S,,Great Falls,MT,594052039,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355912,,,COM,Scott DeMarois For Montana,,,,,,PO Box 220,,Anaconda,MT,597110220,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355910,,,COM,Seckinger For Montana,,,,,,PO Box 1555,,Bozeman,MT,597711555,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500361398,,,ORG,Sharon Stewart-Peregoy Committee,,,,,,PO Box 211,,Crow Agency,MT,590220211,G2024,,2024-06-21,450.00,0.00,Non Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355914,,,COM,Shelly Fyant For HD 91,,,,,,33543 Mcleod Rd,,Arlee,MT,598219047,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355903,,,COM,Sidney 'Chip' For Montana,,,,,,PO Box 868,,Crow Agency,MT,590220868,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355901,,,COM,Tuss For House,,,,,,PO Box 411,,Havre,MT,595010411,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355899,,,COM,Vote For Ron Paulick,,,,,,708 56Th St S,,Great Falls,MT,594055817,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355897,,,COM,Weber For HD 19,,,,,,PO Box 818,,Great Falls,MT,594030818,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
