form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00868026,SE.4227,,,ORG,Vision Direct,,,,,,2222 Enterprise Park Pl.,,Indianapolis,IN,46218,P2024,,2024-04-08,15222.35,2024-03-07,333047.40,Future Direct mail,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4131,,,ORG,WABX-FM,,,,,,1162 Mt. Auburn Rd,,Evansville,IN,47720,P2024,,2024-02-07,1650.00,,174760.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4133,,,ORG,WBKR-FM,,,,,,3301 Frederica St.,,Owensboro,KY,42301,P2024,,2024-02-07,5250.00,,180010.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4118,,,ORG,WBOW-FM,,,,,,925 Wabash Ave,Suite 300,Terre Haute,IN,47807,P2024,,2024-02-07,3770.00,,149340.00,Radio Ad,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4104,,,ORG,WEHT-TV,,,,,,800 Marywood Drive,,Henderson,KY,42420,P2024,,2024-02-07,25575.00,,28967.00,TV ad,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4106,,,ORG,WEVV,,,,,,477 Carpenter St,,Evansville,IN,47708,P2024,,2024-02-07,12805.00,,41772.00,TV Ad,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4107,,,ORG,WFIE-TV,,,,,,1115 Mount Auburn Road,,Evansville,IN,47701,P2024,,2024-02-07,35055.00,,76827.00,TV Ad,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4135,,,ORG,WGBF-AM,,,,,,20 NW 3rd St,Suite 600,Evansville,IN,47708,P2024,,2024-02-07,2520.00,,182530.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4120,,,ORG,WIBQ-AM,,,,,,925 Wabash Ave,Suite 300,Terre Haute,IN,47807,P2024,,2024-02-07,6370.00,,155710.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4137,,,ORG,WIKY-FM,,,,,,1162 Mt. Auburn Rd,,Evansville,IN,47720,P2024,,2024-02-07,3250.00,,185780.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4139,,,ORG,WKDQ,,,,,,20 NW 3rd St.,Suite 600,Evansville,IN,47708,P2024,,2024-02-07,3500.00,,189280.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4122,,,ORG,WMGI-FM,,,,,,925 Wabash Ave,Suite 300,Terre Haute,IN,47807,P2024,,2024-02-07,3250.00,,158960.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4141,,,ORG,WRAY-FM,,,,,,1900 W. Broadway,,Princeton,IN,47670,P2024,,2024-02-07,1550.00,,190830.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4143,,,ORG,WSTO-FM,,,,,,1162 Mt. Auburn Rd,,Evansville,IN,47720,P2024,,2024-02-07,1300.00,,192130.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4125,,,ORG,WTHI-FM,,,,,,925 Wabash Ave.,Suite 300,Terre Haute,IN,47807,P2024,,2024-02-07,8700.00,,167660.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4129,,,ORG,WWBL-FM,,,,,,522 Busseron St.,,Vincennes,IN,47591,P2024,,2024-02-07,2700.00,,173110.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4127,,,ORG,WWVR,,,,,,925 Wabash Ave,Suite 300,Terre Haute,IN,47807,P2024,,2024-02-07,2750.00,,170410.00,Radio,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
SE,C00868026,SE.4145,,,ORG,YouTube,,,,,,901 Cherry Avenue,,San Bruno,CA,94066,P2024,,2024-02-07,23178.00,,215308.00,Digital Ads,,C00868026,S,H4IN08249,MESSMER,MARK MR.,,,,H,08,IN,Bopp,James,,,Jr.,2024-04-15,
