form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00550491,SB23-EX3771,,,CCM,Jason Smith For Congress,,,,,,Po Box 1324,,Cape Girardeau,MO,63702,P2024,,2023-05-30,1000.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,Contribution
SB23,C00550491,SB23-EX3766,,,CCM,Friends Of Glenn Thompson,,,,,,602 Walnut Street,,Howard,PA,16841,P2024,,2023-05-08,2500.00,0.00,Contribution,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn Mr,,,,H,PA,05,,,,,,,,Contribution
SB23,C00550491,SB23-EX3749,,,CCM,Ann Wagner For Congress,,,,,,14551 Manchester Road,,Ballwin,MO,63011,P2024,,2023-01-11,1500.00,0.00,Contribution,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann L.,,,,H,MO,02,,,,,,,,Contribution
SB23,C00550491,SB23-EX3774,,,CCM,Ann Wagner For Congress,,,,,,14551 Manchester Road,,Ballwin,MO,63011,P2024,,2023-06-14,2000.00,0.00,Contribution,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann L.,,,,H,MO,02,,,,,,,,Contribution
SB23,C00550491,SB23-EX3775,,,CCM,Ann Wagner For Congress,,,,,,14551 Manchester Road,,Ballwin,MO,63011,P2024,,2023-06-28,1500.00,0.00,Contribution,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann L.,,,,H,MO,02,,,,,,,,Contribution
SB23,C00550491,SB23-EX3776,,,CCM,Ann Wagner For Congress,,,,,,14551 Manchester Road,,Ballwin,MO,63011,O2024,General 2024,2023-06-28,1000.00,0.00,Contribution,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann L.,,,,H,MO,02,,,,,,,,Contribution
SB23,C00550491,SB23-EX3747,,,CCM,Equality PAC,,,,,,PO Box 15337,,Washington,DC,20003,O2023,Calendar Year 2023,2023-01-04,5000.00,0.00,Contribution,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,Contribution
SB23,C00550491,SB23-EX3767,,,CCM,Alma Adams For Congress,,,,,,P.O. Box 31473,,Charlotte,NY,28231,P2024,,2023-05-09,2500.00,0.00,Contribution,011,C00508804,Alma Adams For Congress,H4NC12100,Adams,Alma,,,,H,NC,12,,,,,,,,Contribution
SB23,C00550491,SB23-EX3751,,,CCM,Blake Moore For Congress,,,,,,370 East South Temple Ste 580,,Salt Lake City,UT,84111,P2024,,2023-01-13,1000.00,0.00,Contribution,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,Contribution
SB23,C00550491,SB23-EX3772,,,CCM,Blake Moore For Congress,,,,,,370 East South Temple Ste 580,,Salt Lake City,UT,84111,P2024,,2023-05-30,1500.00,0.00,Contribution,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,Contribution
SB23,C00550491,SB23-EX3760,,,CCM,Velvet Hammer PAC,,,,,,PO BOX 14362,,Saint Paul,MN,55114,O2023,Calendar Year 2023,2023-04-12,1500.00,0.00,Contribution,011,C00692111,Velvet Hammer PAC,,,,,,,,,,,,,,,,,Contribution
SB23,C00550491,SB23-EX3754,,,CCM,Ralph Norman For Congress,,,,,,PO Box 37467,,Rock Hill,SC,29732,P2024,,2023-02-24,2500.00,0.00,Contribution,011,C00633610,Ralph Norman For Congress,H8SC05158,Norman,Ralph,,,,H,SD,05,,,,,,,,Contribution
SB23,C00550491,SB23-EX3748,,,PAC,Continuing America's Strength And Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,O2023,Calendar Year 2023,2023-01-04,2500.00,0.00,Contribution,011,C00480228,Continuing America's Strength And Security PAC,,,,,,,,,,,,,,,,,Contribution
SB23,C00550491,SB23-EX3753,,,CCM,MARK ALFORD FOR CONGRESS INC,,,,,,PO Box 1428,,Raymore,MO,64083,G2022,,2023-02-21,1000.00,0.00,Contribution,011,C00792598,MARK ALFORD FOR CONGRESS INC,H2MO04207,Alford,Mark,,,,H,MO,04,,,,,,,,Contribution
SB23,C00550491,SB23-EX3756,,,CCM,Lynch For Congress Committee,,,,,,169 W 8TH ST,,South Boston,MA,02127,P2024,,2023-03-20,1000.00,0.00,Contribution,011,C00366948,Lynch For Congress Committee,H2MA09072,Lynch,Stephen,,,,H,MA,08,,,,,,,,Contribution
SB23,C00550491,SB23-EX3757,,,CCM,Nehls For Congress,,,,,,15500 Voss Road,Suite 518,Sugar Land,TX,77498,P2024,,2023-03-20,1500.00,0.00,Contribution,011,C00730150,Nehls For Congress,H0TX22302,Nehls,Troy,,,,H,TX,22,,,,,,,,Contribution
SB23,C00550491,SB23-EX3759,,,CCM,Becca Balint For Vermont,,,,,,PO Box 291,,Burlington,VT,05402,P2024,,2023-03-23,1500.00,0.00,Contribution,011,C00797175,Becca Balint For Vermont,H2VT01076,Balint,Rebecca,,,,H,VT,,,,,,,,,Contribution
SB23,C00550491,SB23-EX3761,,,CCM,Committee To Elect Mike Ezell,,,,,,PO Box 1842,,Gulfport,MS,39502,P2024,,2023-04-17,1000.00,0.00,Contribution,011,C00776393,Committee To Elect Mike Ezell,H2MS04258,Ezell,Walter,Michael,,,H,MS,04,,,,,,,,Contribution
SB23,C00550491,SB23-EX3764,,,CCM,Tony Gonzales For Congress,,,,,,PO Box 700442,,San Antonio,TX,78270,P2024,,2023-05-08,1500.00,0.00,Contribution,011,C00706614,Tony Gonzales For Congress,H0TX35015,Gonzales,"Ernest Anthony ""Tony",,,,H,TX,23,,,,,,,,Contribution
SB23,C00550491,SB23-EX3773,,,CCM,Eric Burlison For Congress,,,,,,2135 E Independence Ave,#1007,Springfield,MO,65804,P2024,,2023-06-12,1000.00,0.00,Contribution,011,C00788414,Eric Burlison For Congress,H2MO07143,Burlison,Eric,,,,H,MO,07,,,,,,,,Contribution
