form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177469,EB355758,,,COM,Martin Heinrich for Senate,,,,,,P. O. Box 25763,,Albuquerque,NM,87125,G2024,,2023-06-15,500.00,,,011,C00434563,Martin Heinrich for Senate,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00177469,EB355750,,,CCM,Mike Garcia for Congress,,,,,,"9070 Irvine Center Drive, #150",,Irvine,CA,92618,P2024,,2023-06-14,1000.00,,,011,C00701102,Mike Garcia for Congress,,Garcia,Mike,,,,H,CA,27,,,,,,,,
SB23,C00177469,EB355759,,,COM,Mike Thompson for Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,P2024,,2023-06-15,1500.00,,,011,C00326363,Mike Thompson for Congress,,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00177469,EB355760,,,CCM,Nevadans for Steven Horsford,,,,,,P.O. Box 336664,,North Las Vegas,NV,89033,P2024,,2023-06-15,1000.00,,,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00177469,EB355769,,,COM,Norma Torres for Congress,,,,,,728 W. Edna Place,,Covina,CA,91722,P2024,,2023-06-20,1000.00,,,011,C00557652,Norma Torres for Congress,,Torres,Norma,,,,H,CA,35,,,,,,,,
SB23,C00177469,EB355742,,,COM,Pete Aguilar for Congress,,,,,,P.O. Box 10954,,San Bernardino,CA,92423,P2024,,2023-06-14,2000.00,,,011,C00510461,Pete Aguilar for Congress,,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00177469,EB355751,,,COM,Richard E. Neal for Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-06-14,1000.00,,,011,C00226522,Richard E. Neal for Congress Committee,,Neal,Richard E.,,,,H,MA,01,,,,,,,,
SB23,C00177469,EB355761,,,CCM,Russ Fulcher for Idaho,,,,,,P.O. Box 1375,,Meridian,ID,83680,P2024,,2023-06-15,1000.00,,,011,C00648295,Russ Fulcher for Idaho,,Fulcher,Russell,,,,H,ID,01,,,,,,,,
SB23,C00177469,EB355752,,,COM,Scalise for Congress,,,,,,P.O. Box 23219,,Jefferson,LA,70183,P2024,,2023-06-14,2500.00,,,011,C00394957,Scalise for Congress,,Scalise,Steve,,,,H,LA,01,,,,,,,,
SB23,C00177469,EB355743,,,COM,Serving Our Country (SOC) PAC,,,,,,"226 E. Canon Perdido, Suite D",,Santa Barbara,CA,93101,,,2023-06-14,2500.00,,,011,C00656132,Serving Our Country (SOC) PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB355744,,,COM,Turquoise PAC,,,,,,"611 Pennsylvania Ave SE, #143",,Washington,DC,20003,,,2023-06-14,5000.00,,,011,C00517235,Turquoise PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB355770,,,COM,Valadao for Congress,,,,,,5132 N. Palm Ave. #227,,Fresno,CA,93704,P2024,,2023-06-20,4000.00,,,011,C00499392,Valadao for Congress,,Valadao,David,,,,H,CA,22,,,,,,,,
SB23,C00177469,EB355745,,,COM,Victory in November Election PAC,,,,,,"1032 15th St. NW, Suite 247",,Washington,DC,20005,,,2023-06-14,5000.00,,,011,C00378695,Victory in November Election PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB355771,,,COM,Vitoria PAC,,,,,,5132 N Palm Ave #227,,Fresno,CA,93704,,,2023-06-20,5000.00,,,011,C00712695,Vitoria PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB355772,,,CCM,Walberg for Congress,,,,,,P.O. Box 1362,,Jackson,MI,49204,P2024,,2023-06-20,1000.00,,,011,C00390724,Walberg for Congress,,Walberg,Timothy,,,,H,MI,05,,,,,,,,
