form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00495028,500478024,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00495028,500478034,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00801274,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00495028,500478044,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00495028,500478054,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00806174,,,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00495028,500478025,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00727529,,,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00495028,500478035,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2023-11-08,5000.00,0.00,Contribution,,C00499467,,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00495028,500478055,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00495028,500478026,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00495028,500478036,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00495028,500478056,,,CCM,Emilia Sykes for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00495028,500478027,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00495028,500478037,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00668228,,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00495028,500478047,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00509968,,,Cartwright,Matthew,,,,H,PA,08,,,,,,,,
SB23,C00495028,500478028,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00495028,500478038,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00495028,500478019,,,CCM,Mary Peltola for Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00495028,500478039,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,452068033,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00495028,500478049,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-11-08,2500.00,0.00,Contribution,,C00787648,,,Deluzio,Christoper,,,,H,PA,17,,,,,,,,
