form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00081414,SB23.6341,,,CAN,,Cleaver,EmanuelI,,,II,8217 E Gregory Blvd,,Kansas City,MO,64133,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H4MO05234,,,,,,H,MO,05,,,,,,,,
SB23,C00081414,SB23.6369,,,CAN,,Cohen,Stephen,Ira,,,349 Kenilworth Pl,,Memphis,TN,38112,P2024,,2023-12-21,5000.00,,Campaign Contribution,,,,H6TN09068,,,,,,H,TN,09,,,,,,,,
SB23,C00081414,SB23.6356,,,CAN,,Coleman,Bonnie,Watson,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H4NJ12149,,,,,,H,NJ,12,,,,,,,,
SB23,C00081414,SB23.6276,,,CAN,,Craig,Angela,D,,,P O Box 22116,,Eagan,MN,55122,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H6MN02131,,,,,,H,MN,02,,,,,,,,
SB23,C00081414,SB23.6325,,,CAN,,Crenshaw,Daniel,,,,PO Box 430965,,Houston,TX,77243,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8TX02166,,,,,,H,TX,02,,,,,,,,
SB23,C00081414,SB23.6305,,,CAN,,De La Cruz,Monica,,,,P O Box 4605,,McAllen,TX,78502,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0TX15124,,,,,,H,TX,15,,,,,,,,
SB23,C00081414,SB23.6371,,,CAN,,DeLauro,Rosa L,,,,340 Orange St,,New Haven,CT,06511,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H0CT03072,,,,,,H,CT,03,,,,,,,,
SB23,C00081414,SB23.6372,,,CAN,,Donalds,Byron,,,,2430 Vanderbilt Beach Rd,STE 108 PMB 260,Naples,FL,34108,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2FL14186,,,,,,H,FL,19,,,,,,,,
SB23,C00081414,SB23.6313,,,CAN,,Ellzey,John 'Jake',,,,1005 Congress Ave,Suite 400,Austin,TX,78734,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8TX06266,,,,,,H,TX,06,,,,,,,,
SB23,C00081414,SB23.6308,,,CAN,,Emmer,Tom,E,,Jr.,PO Box 279,,Elk River,MN,55330,P2024,,2023-12-21,5000.00,,Campaign Contribution,,,,H4MN06087,,,,,,H,MN,06,,,,,,,,
SB23,C00081414,SB23.6373,,,CAN,,Escobar,Veronica,,,,P O Box 3961,,El Paso,TX,79923,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8TX16109,,,,,,H,TX,16,,,,,,,,
SB23,C00081414,SB23.6311,,,CAN,,Fallon,Patrick,,,,PO Box 614,,Celina,TX,75009,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0TX04219,,,,,,H,TX,04,,,,,,,,
SB23,C00081414,SB23.6303,,,CAN,,Fischbach,Michelle,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0MN07091,,,,,,H,MN,07,,,,,,,,
SB23,C00081414,SB23.6280,,,CAN,,Foushee,Valerie,,,,PO Box 16446,,Chapel Hill,NC,27516,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2NC06114,,,,,,H,NC,04,,,,,,,,
SB23,C00081414,SB23.6378,,,CAN,,Garcia,Robert,,,,65 Pine Ave,#348,Long Beach,CA,90802,P2024,,2023-12-20,-1000.00,,Voided Check | Presumed Lost | Jun23,,,,H2CA47188,,,,,,H,CA,42,,,,,,,,
SB23,C00081414,SB23.6324,,,CAN,,Gonzalez,Anthony,E,,,1150 Homeland Dr,,Westlake,OH,44116,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8OH16124,,,,,,H,OH,16,,,,,,,,
SB23,C00081414,SB23.6291,,,CAN,,Gooden,Lance,,,,PO Box 2125,,Terrell,TX,75160,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8TX05144,,,,,,H,TX,05,,,,,,,,
SB23,C00081414,SB23.6339,,,CAN,,Green,Alexander,,,,7447 Cambridge,Unit 107,Houston,TX,77054,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H4TX09095,,,,,,H,TX,09,,,,,,,,
SB23,C00081414,SB23.6285,,,CAN,,Hageman,Harriet,,,,P.O. Box 4157,,Cheyenne,WY,82003,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2WY00166,,,,,,H,WY,00,,,,,,,,
SB23,C00081414,SB23.6340,,,CAN,,Hayes,Jahana,,,,PO Box 1487,,Waterbury,CT,06721,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H8CT05245,,,,,,H,CT,05,,,,,,,,
SB23,C00081414,SB23.6335,,,CAN,,Heinrich,Martin,,,,PO Box 25763,,Albuquerque,NM,87125,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,S2NM00088,,,,,,S,NM,00,,,,,,,,
SB23,C00081414,SB23.6298,,,CAN,,Hinson,Ashley,,,,PO Bo 811,,Marion,IA,52302,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0IA01174,,,,,,H,IA,02,,,,,,,,
SB23,C00081414,SB23.6279,,,CAN,,Hudson,Richard,L,,Jr.,PO Box 1875,,Southern Pines,NC,28388,P2024,,2023-12-21,3000.00,,Campaign Contribution,,,,H2NC08185,,,,,,H,NC,09,,,,,,,,
SB23,C00081414,SB23.6286,,,CAN,,Hunt,Wesley,,,,1707 1/2 Post Oak Blvd,#525,Houston,TX,77056,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0TX07170,,,,,,H,TX,38,,,,,,,,
SB23,C00081414,SB23.6344,,,CAN,,Jackson,Jonathan,,,,PO Box 15333,,Chicago,IL,60615,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H2IL01349,,,,,,H,IL,01,,,,,,,,
SB23,C00081414,SB23.6315,,,CAN,,Johnson,Bill,,,,519 Fifth St,,Marietta,OH,45750,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0OH06189,,,,,,H,OH,06,,,,,,,,
SB23,C00081414,SB23.6346,,,CAN,,Johnson,Henry,C,,,4262 Clausell Ct,,Decatur,GA,30035,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H6GA04129,,,,,,H,GA,04,,,,,,,,
SB23,C00081414,SB23.6331,,,CAN,,Kean,Thomas,H,,Jr.,PO Box 225,,Colonia,NJ,07067,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0NJ07089,,,,,,H,NJ,07,,,,,,,,
SB23,C00081414,SB23.6379,,,CAN,,Kelly,Mark,,,,PO Box 27202,,Tucson,AZ,85726,P2028,,2023-12-20,-3000.00,,Voided Check | Presumed Lost | Jun23,,,,S0AZ00350,,,,,,S,AZ,00,,,,,,,,
SB23,C00081414,SB23.6347,,,CAN,,Kelly,Robin,L,,,PO Box 101199,,Chicago,IL,60610,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H2IL02172,,,,,,H,IL,02,,,,,,,,
SB23,C00081414,SB23.6282,,,CAN,,Kiley,Kevin,,,,4822 Hartwick Rd,,Rocklin,CA,95765,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2CA03157,,,,,,H,CA,03,,,,,,,,
SB23,C00081414,SB23.6366,,,CAN,,LaTurner,Jake,,,,2329 SW Ashworth Pl,,Topeaka,KS,66614,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0KS02188,,,,,,H,KS,02,,,,,,,,
SB23,C00081414,SB23.6322,,,CAN,,Luttrell,Morgan,,,,PO Box 1245,,Magnolia,TX,77353,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2TX08182,,,,,,H,TX,08,,,,,,,,
SB23,C00081414,SB23.6352,,,CAN,,McClellan,Jennifer,,,,PO Box 818,,Richmond,VA,23218,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H4VA04066,,,,,,H,VA,04,,,,,,,,
SB23,C00081414,SB23.6292,,,CAN,,McGarvey,Morgan,,,,PO Box 5324,,Louisville,KY,40255,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2KY03206,,,,,,H,KY,03,,,,,,,,
SB23,C00081414,SB23.6359,,,CAN,,Mfume,Kweisi,,,,PO Box 31649,,Baltimore,MD,21207,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H6MD07020,,,,,,H,MD,07,,,,,,,,
SB23,C00081414,SB23.6333,,,CAN,,Miller,Max,,,,12 Chippenham Ct,,Rocky River,OH,44116,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2OH16051,,,,,,H,OH,07,,,,,,,,
SB23,C00081414,SB23.6294,,,CAN,,Miller-Meeks,Mariannette,,,,11674 90th St,,Ottumwa,IA,52501,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8IA02043,,,,,,H,IA,01,,,,,,,,
SB23,C00081414,SB23.6274,,,CAN,,Mills,Cory,,,,PMB 288,"501 N Orlando Ave, Suite 313",Winter Park,FL,32789,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2FL07156,,,,,,H,FL,07,,,,,,,,
SB23,C00081414,SB23.6289,,,CAN,,Moran,Nathaniel,,,,P O Box 7066,,Tyler,TX,75711,P2024,,2023-12-31,1000.00,,Campaign Contribution,,,,H2TX01112,,,,,,H,TX,01,,,,,,,,
SB23,C00081414,SB23.6354,,,CAN,,Payne,Donald,M,,Jr.,19 Bock Ave,,Newark,NJ,07112,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H2NJ10154,,,,,,H,NJ,10,,,,,,,,
SB23,C00081414,SB23.6317,,,CAN,,Pfluger,August,L,,II,PO Box 3530,,San Angelo,TX,76902,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0TX11230,,,,,,H,TX,11,,,,,,,,
SB23,C00081414,SB23.6277,,,CAN,,Rose,John,W,,,PO Box 2404,,Cookeville,TN,38502,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8TN06094,,,,,,H,TN,06,,,,,,,,
SB23,C00081414,SB23.6362,,,CAN,,Scott,Rick,,,,224 E 6th Ave,,Tallahassee,FL,32308,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,S8FL00273,,,,,,S,FL,00,,,,,,,,
SB23,C00081414,SB23.6320,,,CAN,,Self,Keith,A,,,7517 Eastwick Ave,,McKinney,TX,75071,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2TX03290,,,,,,H,TX,03,,,,,,,,
SB23,C00081414,SB23.6272,,,CAN,,Smith,Jason,T,,,4570 S Hwy 19,,Salem,MO,65560,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H4MO08162,,,,,,H,MO,08,,,,,,,,
SB23,C00081414,SB23.6307,,,CAN,,Stauber,Pete,,,,5078 W Arrowhead Rd,,Hermantown,MN,55811,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8MN08043,,,,,,H,MN,08,,,,,,,,
SB23,C00081414,SB23.6365,,,CAN,,Steube,Greg,,,,5317 Fruitville Rd,#102,Sarasota,FL,34232,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H8FL17053,,,,,,H,FL,17,,,,,,,,
SB23,C00081414,SB23.6370,,,CAN,,Suozzi,Thomas,,,,PO Box 669,,Glen Cove,NY,11542,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H6NY03247,,,,,,H,NY,03,,,,,,,,
SB23,C00081414,SB23.6348,,,CAN,,Sykes,Emilia,,,,109 N Howard St,Unit A,Akron,OH,44308,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2OH13264,,,,,,H,OH,13,,,,,,,,
SB23,C00081414,SB23.6296,,,CAN,,Thanedar,Shri,,,,19460 Lowell Dr,,Detroit,MI,48203,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H2MI13204,,,,,,H,MI,13,,,,,,,,
SB23,C00081414,SB23.6343,,,CAN,,Thompson,Bennie G,,,,103 L.C. Turner Circle,,Bolton,MS,39041,P2024,,2023-12-21,5000.00,,Campaign Contribution,,,,H4MS02068,,,,,,H,MS,02,,,,,,,,
SB23,C00081414,SB23.6326,,,CAN,,Tokuda,Jill,,,,45-208 Wena St,,Kaneohe,HI,96744,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H2HI02581,,,,,,H,HI,02,,,,,,,,
SB23,C00081414,SB23.6309,,,CAN,,Van Duyne,Elizabeth,,,,PO Box 630167,,Irving,TX,75063,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0TX24209,,,,,,H,TX,24,,,,,,,,
SB23,C00081414,SB23.6364,,,CAN,,Webster,Daniel,,,,P O Box 1007,,Wibster,FL,33597,P2024,,2023-12-21,1000.00,,Campaign Contribution,,,,H0FL08208,,,,,,H,FL,11,,,,,,,,
SB23,C00081414,SB23.6357,,,CAN,,Williams,Nikema,N,,,PO Box 311913,,Atlanta,GA,31131,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H0GA05301,,,,,,H,GA,05,,,,,,,,
SB23,C00081414,SB23.6342,,,CAN,,Wilson,Frederica,S,,,"413 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2023-12-21,2000.00,,Campaign Contribution,,,,H0FL17068,,,,,,H,FL,24,,,,,,,,
