form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768200,SB21B-837-50000,SB21B-837,SB21B,ORG,Cedar Market,,,,,,646 Cedar Ln.,,Teaneck,NJ,07666,,,2024-01-18,74.99,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-840,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-01-21,790.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-843,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-01-28,1.98,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-848,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-01-30,197.50,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-849,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-01-31,9875.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-859,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-02-04,79.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-871,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-02-11,4831.13,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-875,,,ORG,The Strathdee Group LLC ,,,,,,517 14th St. NE,,Washington,DC,20002,,,2024-02-15,1956.25,0.00,Travel ,002,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-876,,,ORG,Craft Worldwide Holdings dba Craft LLC,,,,,,47 E 19th St.,Fl. 5,New York,NY,10003,,,2024-02-15,16445.94,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-896,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-02-18,8336.48,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-927,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-02-25,6539.23,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-897,,,ORG,Vault Parking Systems dba Vault Valet Parking,,,,,,13232 SW 226th St.,,Miami,FL,33170,,,2024-02-27,1060.00,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-951,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-02-29,4139.60,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-929,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-02-29,460.31,0.00,Travel ,002,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-929-10000,SB21B-929,SB21B,ORG,United Airlines,,,,,,233 S Wacker Dr.,,Chicago,IL,60606,,,2024-02-29,298.21,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-929-20000,SB21B-929,SB21B,ORG,Jetblue Airways,,,,,,"19 Old Kings Hwy. S, Ste. 23",,Darien,CT,06820,,,2024-02-29,153.10,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-929-30000,SB21B-929,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-02-29,9.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-936,,,ORG,Craft Worldwide Holdings dba Craft LLC,,,,,,47 E 19th St.,Fl. 5,New York,NY,10003,,,2024-03-01,14296.98,0.00,Generic Cmte. Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-969,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-03,2658.35,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1000,,,ORG,JP Morgan Chase & Co ,,,,,,270 Park Ave.,,New York,NY,10172,,,2024-03-06,50.00,0.00,Generic Cmte. Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1072,,,ORG,Democracy Engine LLC ,,,,,,237 Florida Ave. NW,,Washington,DC,20001,,,2024-03-06,250.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-973,,,ORG,Craft Worldwide Holdings dba Craft LLC,,,,,,47 E 19th St.,Fl. 5,New York,NY,10003,,,2024-03-08,4106.70,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-984,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-10,5087.88,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-995,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-17,9025.75,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-998,,,IND,,Rechler,Scott,,,,75 Rockefeller Plaza,Fl. 14,New York,NY,10019,,,2024-03-19,2378.02,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-998-10000,SB21B-998,SB21B,ORG,Savory Hospitality,,,,,,15 W 39th St.,,New York,NY,10018,,,2024-03-19,1734.05,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-998-20000,SB21B-998,SB21B,ORG,Party Rental Ltd.,,,,,,275 North St.,,Teterboro,NJ,07608,,,2024-03-19,643.97,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1001,,,IND,,Mwesigwa,Joanita,,,,430 S Capitol St. SE,Fl. 2,Washington,DC,20003,,,2024-03-19,150.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,,ACH Payment
SB21B,C00768200,SB21B-1002,,,IND,,Mwesigwa,Joanita,,,,430 S Capitol St. SE,Fl. 2,Washington,DC,20003,,,2024-03-19,150.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,,ACH Payment
SB21B,C00768200,SB21B-1003,,,IND,,Walling,James,,,,430 S Capitol St. SE,Fl. 2,Washington,DC,20003,,,2024-03-19,150.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,,ACH Payment
SB21B,C00768200,SB21B-1004,,,ORG,The Strathdee Group LLC ,,,,,,517 14th St. NE,,Washington,DC,20002,,,2024-03-19,3168.84,0.00,Travel ,002,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1028,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-24,12453.06,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1008,,,ORG,Tabernacle LLC ,,,,,,4770 White Plains Rd.,,Bronx,NY,10470,,,2024-03-25,5934.38,0.00,Generic Cmte. Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1059,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-28,27570.02,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1067,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-03-31,5774.90,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
