form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00550970,500440836,,,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-04-17,485.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440837,,,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-04-17,72.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440838,,,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-04-22,423.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440839,,,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-04-22,557.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440630,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,Apt 1706,Chicago,IL,606145858,,,2024-04-08,300.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439718,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-10,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439719,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-11,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440272,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-11,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440264,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-15,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439720,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-16,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440265,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-16,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440263,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-24,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440852,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-26,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440853,,,ORG,Bank of America,,,,,,201 Pennsylvania Ave SE,,Washington,DC,200031107,,,2024-04-29,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440223,,,ORG,Cameo,,,,,,2045 W Grand Ave,,Chicago,IL,606121576,,,2024-04-25,291.50,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440610,,,ORG,CubeSmart Self Storage,,,,,,175 R St NE,,Washington,DC,200022119,,,2024-04-01,261.82,0.00,Storage Unit Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440631,,,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-11,75.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440840,,,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-18,644.80,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440273,,,ORG,"Fairbank, Maslin, Maullin, Metz, & Associates",,,,,,1999 Harrison St,Ste 2020,Oakland,CA,946123576,,,2024-04-11,17500.00,0.00,Polling,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440434,,,ORG,"Invariant, LLC",,,,,,901 7th St NW,Ste 600,Washington,DC,200014496,,,2024-04-16,450.00,0.00,Event Space Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440267,,,ORG,"Lori Silverman, LLC",,,,,,2811 Flagmaker Dr,,Falls Church,VA,220422204,,,2024-04-09,9500.00,0.00,Consultant - Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440833,,,ORG,Mi Vida,,,,,,1901 14th St NW,,Washington,DC,200094430,,,2024-04-15,294.95,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440628,,,ORG,National Democratic Club,,,,,,30 Ivy St SE,,Washington,DC,200034006,,,2024-04-03,406.44,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440629,,,ORG,National Democratic Club,,,,,,30 Ivy St SE,,Washington,DC,200034006,,,2024-04-03,10.00,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440841,,,ORG,"Neuhaus, Inc",,,,,,50 Massachusetts Ave NE,,Washington,DC,200024214,,,2024-04-19,57.90,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440435,,,ORG,"Next Level Partners, LLC",,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-04-26,10609.27,0.00,Consultant - Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440262,,,ORG,"Political Animals, LLC",,,,,,416 Florida Ave NW,,Washington,DC,200019901,,,2024-04-10,7500.00,0.00,Consultant - Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439864,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-01,15000.00,0.00,Consultant - Strategy/Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439865,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-01,4151.47,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439869,500439865,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-01,368.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439870,500439865,SB21B,ORG,The Cosmopolitan of Las Vegas,,,,,,3708 Las Vegas Blvd S,,Las Vegas,NV,891094309,,,2024-04-01,1236.46,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439871,500439865,SB21B,ORG,The Cosmopolitan of Las Vegas,,,,,,3708 Las Vegas Blvd S,,Las Vegas,NV,891094309,,,2024-04-01,338.55,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439866,500439865,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-01,787.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439867,500439865,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-01,595.77,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439868,500439865,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-01,622.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439874,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-01,1023.55,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439876,500439874,SB21B,ORG,Hyatt Regency Boston,,,,,,1 Avenue De Lafayette,,Boston,MA,021111739,,,2024-04-01,1023.55,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440225,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-08,17000.00,0.00,Consultant - Strategy/Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440226,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-09,5170.65,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440228,500440226,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-09,488.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440231,500440226,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-09,1480.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440232,500440226,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-09,943.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440227,500440226,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-09,658.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440229,500440226,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-09,308.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440233,500440226,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-09,268.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440238,500440226,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-09,418.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440235,500440226,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-09,512.67,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440243,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-09,7377.20,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440244,500440243,SB21B,ORG,Kimpton Rowan Palm Springs Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2024-04-09,7377.20,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439543,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-16,616.46,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439544,500439543,SB21B,ORG,The Omelette Guys,,,,,,8480 Baltimore National Pike,Ste 124,Ellicott City,MD,210433369,,,2024-04-16,616.46,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440245,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-16,11808.49,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440251,500440245,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-16,1270.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440252,500440245,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-16,3670.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440253,500440245,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-16,1390.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440255,500440245,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-16,1390.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440256,500440245,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-16,1590.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440246,500440245,SB21B,ORG,Restivo Events LLC,,,,,,245 E 25th St,Apt 21E,New York,NY,100103048,,,2024-04-16,1080.56,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440258,500440245,SB21B,ORG,Shakers,,,,,,2014 9th St NW,,Washington,DC,200014006,,,2024-04-16,20.48,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440259,500440245,SB21B,ORG,Shakers,,,,,,2014 9th St NW,,Washington,DC,200014006,,,2024-04-16,886.60,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440247,500440245,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-16,197.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440248,500440245,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-16,84.80,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440249,500440245,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-16,51.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440250,500440245,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-16,61.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440317,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-22,14996.94,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440321,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,3314.30,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440326,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,1028.82,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440327,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,1345.02,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440329,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,1345.02,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440331,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,156.78,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440332,500440317,SB21B,ORG,AC Hotel by Marriott Washington DC Navy Yard,,,,,,867 New Jersey Ave SE,,Washington,DC,200033385,,,2024-04-22,1345.02,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440322,500440317,SB21B,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-04-22,673.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440318,500440317,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-22,336.71,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440319,500440317,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-22,227.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440320,500440317,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-22,80.89,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440325,500440317,SB21B,ORG,Andaz West Hollywood,,,,,,8401 W Sunset Blvd,,West Hollywood,CA,900691909,,,2024-04-22,1140.78,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440330,500440317,SB21B,ORG,Centrolina,,,,,,974 Palmer Aly NW,,Washington,DC,200014508,,,2024-04-22,270.70,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440324,500440317,SB21B,ORG,Hyatt Regency Washington,,,,,,400 New Jersey Ave NW,,Washington,DC,200012002,,,2024-04-22,2059.71,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440328,500440317,SB21B,ORG,Times Square Edition Hotel,,,,,,701 7th Ave,,New York,NY,100361505,,,2024-04-22,1474.94,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440593,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-29,1598.02,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440594,500440593,SB21B,ORG,Hyatt Regency Los Angeles International Airport,,,,,,6225 W Century Blvd,,Los Angeles,CA,900455311,,,2024-04-29,59.03,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440595,500440593,SB21B,ORG,Hyatt Regency Los Angeles International Airport,,,,,,6225 W Century Blvd,,Los Angeles,CA,900455311,,,2024-04-29,676.40,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440596,500440593,SB21B,ORG,Kimpton Rowan Palm Springs Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2024-04-29,853.85,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440597,500440593,SB21B,ORG,Kimpton Rowan Palm Springs Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2024-04-29,8.74,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441118,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-30,3858.43,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500441119,500441118,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-30,718.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441120,500441118,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-30,406.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441121,500441118,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-30,867.21,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441125,500441118,SB21B,ORG,Blacklane,,,,,,1 World Way,,Los Angeles,CA,900455803,,,2024-04-30,558.71,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441122,500441118,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-30,938.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441123,500441118,SB21B,ORG,Tatte DC Catering,,,,,,1090 I St NW,,Washington,DC,200015173,,,2024-04-30,323.39,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500441129,,,ORG,"Rolla Group, LLC",,,,,,211 S St NW,,Washington,DC,200011832,,,2024-04-30,9692.88,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500441135,500441129,SB21B,ORG,Kimpton Rowan Palm Springs Hotel,,,,,,100 W Tahquitz Canyon Way,,Palm Springs,CA,922626390,,,2024-04-30,9692.88,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440268,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,,,2024-04-10,650.00,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,C00658567,,,Wild,Susan,,,,H,PA,15,,,,,,,,
SB21B,C00550970,500440269,500440268,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-04-10,650.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500439683,,,ORG,The Omelette Guys,,,,,,8480 Baltimore National Pike,Ste 124,Ellicott City,MD,210433369,,,2024-04-16,616.46,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440432,,,CCM,Tokuda for Hawaii,,,,,,PO Box 3193,,Honolulu,HI,968013193,,,2024-04-15,517.37,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,C00813758,,,TOKUDA,Jill,Naomi,,,H,HI,02,,,,,,,,
SB21B,C00550970,500440436,500440432,SB21B,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,752351908,,,2024-04-15,517.37,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440843,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-22,455.32,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440844,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-22,455.32,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440845,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-22,517.72,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440846,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-22,324.82,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440847,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-26,64.12,0.00,Meals,,,,,,,,,,,,,,,,,,,,
