form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00369660,500060125,,,CCM,SCOTT FOR CONGRESS,,,,,,PO Box 251,,Newport News,VA,236070251,P2024,,2023-06-15,1000.00,0.00,Contribution,011,C00256925,,,SCOTT,ROBERT,C,,,H,VA,03,,,,,,,,
SB23,C00369660,500057865,,,CCM,DARRELL ISSA FOR CONGRESS,,,,,,9070 Irvine Center Dr,Ste 150,Irvine,CA,926184691,P2024,,2023-03-31,2500.00,0.00,Contribution,011,C00721332,,,ISSA,DARRELL,,,,H,CA,48,,,,,,,,
SB23,C00369660,500039795,,,CCM,KAY GRANGER CAMPAIGN FUND,,,,,,1701 River Run,Ste 1010,Fort Worth,TX,761076556,G2022,,2023-01-26,-1500.00,0.00,11/2/22 check voided,011,C00310532,,,GRANGER,KAY,,,,H,TX,12,,,,,,,,p
SB23,C00369660,500058146,,,CCM,HIMES FOR CONGRESS,,,,,,857 Post Rd,# 312,Fairfield,CT,068246041,C2024,Convention,2023-04-13,1500.00,0.00,Contribution,011,C00434191,,,HIMES,JIM,,,,H,CT,04,,,,,,,,
SB23,C00369660,500060686,,,CCM,KEITH SELF ELECTION COMMITTEE,,,,,,409 Ashley Pl,,Murphy,TX,750943724,P2024,,2023-06-29,500.00,0.00,Contribution,011,C00364810,,,SELF,KEITH,ALAN,,,H,TX,26,,,,,,,,
SB23,C00369660,500039796,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,129 Church St,Ste 818,New Haven,CT,065102005,O2022,Convention,2023-01-26,-1000.00,0.00,4/21/22 check voided,011,C00238865,,,DELAURO,ROSA L,,,,H,CT,03,,,,,,,,
SB23,C00369660,500057717,,,CCM,MEUSER FOR CONGRESS,,,,,,RR #,,Wyalusing,PA,18853,P2024,,2023-03-24,1000.00,0.00,Contribution,011,C00439448,,,MEUSER,DANIEL,,,,H,PA,09,,,,,,,,
SB23,C00369660,500054857,,,CCM,MARSHA FOR SENATE,,,,,,PO Box 3750,,Brentwood,TN,370243750,P2024,,2023-02-08,1000.00,0.00,Contribution,011,C00376939,,,BLACKBURN,MARSHA,MRS.,,,S,TN,,,,,,,,,
SB23,C00369660,500060687,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO Box 9639,,Bowling Green,KY,421029639,P2024,,2023-06-29,1000.00,0.00,Contribution,011,C00445023,,,GUTHRIE,S. BRETT HON.,,,,H,KY,02,,,,,,,,
SB23,C00369660,500039797,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO Box 10570,,Savannah,GA,314120770,G2022,,2023-01-26,-500.00,0.00,10/1/22 check voided,011,C00543967,,,CARTER,EARL,LEROY,,,H,GA,01,,,,,,,,
SB23,C00369660,500059897,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO Box 3759,,Montgomery,AL,361090759,P2028,,2023-06-06,1000.00,0.00,Contribution,011,C00781443,,,BRITT,KATIE,BOYD,,,S,AL,00,,,,,,,,
SB23,C00369660,500060468,,,CCM,SINEMA FOR ARIZONA,,,,,,PO Box 7586,,Phoenix,AZ,850117586,P2024,,2023-06-23,1000.00,0.00,Contribution,011,C00508804,,,SINEMA,KYRSTEN,,,,S,AZ,00,,,,,,,,
SB23,C00369660,500058878,,,CCM,LARSON FOR CONGRESS,,,,,,PO Box 261172,,Hartford,CT,061261172,C2024,Convention,2023-05-08,1500.00,0.00,Contribution,011,C00330142,,,LARSON,JOHN,B,,,H,CT,01,,,,,,,,
SB23,C00369660,500039798,,,CCM,MARCO RUBIO FOR SENATE,,,,,,PO Box 661537,,Miami Springs,FL,332661537,G2022,,2023-01-26,-1000.00,0.00,10/21/22 check voided,011,C00620518,,,RUBIO,MARCO,,,,S,FL,00,,,,,,,,
SB23,C00369660,500059898,,,CCM,COLLINS FOR SENATOR,,,,,,PO Box 1096,,Bangor,ME,044021096,P2026,,2023-06-06,1000.00,0.00,Contribution,011,C00314575,,,COLLINS,SUSAN,M.,,,S,ME,00,,,,,,,,
SB23,C00369660,500060469,,,CCM,SINEMA FOR ARIZONA,,,,,,PO Box 7586,,Phoenix,AZ,850117586,G2024,,2023-06-23,500.00,0.00,Contribution,011,C00508804,,,SINEMA,KYRSTEN,,,,S,AZ,00,,,,,,,,
SB23,C00369660,500056969,,,CCM,COLIN ALLRED FOR CONGRESS,,,,,,PO Box 601631,,Dallas,TX,753601631,P2024,,2023-02-24,1000.00,0.00,Contribution,011,C00637868,,,ALLRED,COLIN,,,,H,TX,32,,,,,,,,
SB23,C00369660,500060689,,,ORG,Venable LLP,,,,,,600 Massachusetts Ave NW,,Washington,DC,200015358,C2024,Convention,2023-05-10,200.00,0.00,Facility expense - See advance payment on 3/14/23 reflected on Line 21.,011,C00330142,,,LARSON,JOHN,B,,,H,CT,01,,,,,,,X,In-Kind
SB23,C00369660,500039799,,,CCM,KAT FOR CONGRESS,,,,,,5200 NW 43rd St,Ste Pm 102,Gainesville,FL,326064486,G2022,,2023-01-26,-500.00,0.00,10/26/22 check voided,011,C00730895,,,CAMMACK,KAT,,,,H,FL,03,,,,,,,,
SB23,C00369660,500059899,,,CCM,CARLOS GIMENEZ FOR CONGRESS,,,,,,1421 SW 107th Ave,# 236,Miami,FL,331742526,P2024,,2023-06-06,1000.00,0.00,Contribution,011,C00735985,,,GIMENEZ,CARLOS,,,,H,FL,28,,,,,,,,
