form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00754051,B877926,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-12,13946.88,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 7/22/2024,001,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B877950,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-07-12,816.21,2024-07-11,303750.28,Printed handouts for canvassers for distribution 7/12/24 - 8/31/2024,006,C00754051,S,P80000722,Biden,Joseph,R,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878092,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-12,61017.60,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878093,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-12,69734.40,2024-07-11,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878096,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,13983.20,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879179,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-23,2030.10,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879180,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-23,2416.72,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879181,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-23,12784.64,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B879182,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-07-23,55787.52,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/23/24 - 8/31/2024,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878106,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-07-12,816.21,2024-07-11,158144.11,Printed handouts for canvassers for distribution 7/12/24 - 8/31/2024,006,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878099,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,15980.80,2024-07-11,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878101,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,2665.50,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878102,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,3020.90,2024-07-11,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878103,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,2220.42,2024-07-11,303750.28,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878104,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-07-12,2537.63,2024-07-11,158144.11,Salaries and benefits for canvassers for 7/12/24 - 8/31/2024,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-08-20,
SE,C00754051,B878105,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-07-12,7922.06,2024-07-11,303750.28,Printed handouts for canvassers for distribution 7/12/24 - 8/31/2024,006,C00754051,O,P80001571,Trump,Donald,,,,P, ,PA,Tannu,Zaina,,,,2024-08-20,
