form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00081273,SB29.15509,,,CCM,Kim Reynolds for Iowa,,,,,,1007 E. Grand Ave. #121,,Des Moines,IA,50319,,,2024-09-19,2500.00,,Contribution,011,,,,,,,,,,IA,,,,,,,,,
SB29,C00081273,SB29.15493,,,CCM,Koelker for Iowa Senate,,,,,,807 3rd St. NW,,Dyersville,IA,52040,,,2024-07-29,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15507,,,CCM,Kraayenbrink for IA Senate,,,,,,1561 National Avenue,,Fort Dodge,IA,50501,,,2024-08-26,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15527,,,COM,Martin Graber for Iowa House,,,,,,610 Avenue G,,Fort Madison,IA,526272925,,,2024-07-17,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15530,,,COM,Megan Srinivas for Iowa,,,,,,4200 Park Ave,"Bldg 9, Apt 22",Des Moines,IA,50321,,,2024-08-15,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15499,,,CCM,Reichman for Senate,,,,,,PO Box 85,,Montrose,IA,52639,,,2024-08-15,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15531,,,COM,Rowley for Iowa Senate,,,,,,1311 Gary Ave,,Spirit Lake,IA,513601755,,,2024-08-15,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15505,,,CCM,Schulte for Senate,,,,,,1734 Chestnut Lane NE,,Cedar Rapids,IA,52402,,,2024-08-26,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15534,,,COM,Scott Webster for Statehouse,,,,,,5745 California Drive,,Bettendorf,IA,52722,,,2024-08-15,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15529,,,COM,Sean Bagniewski for Iowa,,,,,,4019 Ovid Ave,,Des Moines,IA,50311,,,2024-08-15,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15491,,,CCM,Sinclair for Iowa,,,,,,1255 King Road,,Allerton,IA,50008,,,2024-07-29,4000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15502,,,CCM,Sorensen for Iowa,,,,,,PO Box 97,,Greenfield,IA,50849,,,2024-08-15,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15533,,,COM,Taxpayers for Collins,,,,,,402 Southwind Dr,,Mediapolis,IA,52637,,,2024-08-15,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15489,,,CCM,Tom Shipley for Iowa,,,,,,2425 Birch Ave.,,Nodaway,IA,50857,,,2024-07-29,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15528,,,COM,Westrich for Iowa,,,,,,432 Bryan Road,,Ottumwa,IA,52501,,,2024-07-29,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15498,,,CCM,Wills for Iowa,,,,,,15732 Tradewind Dr.,,Spirit Lake,IA,51360,,,2024-08-15,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15501,,,PAC,Winckler for State House,,,,,,6 Thode Court,,Davenport,IA,52802,,,2024-08-15,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15494,,,COM,Wulf for Iowa,,,,,,PO Box 161,,Hudson,IA,50643,,,2024-07-29,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00081273,SB29.15536,,,COM,Young for Iowa House,,,,,,PO Box 123,,Van Meter,IA,50261,,,2024-09-19,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
