form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495028,500554701,,,IND,,Cervinka,Ryan,,,,2701 Calvert St NW,Apt 306,Washington,DC,200082618,,,2024-10-18,233.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556521,,,ORG,"Pescador Public Strategies, LLC",,,,,,4007 McCullough Ave,Ste 168,San Antonio,TX,782122420,,,2024-11-13,19000.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554821,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,261.69,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554831,,,PAC,Vote Alaska Before Party,,,,,,3717 Knik Ave,,Anchorage,AK,995171047,,,2024-10-30,160000.00,0.00,Contribution,,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556531,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,,,2024-11-13,3887.10,0.00,Travel & Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556541,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-11-13,500.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554841,,,ORG,Willco,,,,,,7811 Montrose Rd,Ste 200,Potomac,MD,208543353,,,2024-11-04,25969.73,0.00,Rent,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554851,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-11-08,12500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554661,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,25000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557671,,,ORG,Agency,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-10-21,-39294.78,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500555271,,,ORG,Adwell,,,,,,1027 4th St SE,,Washington,DC,200033484,,,2024-11-14,5768.40,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554571,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-06,3247.54,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554671,,,ORG,Open Labs LLC,,,,,,1800 M St NW,,Washington,DC,200365802,,,2024-10-17,2970.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500555281,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,,,2024-11-13,315.00,0.00,Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554581,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,18562.50,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557681,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,,,2024-10-17,-43771.02,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500557881,,,ORG,"The Pivot Group, Inc.",,,,,,"712 H Street, NE",Ste 606,Washington,DC,200023704,G2024,,2024-10-17,-32352.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500554681,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,27563.63,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556391,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,6000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554591,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,28448.90,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554691,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,78000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554702,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-10-18,487.00,0.00,Meals,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500558202,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-10-18,44857.14,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500556522,,,ORG,"Ryan, Swanson, & Cleveland, PLLC",,,,,,1201 3rd Ave,Ste 3400,Seattle,WA,981013268,,,2024-11-13,125.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554622,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,31372.92,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554822,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,5676.70,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554832,,,PAC,Vote Alaska Before Party,,,,,,3717 Knik Ave,,Anchorage,AK,995171047,,,2024-10-30,400000.00,0.00,Contribution,,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556532,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,,,2024-11-13,24100.00,0.00,Travel & Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556542,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-11-13,500.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554842,,,ORG,"Allied Telecom Group, LLC",,,,,,1400 Crystal Dr,Ste 700,Arlington,VA,222024153,,,2024-11-05,383.68,0.00,Internet Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554642,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,148000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500555242,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-11-18,173.25,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556552,,,ORG,"Lever, Inc.",,,,,,85 Main St,Ste 218,North Adams,MA,012473429,,,2024-11-21,6040.94,0.00,Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556452,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,28125.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554652,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,39055.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554562,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-28,28144.26,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556472,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,28662.01,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500555272,,,ORG,Adwell,,,,,,1027 4th St SE,,Washington,DC,200033484,,,2024-11-14,54.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556482,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,34825.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554682,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,23426.47,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556392,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,6000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554692,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,26500.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554603,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,28555.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554703,,,PAC,Vote Alaska Before Party,,,,,,3717 Knik Ave,,Anchorage,AK,995171047,,,2024-10-18,1000000.00,0.00,Contribution,,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557913,,,ORG,"The Pivot Group, Inc.",,,,,,"712 H Street, NE",Ste 606,Washington,DC,200023704,,,2024-10-22,10211.99,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500556523,,,ORG,"Ryan, Swanson, & Cleveland, PLLC",,,,,,1201 3rd Ave,Ste 3400,Seattle,WA,981013268,,,2024-11-13,125.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554833,,,ORG,Moses Creek LLC,,,,,,2138 N Rockwell St,Apt 2,Chicago,IL,606470974,,,2024-10-31,10000.00,0.00,Recruitment Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556533,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,,,2024-11-13,3700.00,0.00,Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556543,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-11-13,500.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554843,,,ORG,"NCEC Services, LLC",,,,,,218 D St SE,Fl 3,Washington,DC,200031900,,,2024-11-05,5000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554643,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,36125.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556553,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-21,800.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556453,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,28200.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556563,,,ORG,"Three Point Media, LLC",,,,,,290 Broadway,Ste 120,Methuen,MA,018446827,,,2024-11-21,10403.01,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556473,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,28700.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500555273,,,ORG,Adwell,,,,,,1027 4th St SE,,Washington,DC,200033484,,,2024-11-14,54.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556483,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,42000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554683,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,30200.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556393,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,6000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554693,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-18,30200.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554704,,,ORG,NYSIF,,,,,,PO Box 66699,Albany,Albany,NY,122066699,,,2024-10-22,119.01,0.00,Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556524,,,ORG,"Ryan, Swanson, & Cleveland, PLLC",,,,,,1201 3rd Ave,Ste 3400,Seattle,WA,981013268,,,2024-11-13,474.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554624,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,101200.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554824,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,92.94,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554834,,,ORG,"Amwins Connect Administrators / GBS, Inc.",,,,,,6 N Park Dr,Ste 310,Cockeysville,MD,210301821,,,2024-11-01,1582.62,0.00,Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556534,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,,,2024-11-13,10480.00,0.00,Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554634,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-17,31000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556544,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,,,2024-11-21,70490.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500554844,,,IND,,Warnke,Christopher,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-11-06,363.08,0.00,"Reimbursement, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500558253,500554844,SB29,ORG,"Uber Technologies, Inc.",,,,,,800 Market St,Fl 7,San Francisco,CA,941023034,,,2024-11-06,9.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558257,500554844,SB29,ORG,"Lyft, Inc.",,,,,,568 Brannan St,,San Francisco,CA,941071611,,,2024-11-06,285.75,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558259,500554844,SB29,ORG,"Uber Technologies, Inc.",,,,,,800 Market St,Fl 7,San Francisco,CA,941023034,,,2024-11-06,36.96,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500556454,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-11-13,28200.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500556564,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-11-25,24620.52,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557900,500556564,SB29,ORG,Amazon.com,,,,,,PO Box 81226,,Seattle,WA,981081300,,,2024-11-25,835.45,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500557930,500556564,SB29,ORG,Comcast,,,,,,1500 Market St,Fl 11E,Philadelphia,PA,191022107,,,2024-11-25,309.23,0.00,Utilities,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558080,500556564,SB29,ORG,LexisNexis,,,,,,PO Box 7147,,Philadelphia,PA,191700001,,,2024-11-25,2979.66,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558101,500556564,SB29,ORG,MailChimp,,,,,,512 Means St NW,Ste 404,Atlanta,GA,303185788,,,2024-11-25,116.60,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558091,500556564,SB29,ORG,Ready Refresh by Nestle,,,,,,9921 Business Pkwy,,Lanham,MD,207061836,,,2024-11-25,204.15,0.00,Water Services,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558092,500556564,SB29,ORG,RingCentral Inc.,,,,,,20 Davis Dr,,Belmont,CA,940023002,,,2024-11-25,451.58,0.00,Telephone,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500557903,500556564,SB29,ORG,Amazon Web Services,,,,,,PO Box 81226,,Seattle,WA,981081300,,,2024-11-25,615.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558103,500556564,SB29,ORG,Wachete S.R.O.,,,,,,128,5/5,Prague,,15000,,,2024-11-25,54.90,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500557933,500556564,SB29,ORG,Wall Street Journal,,,,,,4300 ROUTE 1 N,,South Brunswick,NJ,08852,,,2024-11-25,41.33,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500557934,500556564,SB29,ORG,United States Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-11-25,526.11,0.00,Shipping,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558105,500556564,SB29,ORG,Wegmans,,,,,,100 Wegmans Market St,,Rochester,NY,146243304,,,2024-11-25,532.39,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558125,500556564,SB29,ORG,DoorDash,,,,,,303 2nd St,,San Francisco,CA,941071366,,,2024-11-25,2806.97,0.00,Meals for Staff,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500557935,500556564,SB29,ORG,Go Daddy,,,,,,14455 N Hayden Rd,Ste 219,Scottsdale,AZ,852606993,,,2024-11-25,22.17,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500558085,500556564,SB29,ORG,Microsoft Corporation,,,,,,1 Microsoft Way,,Redmond,WA,980528300,,,2024-11-25,354.04,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
