form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,20419040,,,COM,Friends of Tina Orwall,,,,,,"17837 First Avenue, South",#299,Normandy Park,WA,98148,,,2024-10-04,750.00,0.00,Non-Federal Contribution,011,,,,Orwall,Tina,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419041,,,COM,Friends of Joe Fitzgibbon,,,,,,PO Box 66235,,Burien,WA,98166,,,2024-10-04,1200.00,0.00,Non-Federal Contribution,011,,,,Fitzgibbon,Joe,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419043,,,COM,Vote Liz Berry,,,,,,PO Box 9100,,Seattle,WA,98109,,,2024-10-04,1200.00,0.00,Non-Federal Contribution,011,,,,Berry,Liz,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419044,,,COM,Friends of Mary Fosse,,,,,,1802 Walnut Street,,Everett,WA,98201,,,2024-10-04,1200.00,0.00,Non-Federal Contribution,011,,,,Fosse,Mary,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419045,,,COM,Friends for Sam Low,,,,,,9010 Market Place,PMB# 341,Lake Stevens,WA,98258,,,2024-10-04,750.00,0.00,Non-Federal Contribution,011,,,,Low,Sam,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419046,,,COM,People for Alex Ramel,,,,,,PO Box 2819,,Bellingham,WA,98227,,,2024-10-04,750.00,0.00,Non-Federal Contribution,011,,,,Ramel,Alex,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419048,,,COM,Vote Alicia Rule,,,,,,PO Box 444,,Blaine,WA,98231,,,2024-10-04,750.00,0.00,Non-Federal Contribution,011,,,,Rule,Alicia,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419932,,,COM,Vote Joe Timmons,,,,,,PO Box 1995,,Bellingham,WA,98227,,,2024-10-07,750.00,0.00,Non-Federal Contribution,011,,,,Timmons,Joe,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419933,,,COM,Friends of Melissa Demyan,,,,,,19550 International Blvd,Suite 103,Seatac,WA,98188,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Demyan,Melissa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419934,,,COM,Friends of Vandana Slatter,,,,,,11900 NE 1st Street,Suite 300,Bellevue,WA,98005,,,2024-10-07,750.00,0.00,Non-Federal Contribution,011,,,,Slatter,Vandana,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419935,,,COM,Elect Monica Stonier,,,,,,7817 NE 69th Street,,Vancouver,WA,98662,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Stonier,Monica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419936,,,COM,Friends of Derek Stanford,,,,,,PO Box 2041,,Bothell,WA,98041,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Stanford,Derek,,,Dr.,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419937,,,COM,Friends of Marcus Riccelli,,,,,,PO Box 1325,,Spokane,WA,99210,,,2024-10-07,750.00,0.00,Non-Federal Contribution,011,,,,Riccelli,Marcus,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419938,,,COM,Vote Ramos,,,,,,1420 NW Gilman Blvd,#2268,Issaquah,WA,98027,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Ramos,Bill,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419939,,,COM,Friends of Janet St. Clair,,,,,,370 N East Camano Drive,#11,Camano Island,WA,98282,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,St. Clair,Janet,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419940,,,COM,Friends of Maria Beltran,,,,,,PO Box 2011,,Yakima,WA,98907,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Beltran,Maria,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419941,,,COM,Friends of T'wina Nobles,,,,,,PO Box 65905,,University Place,WA,98464,,,2024-10-07,750.00,0.00,Non-Federal Contribution,011,,,,Nobles,T'wina,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419942,,,COM,Elect Upthegrove,,,,,,"7750 17th Avenue, NE",,Seattle,WA,98115,,,2024-10-07,1200.00,0.00,Non-Federal Contribution,011,,,,Upthegrove,Dave,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20419943,,,COM,Nick Brown for Attorney General,,,,,,"401 2nd Avenue, South",Suite 303,Seattle,WA,98104,,,2024-10-07,2400.00,0.00,Non-Federal Contribution,011,,,,Brown,Nick,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20421933,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend Street,,Lansing,MI,48933,,,2024-10-07,52956.14,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20422236,,,COM,Friends of Elizabeth Steiner,,,,,,PO Box 42307,,Portland,OR,97242,,,2024-10-08,5000.00,0.00,Non-Federal Contribution,011,,,,Steiner,Elizabeth,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20422375,,,COM,Crowley for County Executive,,,,,,PO Box 18065,,Milwaukee,WI,53218,,,2024-10-08,-250.00,0.00,Voided Check from 3/22/2024,011,,,,Crowley,David,,,,,,,,,,,,,,Voided Check from 3/22/2024
SB29,C00002766,20422380,,,COM,Celeste Rodriguez for Assembly,,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2024-10-08,2500.00,0.00,Non-Federal Contribution,011,,,,Rodriguez,Celeste,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20422522,,,COM,MN DFL State Senate Caucus,,,,,,PO Box 7307,,Saint Paul,MN,55107,,,2024-10-08,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20422523,,,COM,MN House DFL Caucus,,,,,,255 East Plato Blvd,,St. Paul,MN,55107,,,2024-10-08,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20423965,,,PTY,Democratic Governors Association,,,,,,"1225 Eye St., NW",Suite 1100,Washington,DC,20005,,,2024-10-09,125000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20428476,,,ORG,Ad Ventures of Kansas,,,,,,9350 E. Corporate Drive,#781627,Wichita,KS,67278,,,2024-10-11,366.72,0.00,Member to Member Postcards,004,,,,,,,,,,,,,,,,,,,Member to Member Postcards
SB29,C00002766,20428484,,,ORG,Working Families in Support of Adrin Nazarian for City Council 2024,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-10-11,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428485,,,ORG,Working Families in Support of Heather Hutt for City Council 2024,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-10-11,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428679,,,COM,Orange County Employees Association IE Committee,,,,,,1121 L Street,Suite 200,Sacramento,CA,95814,,,2024-10-15,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428680,,,COM,Experts United for Homelessness and Housing Solutions,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-10-15,20000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428688,,,ORG,Choose How Your Move,,,,,,1 Vantage Way,Suite C140,Nashville,TN,37228,,,2024-10-15,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428689,,,COM,Friends of Luis Mata,,,,,,PO Box 1604,,Lavergne,TN,37086,,,2024-10-15,1000.00,0.00,Non-Federal Contribution,011,,,,Mata,Luis,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428690,,,COM,Karen Reynolds Vote,,,,,,PO Box 30124,,Clarksville,TN,37040,,,2024-10-15,1000.00,0.00,Non-Federal Contribution,011,,,,Reynolds,Karen,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428691,,,COM,Campbell for State Senate,,,,,,PO Box 330302,,Nashville,TN,37203,,,2024-10-15,1000.00,0.00,Non-Federal Contribution,011,,,,Campbell,Heidi,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20428692,,,COM,Ronnie For 67,,,,,,PO Box 2431,,Clarksville,TN,37042,,,2024-10-15,1000.00,0.00,Non-Federal Contribution,011,,,,Glynn,Ronnie,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429103,,,PTY,New York State Democratic Senate Campaign Committee,,,,,,111 Washington Avenue,Suite 409,Albany,NY,12210,,,2024-10-15,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429104,,,PTY,WI Assembly Democratic Campaign Committee - General,,,,,,PO Box 814,,Madison,WI,53701,,,2024-10-15,75000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429105,,,PTY,WI State Senate Democratic Committee - General Acct,,,,,,PO Box 164,,Madison,WI,53701,,,2024-10-15,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429110,,,PTY,Ohio Democratic Party,,,,,,697 East Broad Street,Suite 101,Columbus,OH,43215,,,2024-10-15,300000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429115,,,COM,Jess Hanson for House,,,,,,1318 Woodhill Road,,Burnsville,MN,55337,,,2024-10-15,-250.00,0.00,Voided Check from 7/10/2024,011,,,,Hanson,Jessica,,,,,,,,,,,,,,Voided Check from 7/10/2024
SB29,C00002766,20429133,,,COM,Missouri Voter Project PAC,,,,,,347 Hazel Avenue,,St. Louis,MO,63119,,,2024-10-16,15000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429243,,,COM,Committee to Elect Eshonda Hooper,,,,,,PO Box 1781,,Lumberton,NC,28359,,,2024-10-16,1400.00,0.00,Non-Federal Contribution,011,,,,Hooper,Eshonda,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20429245,,,ORG,Nevada AFL-CIO,,,,,,1891 Whitney Mesa Drive,,Henderson,NV,89014,,,2024-10-16,2000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
