form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,17232368C,17232368,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17232380C,17232380,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17166199C,17166199,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500411058,,,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,P2024,,2024-05-07,5000.00,0.00,Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00409730,17250774C,17250774,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-05-30,1000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17192266C,17192266,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-05-13,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,17232346C,17232346,SA11AI,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-05-23,500.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by Eric E. Tober
SB23,C00409730,17232421C,17232421,SA11AI,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-05-29,500.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by Steven Schultz
SB23,C00409730,17166191C,17166191,SA11C,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500411060,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,,,2024-05-07,1000.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,,
SB23,C00409730,17250775C,17250775,SA11C,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,,,2024-05-30,1000.00,0.00,Conduit Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17199271C,17199271,SA11AI,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-15,500.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by Toby Luther
SB23,C00409730,17210093C,17210093,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17217792C,17217792,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-22,1000.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17217879C,17217879,SA11AI,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-22,1500.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by Mark Emmerson
SB23,C00409730,17232365C,17232365,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17232409C,17232409,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,500411061,,,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-05-24,5000.00,0.00,Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,
SB23,C00409730,17199267C,17199267,SA11AI,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-15,1000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by Toby Luther
SB23,C00409730,17210062C,17210062,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17217805C,17217805,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-22,5000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17217874C,17217874,SA11AI,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-22,500.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by Andres Villegas
SB23,C00409730,17219735C,17219735,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-22,2500.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
SB23,C00409730,17232355C,17232355,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by SOUTHEASTERN LUMBER MANUFACTURERS ASSOC POLITICAL ACTION COMMITTEE
SB23,C00409730,17232363C,17232363,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17232383C,17232383,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17183221C,17183221,SA11C,PTY,DCCC,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-05-08,50000.00,0.00,Conduit Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,X,Earmarked by Veronica Escobar for Congress
SB23,C00409730,17210097C,17210097,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17217811C,17217811,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-05-22,1000.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17219724C,17219724,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-05-22,1500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
SB23,C00409730,17232366C,17232366,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17232378C,17232378,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17166194C,17166194,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17183134C,17183134,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-05-07,1000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by Serving Our Country (SOC) PAC
SB23,C00409730,500411063,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,G2024,,2024-05-07,1000.00,0.00,Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00409730,17210096C,17210096,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17217806C,17217806,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-05-22,2500.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17232373C,17232373,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17210063C,17210063,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17210135C,17210135,SA11AI,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by Brenton Keefer
SB23,C00409730,17217812C,17217812,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-05-22,3500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17217883C,17217883,SA11AI,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-05-22,1500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by Mark Emmerson
SB23,C00409730,17217903C,17217903,SA11AI,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-05-22,500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by William Emmerson
SB23,C00409730,500411065,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-05-07,1000.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00409730,17166183C,17166183,SA11C,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17168957C,17168957,SA11C,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,,,2024-05-02,1000.00,0.00,Conduit Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,500411067,,,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-05-07,1000.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00409730,17219714C,17219714,SA11C,PAC,Evergreen PAC,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2024-05-22,3500.00,0.00,Conduit Contribution,,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
SB23,C00409730,17192268C,17192268,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2024-05-13,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by GETTING RESULTS BY ENGAGING THE GRASSROOTS (GREG PAC)
SB23,C00409730,17166185C,17166185,SA11C,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17183131C,17183131,SA11C,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,,,2024-05-07,1000.00,0.00,Conduit Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,X,Earmarked by Serving Our Country (SOC) PAC
SB23,C00409730,500411068,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-05-07,1000.00,0.00,Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,,
SB23,C00409730,17166200C,17166200,SA11C,CCM,Gillen For NY,,,,,,PO Box 774,,Rockville Centre,NY,115710774,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500411069,,,CCM,Gillen For NY,,,,,,PO Box 774,,Rockville Centre,NY,115710774,P2024,,2024-05-07,5000.00,0.00,Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00409730,17166181C,17166181,SA11C,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17183153C,17183153,SA11C,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,,,2024-05-07,1000.00,0.00,Conduit Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,X,Earmarked by Serving Our Country (SOC) PAC
SB23,C00409730,500411074,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-05-07,1000.00,0.00,Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,,
SB23,C00409730,17166187C,17166187,SA11C,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500411077,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-05-07,1000.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00409730,500411080,,,CCM,Jessica Morse For Congress,,,,,,1079 Sunrise Ave,Ste B275,Roseville,CA,956617009,G2024,,2024-05-24,2500.00,0.00,Contribution,,C00650408,,,Morse,Jessica,,,,,CA,04,,,,,,,,
SB23,C00409730,500411082,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO Box 802765,,Dallas,TX,753802765,G2024,,2024-05-24,2500.00,0.00,Contribution,,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,
SB23,C00409730,500411084,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-05-20,1000.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00409730,500411087,,,CCM,LICCARDO FOR CONGRESS,,,,,,1750 Meridian Ave,# 3925,San Jose,CA,951255545,G2024,,2024-05-24,2500.00,0.00,Contribution,,C00858688,,,LICCARDO,SAM,T.,,,H,CA,16,,,,,,,,
SB23,C00409730,17219718C,17219718,SA11C,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,,,2024-05-22,5000.00,0.00,Conduit Contribution,,C00843391,,,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
SB23,C00409730,17219728C,17219728,SA11C,PAC,MAKING A REAL CHANGE - MARC PAC,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2024-05-22,2500.00,0.00,Conduit Contribution,,C00562330,MAKING A REAL CHANGE - MARC PAC,,,,,,,,,,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
SB23,C00409730,17210065C,17210065,SA11C,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,,,2024-05-20,500.00,0.00,Conduit Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,X,Earmarked by THE WESTERVELT COMPANY POLITICAL ACTION COMMITTEE
SB23,C00409730,17217814C,17217814,SA11C,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,,,2024-05-22,1500.00,0.00,Conduit Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,X,Earmarked by NATIONAL ALLIANCE OF FOREST OWNERS POLITICAL ACTION COMMITTEE (NAFO PAC)
SB23,C00409730,17232371C,17232371,SA11C,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,,,2024-05-29,1000.00,0.00,Conduit Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,X,Earmarked by POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC)
SB23,C00409730,17166201C,17166201,SA11C,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500411088,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-05-07,5000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00409730,17166188C,17166188,SA11C,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,,,2024-05-01,2000.00,0.00,Conduit Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
