form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495861,501189236,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-08-01,3954.94,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195776,,,ORG,"Roku, Inc.",,,,,,150 Winchester Cir,,Los Gatos,CA,950321812,,,2024-08-30,12001.50,0.00,Non-Contribution Account: Ad Buy,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501190076,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-08-12,492.00,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501195807,,,ORG,"NGP VAN, Inc.",,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2024-08-07,10065.79,0.00,Non-Contribution Account: Database,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501190427,,,ORG,"MBA Consulting Group, LLC",,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2024-08-14,4250.00,0.00,Non-Contribution Account: Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501069467,,,ORG,"Shutterstock, Inc.",,,,,,350 5th Ave,Fl 21,New York,NY,101182100,,,2024-08-20,-315.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB29,C00495861,501195748,,,ORG,Getty Images,,,,,,605 5th Ave S,Ste 400,Seattle,WA,981043887,,,2024-08-30,5827.35,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501191129,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-08-19,406.24,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,11712249I,11712249,SA17,ORG,Priorities USA,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-31,99459.61,0.00,Non-Contribution Account: Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,* Non-Contribution Account; In-Kind Received
SB29,C00495861,501189549,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-08-05,12.26,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
