form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00305318,500066682,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2023-12-12,2000.00,0.00,Contribution,011,C00326363,,,THOMPSON,MIKE,,,,H,CA,05,,,,,,,,
SB23,C00305318,500064053,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 Washington St,Ste 200,Laredo,TX,780404412,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00371302,,,CUELLAR,HENRY,,,,H,TX,28,,,,,,,,
SB23,C00305318,500064063,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,514 Daniels St,# 286,Raleigh,NC,276051317,P2024,,2023-09-28,2000.00,0.00,Contribution,011,C00763045,,,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB23,C00305318,500066683,,,PAC,VALLEY FIRST LEADERSHIP PAC,,,,,,2037 W Bullard Ave,# 349,Fresno,CA,937111200,,,2023-12-12,5000.00,0.00,Contribution,011,C00614917,VALLEY FIRST LEADERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064083,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2023-09-28,1000.00,0.00,Contribution,011,C00326363,,,THOMPSON,MIKE,,,,H,CA,05,,,,,,,,
SB23,C00305318,500064054,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 Washington St,Ste 200,Laredo,TX,780404412,G2024,,2023-09-28,1000.00,0.00,Contribution,011,C00371302,,,CUELLAR,HENRY,,,,H,TX,28,,,,,,,,
SB23,C00305318,500064064,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2023-09-28,3000.00,0.00,Contribution,011,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00305318,500066684,,,PAC,TEXAS FIRST PAC,,,,,,1519 Washington St,Ste 200,Laredo,TX,780404412,,,2023-12-12,5000.00,0.00,Contribution,011,C00439398,TEXAS FIRST PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064084,,,PAC,TIMBER PAC,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,P2024,,2023-09-28,5000.00,0.00,Contribution,011,C00833574,TIMBER PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064055,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2023-09-28,2000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00305318,500064065,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00326363,,,THOMPSON,MIKE,,,,H,CA,05,,,,,,,,
SB23,C00305318,500066675,,,PAC,GREATER OPPORTUNITIES FOR LEADERSHIP DEVELOPMENT (GOLD PAC),,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2023-12-14,5000.00,0.00,Contribution,011,C00452748,GREATER OPPORTUNITIES FOR LEADERSHIP DEVELOPMENT (GOLD PAC),,,,,,,,,,,,,,,,,
SB23,C00305318,500066685,,,PAC,FIGHTING FOR SOUTH TEXAS PAC,,,,,,121 N 10Th St,,McAllen,TX,785014688,,,2023-12-12,5000.00,0.00,Contribution,011,C00660613,FIGHTING FOR SOUTH TEXAS PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064085,,,PAC,AS MAINE GOES PAC,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2023-09-28,5000.00,0.00,Contribution,011,C00834101,AS MAINE GOES PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064056,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00305318,500066676,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,PO Box 909,,Columbus,GA,319020909,G2024,,2023-12-12,2000.00,0.00,Contribution,011,C00266940,,,BISHOP,SANFORD,,,JR.,H,GA,02,,,,,,,,
SB23,C00305318,500066686,,,PAC,JERSEY VALUES PAC,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,,,2023-12-12,5000.00,0.00,Contribution,011,C00652164,JERSEY VALUES PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500064086,,,PAC,COYOTE PAC,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,P2024,,2023-09-28,5000.00,0.00,Contribution,011,C00839662,COYOTE PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500066677,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 Washington St,Ste 200,Laredo,TX,780404412,G2024,,2023-12-12,2000.00,0.00,Contribution,011,C00371302,,,CUELLAR,HENRY,,,,H,TX,28,,,,,,,,
SB23,C00305318,500064087,,,PAC,CACHE PAC,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2023-09-28,5000.00,0.00,Contribution,011,C00831545,CACHE PAC,,,,,,,,,,,,,,,,,
SB23,C00305318,500066648,,,CCM,ADAM FOR COLORADO,,,,,,PO Box 371,,Woody Creek,CO,816560371,P2024,,2023-12-20,2500.00,0.00,Contribution,011,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,,
SB23,C00305318,500064058,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2023-09-28,1000.00,0.00,Contribution,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00305318,500066678,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2023-12-12,2000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00305318,500064088,,,PAC,VICTORY IN NOVEMBER ELECTION PAC (VINEPAC),,,,,,700 13Th St NW,Ste 600,Washington,DC,200055998,P2024,,2023-09-28,5000.00,0.00,Contribution,011,C00378695,VICTORY IN NOVEMBER ELECTION PAC (VINEPAC),,,,,,,,,,,,,,,,,
SB23,C00305318,500064049,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,PO Box 909,,Columbus,GA,319020909,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00266940,,,BISHOP,SANFORD,,,JR.,H,GA,02,,,,,,,,
SB23,C00305318,500064059,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,121 N 10Th St,,McAllen,TX,785014688,P2024,,2023-09-28,1000.00,0.00,Contribution,011,C00592659,,,GONZALEZ,VICENTE,,,,H,TX,15,,,,,,,,
SB23,C00305318,500066679,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2023-12-12,2000.00,0.00,Contribution,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
