form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00048165,SB29.40311,,,COM,Elizabeth ''Liz'' CamP. O.s Campaign,,,,,,1028 Rigsby,,San Antonio,TX,78210,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40251,,,COM,Ellen Troxclair Campaign,,,,,,"701 HWY 281, Suite, H #196",,Marble Falls,TX,78654,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40273,,,COM,Frazier for TX,,,,,,"4100 Eldorado Pkwy. Ste 100, PMB 2",,McKinney,TX,75070,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40346,,,COM,Frazier for TX,,,,,,"4100 Eldorado Pkwy. Ste 100, PMB 2",,McKinney,TX,75070,,,2024-03-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40335,,,COM,Friends of Donna Campbell,,,,,,P.O. Box 171002,,San Antonio,TX,78217,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40249,,,COM,Friends of Travis Clardy,,,,,,209 E. Main St.,,Nacogdoches,TX,75961,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40299,,,COM,Giovanni Capriglione Campaign,,,,,,"1205 South White Chapel Blvd, Suit",,Southlake,TX,76092,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40292,,,COM,Glenn Rogers Campaign,,,,,,PO Box 11,,Graford,TX,76449,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40253,,,COM,Greg Bonnen Campaign,,,,,,P.O. Box 1183,,Friendswood,TX,77549,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40323,,,COM,Harold Dutton Campaign,,,,,,4001 Jewett St.,,Houston,TX,77095,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40269,,,COM,J. M. Lozano Campaign,,,,,,727 Arroyo Drive,,Kingsville,TX,78363,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40257,,,COM,Jacey Jetton Campaign,,,,,,306 Morton St.,,Richmond,TX,77469,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40263,,,COM,Janie Lopez Campaign,,,,,,P. O. Box 2073,,San Benito,TX,78586,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40286,,,COM,Jared Patterson Campaign,,,,,,4412 Sapphire Dr.,,Frisco,TX,75034,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40244,,,COM,Jay Dean Campaign,,,,,,3822 Holly Ridge,,Longview,TX,75605,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40280,,,COM,Jeff Leach Campaign,,,,,,PO Box 866186,,Plano,TX,75086,,,2024-02-12,1500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40322,,,COM,"John Bucy, III Campaign",,,,,,P. O. Box 536,,Austin,TX,78767,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40289,,,COM,John Kuempel for State Representative,,,,,,523 E. Donegan Street,,Seguin,TX,78155,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40348,,,COM,John Kuempel for State Representative,,,,,,523 E. Donegan Street,,Seguin,TX,78155,,,2024-03-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40309,,,COM,John Lujan for State Rep,,,,,,20003 FM 1937,,San Antonio,TX,78221,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40336,,,COM,Jose Menendez Campaign,,,,,,P.O Box 76180,,San Antonio,TX,78245,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40316,,,COM,Josey Garcia Campaign,,,,,,"110 E. Houston St. 7th Floor, Box ",,San Antonio,TX,78205,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40340,,,COM,Judge John Devine Campaign,,,,,,1 E. Greenway Plaza Ste. 225,,Houston,TX,77046,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40333,,,COM,Judith Zaffirini Campaign,,,,,,"823 Congress, Suite 1030",,Austin,TX,78701,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40260,,,COM,Justin Holland Campaign,,,,,,"3021 Ridge Rd., Ste A Box 79",,Rockwall,TX,75032,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40347,,,COM,Justin Holland Campaign,,,,,,"3021 Ridge Rd., Ste A Box 79",,Rockwall,TX,75032,,,2024-03-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40298,,,COM,Ken King Campaign,,,,,,15074 Marshall Drive,,Canadian,TX,79014,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40277,,,COM,Lynn Stucky Campaign,,,,,,P. O. Box 464,,Denton,TX,76202,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40345,,,COM,Lynn Stucky Campaign,,,,,,P. O. Box 464,,Denton,TX,76202,R2024,Runoff,2024-03-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40279,,,COM,Matt Shaheen Campaign,,,,,,3917 Malton Dr.,,Plano,TX,75025,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40318,,,COM,Mike Schofield Campaign,,,,,,"1 E. Greenway Plaza, Ste. 225",,Houston,TX,77046,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40337,,,COM,Morgan LaMantia Campaign,,,,,,1324 E. Madison,,Brownsville,TX,78520,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40303,,,COM,Morgan Meyer Campaign,,,,,,3838 Oak Lawn Avenue Suite 400,,Dallas,TX,75219,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40261,,,COM,Oscar Longoria Campaign,,,,,,P.O. Box 4224,,Mission,TX,78572,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40334,,,COM,Pete Flores Campaign,,,,,,"1005 Congress Ave., Ste 580",,Austin,TX,78701,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40308,,,COM,Philip A. Cortez Campaign,,,,,,351 McNarney,,San Antonio,TX,78211,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40302,,,COM,Rafael Anchia Campaign,,,,,,P. O. Box 4468,,Dallas,TX,75208,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40282,,,COM,Ramon Romero Campaign,,,,,,P. O. Box 181,,Ft. Worth,TX,76101,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40317,,,COM,Ray Lopez Campaign,,,,,,P. O. Box 461753,,San Antonio,TX,78246,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40293,,,COM,Reggie Smith Campaign,,,,,,300 N. Travis Street,,Sherman,TX,75090,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40268,,,COM,Richard Pena Raymond Campaign,,,,,,P. O. Box 450349,,Laredo,TX,78045,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40258,,,COM,Ryan Guillen Campaign,,,,,,2504 Sable Palm Dr.,,Rio Grande,TX,78582,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40330,,,COM,Sarah Eckhardt Campaign,,,,,,P. O. Box 301586,,Austin,TX,78703,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40332,,,COM,Senator Hinojasa Campaign,,,,,,"1508 Lone Star Way, Ste 5B",,Edinburg,TX,78539,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40271,,,COM,Shelby Slawson Campaign,,,,,,P. O. Box 286,,Stephenville,TX,76401,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40284,,,COM,Stephanie Klick Campaign,,,,,,P. O. Box 7592,,Ft. Worth,TX,76111,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40349,,,COM,Stephanie Klick Campaign,,,,,,P. O. Box 7592,,Ft. Worth,TX,76111,,,2024-03-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40313,,,COM,Steve Allison for TX House,,,,,,"1819 N Main Avenue, Box 211",,San Antonio,TX,78212,,,2024-02-12,1500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40287,,,COM,Tan Parker Campaign,,,,,,PO Box 271741,,Flower Mound,TX,75027,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40265,,,COM,Terry Canales Campaign,,,,,,2727 W. University Drive,,Edinburg,TX,78539,,,2024-02-12,2000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40327,,,COM,Texans for Charles Schwertner,,,,,,P.O. Box 2448,,Georgetown,TX,78627,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40252,,,COM,Texans for Dade Phelan,,,,,,"2825 Nall Street, #19B",,Port Neches,TX,77651,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40344,,,COM,Texans for Dade Phelan,,,,,,"2825 Nall Street, #19B",,Port Neches,TX,77651,,,2024-03-12,5000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40331,,,COM,Texans for Joan Huffman,,,,,,"3375 Westpark Dr., Ste. 135",,Houston,TX,77005,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40329,,,COM,Texans for Kelly Hancock,,,,,,P.O. Box 821349,,North Richland Hills,TX,76182,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40247,,,COM,Texans for Trent Ashby,,,,,,P. O. Box 412,,Lufkin,TX,75902,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40325,,,COM,The Robert Nichols Campaign,,,,,,P. O. Box 2347,,Jacksonville,TX,75766,,,2024-02-12,2500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40259,,,COM,Todd Hunter Campaign,,,,,,445 Cape Henry,,Corpus Christi,TX,78412,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40304,,,COM,Toni Rose Campaign,,,,,,P.O. Box 41867,,Dallas,TX,75241,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40290,,,COM,Vikki Goodwin Campaign,,,,,,"9901 Brodie Lane, Suite 160-315",,Austin,TX,78748,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40250,,,COM,Will Metcalf Campaign,,,,,,P. O. Box 454,,Conroe,TX,77305,,,2024-02-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00048165,SB29.40305,,,COM,Yvonne Davis Campaign,,,,,,718 N. Hampton Rd.,,DeSoto,TX,75115,,,2024-02-12,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
