form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00801803,SE.4902,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-27,25.00,2023-07-03,6172.21,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,FL,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4903,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-27,6963.86,2023-07-03,1279609.90,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4924,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-27,884.04,2023-07-03,1280493.94,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4931,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-28,6964.15,2023-07-03,1287458.09,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4932,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-28,172.80,2023-07-03,1287630.89,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4933,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-28,421.02,2023-07-03,1288051.91,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4843,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-22,22291.49,2023-07-05,65471.77,Live Phone Bank,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,NV,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4850,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-22,12551.97,2023-07-05,1300603.88,Live Phone Bank,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4851,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-22,9447.20,2023-07-05,33929.29,Live Phone Bank,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,NH,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4861,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-22,41522.49,2023-07-05,126504.15,Live Phone Bank,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,SC,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4866,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-24,32034.33,2023-07-05,42534.33,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,TX,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4867,,,ORG,Artisan Media Group,,,,,,4960 SW 72 Ave,Ste 202,Miami,FL,33155,P2024,,2023-06-23,146558.20,2023-07-05,152730.41,MMS Messaging,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,FL,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4769,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-14,3500.00,2023-06-14,3500.00,Ad Production,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4770,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-14,4519.52,2023-06-14,8019.52,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4771,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-14,2578.21,2023-06-14,10597.73,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4772,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-14,1828.39,2023-06-14,12426.12,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4789,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-16,3064.65,2023-06-14,15490.77,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4791,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-17,2732.42,2023-06-14,18223.19,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4793,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-18,3172.42,2023-06-14,21395.61,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4795,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-19,2923.74,2023-06-14,24319.35,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4803,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-20,6494.78,2023-06-14,30814.13,Ad Production,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4805,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-21,3487.17,2023-06-14,34301.30,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4885,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-22,8187.53,2023-06-14,42488.83,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4887,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-23,12542.16,2023-06-14,55030.99,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4894,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-23,8401.13,2023-06-14,63432.12,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4896,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-25,8020.51,2023-06-14,71452.63,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4897,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-26,3758.09,2023-06-14,75210.72,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4917,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-27,4717.07,2023-06-14,79927.79,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4918,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-28,7797.03,2023-06-14,87724.82,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.4928,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,2023-06-29,14156.05,2023-06-14,101880.87,Digital Ad Buys,004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,X
SE,C00801803,SE.6192,,,ORG,"Harris Media, LLC",,,,,,66 W Flagler Street,Unit PH-1,Miami,FL,33130,P2024,,,100000.00,2023-06-14,201880.87,Digital Ads (covers all estimated IE on 48-hr reports filed 6/16 - 6/30),004,C00801803,S,P40013765,SUAREZ,FRANCIS X.,X.,,,P,,IA,Maggiolo,Gloria,,,,2023-07-31,
