form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19760521,,,COM,Friends of Alisha Bell,,,,,,5855 Oakman Blvd,,Detroit,MI,48204,,,2023-09-14,250.00,0.00,Non-Federal Contribution,011,,,,Bell,Alisha,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19760522,,,PTY,Missouri WIN,,,,,,PO Box 390,,Eureka,MO,63025,,,2023-09-14,5000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19760636,,,COM,Suffolk County Democratic Committee,,,,,,1461 Lakeland Avenue,Suite 3,Bohemia,NY,11716,,,2023-09-14,4000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19778595,,,ORG,American Civil Liberties Union,,,,,,125 Broad Street,18th Floor,New York,NY,10004,,,2023-09-19,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19778729,,,ORG,Santa Ana Taxpayers Against Corrupt Recall of Jessie Lopez,,,,,,"c/o McIntyre & Barcelona, LLC",1440 N. Harbor Blvd.,Fullerton,CA,92835,,,2023-09-19,50000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19780756,,,ORG,Show Me Research,,,,,,"425 L Street, NW",#807,Washington,DC,20001,,,2023-09-20,-20000.00,0.00,Voided Check from 6/8/2023,011,,,,,,,,,,,,,,,,,,,Voided Check from 6/8/2023
SB29,C00002766,19780788,,,ORG,Show Me Research,,,,,,"425 L Street, NW",#807,Washington,DC,20001,,,2023-09-20,20000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19781645,,,COM,DiNapoli for New York,,,,,,PO Box 1776,,Mineola,NY,11501,,,2023-09-26,1000.00,0.00,Non-Federal Contribution,011,,,,DiNapoli,Tom,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19781821,,,PTY,Democratic Party of Georgia,,,,,,501 Pulliam Street,Suite 400,Atlanta,GA,30312,,,2023-09-27,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19781822,,,PTY,Franklin County Democratic Party,,,,,,PO Box 77669,,Columbus,OH,43207,,,2023-09-27,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19781825,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,76096,,,2023-09-27,10000.00,0.00,Non-Federal Contribution,011,,,,Turner,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19781826,,,COM,Friends of Regan Raff,,,,,,421 Country Club Drive,,Edmond,OK,73025,,,2023-09-27,5000.00,0.00,Non-Federal Contribution,011,,,,Raff,Regan,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19781827,,,PTY,Oklahoma 2020 PAC,,,,,,713 NW 17th,,Oklahoma City,OK,73103,,,2023-09-27,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782022,,,COM,Friends of Ginther,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-09-28,5000.00,0.00,Non-Federal Contribution,011,,,,Ginther,Andrew,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782075,,,COM,Citizens for Crystal Quade,,,,,,PO Box 336,,Springfield,MO,65801,,,2023-09-29,2600.00,0.00,Non-Federal Contribution,011,,,,Quade,Crystal,,,,,,,,,,,,,,Non-Federal Contribution
