form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB105707,,,PAC,Deano Bonano Campaign Fund,,,,,,P.O. Box 10769,,Jefferson,LA,70181,,,2024-06-13,-500.00,,Void Check - Not Negotiated,011,,Deano Bonano Campaign Fund,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105702,,,PAC,Don Ipson for Senate,,,,,,539 Diagonal Street,,St. George,UT,84770,,,2024-06-13,500.00,,,011,,Don Ipson for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105701,,,PAC,Friends of Travis Hoban,,,,,,1416 N 2100 W,,Provo,UT,84604,,,2024-06-13,500.00,,,011,,Friends of Travis Hoban,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105700,,,PAC,Jerry Stevenson Campaign,,,,,,"466 South, 1700 West",,Layton,UT,84041,,,2024-06-13,1000.00,,,011,,Jerry Stevenson Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105705,,,PAC,John Bacon for Olathe Mayor,,,,,,14183 W 157th St.,,Olathe,KS,66062,,,2024-06-13,-500.00,,Void Check - Not Negotiated,011,,John Bacon for Olathe Mayor,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105696,,,PAC,John Whitmire Campaign,,,,,,P.O. Box 7271,,Houston,TX,77248,,,2024-06-13,1000.00,,,011,,John Whitmire Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105706,,,PAC,Julie for Lenexa,,,,,,10121 Halset St.,,Lenexa,KS,66215,,,2024-06-13,-500.00,,Void Check - Not Negotiated,011,,Julie for Lenexa,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105695,,,PAC,Martha Castex-Tatum Campaign,,,,,,6106 Dryad Drive,,Houston,TX,77035,,,2024-06-13,2000.00,,,011,,Martha Castex-Tatum Campaign,,Committee,Non-Federal,,,,,TX,,,,,,,,,
SB29,C00386029,EB105704,,,PAC,One Team LA,,,,,,PO Box 399,,Broussard,LA,70518,,,2024-06-13,-5000.00,,Void Check - Not Negotiated,011,,One Team LA,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105698,,,PAC,Tarsha Jackson for District B,,,,,,321 Cage Street,,Houston,TX,77020,,,2024-06-13,1000.00,,,011,,Tarsha Jackson for District B,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105699,,,PAC,Willie Davis Campaign,,,,,,4734 Arvilla Ln,,Houston,TX,77021,,,2024-06-13,1000.00,,,011,,Willie Davis Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105709,,,PAC,Fighting for Florida's Families,,,,,,"2600 South Douglas Road, Suite 900",,Coral Gables,FL,33134,,,2024-06-14,10000.00,,,011,,Fighting for Florida's Families,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105724,,,PAC,Caloza for Assembly 2024,,,,,,"13636 Ventura Blvd., Suite 247",,Sherman Oaks,CA,91423,,,2024-06-17,1000.00,,,011,,Caloza for Assembly 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105711,,,ORG,HNTB Corporation,,,,,,715 Kirk Drive,,Kansas City,MO,64105,,,2024-06-17,2588.13,,In-Kind contribution for Fundraising Event Expenses,011,,,,,,,,,,,,,,,,,,,
SB29,C00386029,EB105713,,,PAC,Lesley Briones Campaign,,,,,,P.O. Box 56386,,Houston,TX,77256,,,2024-06-17,10000.00,,,011,,Lesley Briones Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105712,,,PAC,Rebranding Politics,,,,,,2929 SW 3rd Avenue; 220,,Miami,FL,33129,,,2024-06-17,-5000.00,,Void Check - Not Negotiated,011,,Rebranding Politics,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105716,,,PAC,Allenbrand for Commission,,,,,,26819 Shadow Circle,,Olathe,KS,66061,,,2024-06-18,500.00,,,011,,Allenbrand for Commission,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105714,,,PAC,Brantley Moody Campaign,,,,,,24 Brisbane Drive,,Charleston,SC,29407,,,2024-06-18,1000.00,,,011,,Brantley Moody Campaign,,,,,,,,,,,,,,,,,
SB29,C00386029,EB105722,,,PAC,Ethan for Kansas,,,,,,4601 W. 62nd Ter.,,Fairway,KS,66205,,,2024-06-18,500.00,,,011,,Ethan for Kansas,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105725,,,PAC,"Georgians First Leadership Committee, Inc.",,,,,,PO Box 20036,,Atlanta,GA,30325,,,2024-06-18,15000.00,,,011,,"Georgians First Leadership Committee, Inc.",,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105718,,,PAC,Hawkins for Kansas,,,,,,9406 Harvest Lane,,Wichita,KS,67212,,,2024-06-18,500.00,,,011,,Hawkins for Kansas,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105715,,,PAC,Jeff Meyers for County Commissioner,,,,,,6636 Lind Rd,,Shawnee,KS,66217,,,2024-06-18,500.00,,,011,,Jeff Meyers for County Commissioner,,,,,,,,,,,,,,,,,
SB29,C00386029,EB105721,,,PAC,Jo Ella for Kansas,,,,,,8517 Alden Lane,,Lenexa,KS,66216,,,2024-06-18,250.00,,,011,,Jo Ella for Kansas,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105719,,,PAC,Julie for Johnson County,,,,,,14552 Dearborn St,,Overland Park,KS,66223,,,2024-06-18,500.00,,,,,Julie for Johnson County,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105723,,,PAC,Mall for Senate,,,,,,PO Box 3805,,Shawnee,KS,66203,,,2024-06-18,500.00,,,011,,Mall for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105720,,,PAC,Poskin4KS,,,,,,12924 Howe Drive,,Leawood,KS,66209,,,2024-06-18,500.00,,,011,,Poskin4KS,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105717,,,PAC,Sykes for Senate,,,,,,10227 Theden Circle,,Lenexa,KS,66220,,,2024-06-18,1000.00,,,011,,Sykes for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105727,,,PAC,"Camden County Democratic Committee, Inc.",,,,,,2240-15 Route 70 West,,Cherry Hill,NJ,08002,,,2024-06-20,600.00,,,011,,"Camden County Democratic Committee, Inc.",,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105728,,,PAC,EFO Dyer for Commissioner,,,,,,2240-15 Route 70 West,,Cherry Hill,NJ,08002,,,2024-06-20,200.00,,,011,,EFO Dyer for Commissioner,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105729,,,PAC,EFO Nash for Commissioner,,,,,,2240-15 Route 70 West,,Cherry Hill,NJ,08002,,,2024-06-20,200.00,,,011,,EFO Nash for Commissioner,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105731,,,PAC,Protect Louisiana Values,,,,,,555 Hilton Ave,Ste. 203,Baton Rouge,LA,70808,,,2024-06-24,2500.00,,,012,,Protect Louisiana Values,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105733,,,PAC,Kansans for a Democratic House,,,,,,PO Box 2083,,Topeka,KS,66601,,,2024-06-25,500.00,,,011,,Kansans for a Democratic House,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105734,,,PAC,Republican House Campaign Committee,,,,,,PO Box 2632,,Topeka,KS,66601,,,2024-06-25,1000.00,,,011,,Republican House Campaign Committee,,,,,,,,,,,,,,,,,
SB29,C00386029,EB105732,,,PAC,Senate Democrats Committee,,,,,,P.O. Box 1811,,Topeka,KS,66601,,,2024-06-25,1000.00,,,011,,Senate Democrats Committee,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB105735,,,PAC,"Barnali Ghosh for BART Board, District 3, 2024",,,,,,"1404 Henry Street, #4",,Berkeley,CA,94709,,,2024-06-27,250.00,,,011,,"Barnali Ghosh for BART Board, District 3, 2024",,Committee,Non-Federal,,,,,,,,,,,,,,
