form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB82948,,,PAC,Jason Pizzo Campaign,,,,,,1742 West Flagler Street,,Miami,FL,33135,,,2023-06-13,1000.00,,,011,,Jason Pizzo Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82950,,,PAC,Peggy Choudhry Campaign,,,,,,"7862 W. Irlo Bronson Memorial Hwy,",,Kissimmee,FL,34747,,,2023-06-13,1000.00,,,011,,Peggy Choudhry Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82949,,,PAC,Re-Elect Damon Connolly for Assembly 2024,,,,,,"4200 Park Blvd., #128",,Oakland,CA,94602,,,2023-06-13,500.00,,,011,,Re-Elect Damon Connolly for Assembly 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82957,,,PAC,Friends of Michael D. Rodriguez,,,,,,3047 S Lawndale,,Chicago,IL,60623,,,2023-06-14,-1500.00,,Void Check - Not Negotiated,011,,Friends of Michael D. Rodriguez,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82956,,,PAC,Friends of Michelle Harris,,,,,,8627 S Constance Ave,,Chicago,IL,60617,,,2023-06-14,-1500.00,,Void Check - Not Negotiated,011,,Friends of Michelle Harris,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82951,,,PAC,Honest Leadership,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2023-06-14,10000.00,,,011,,Honest Leadership,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82952,,,PAC,Kennedy for Senate,,,,,,5 Dunedin Court,,Macon,GA,31210,,,2023-06-14,-1000.00,,Void Check - Not Negotiated,011,,Kennedy for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82954,,,PAC,Republican Party of Louisiana,,,,,,"530 Lakland Dr., Ste. 215",,Baton Rouge,LA,70802,,,2023-06-14,-1000.00,,Void Check - Not Negotiated,011,,Republican Party of Louisiana,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82961,,,PAC,1 South Dade,,,,,,"6619 S. Dixie Highway, #148",,Miami,FL,33143,,,2023-06-16,1000.00,,,011,,1 South Dade,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82958,,,PAC,Cavalier for Milwaukee,,,,,,5027 W North Ave,,Milwaukee,WI,53208,,,2023-06-16,2000.00,,,011,,Cavalier for Milwaukee,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82960,,,PAC,Friends of Ken Lawrence,,,,,,PO Box 2020,,Norristown,PA,19404,,,2023-06-16,2500.00,,,011,,Friends of Ken Lawrence,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82959,,,PAC,Friends of Sara Innamorato,,,,,,PO Box 40393,,Pittsburgh,PA,15201,,,2023-06-16,500.00,,,011,,Friends of Sara Innamorato,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82962,,,PAC,Joel Anderson - Republican Central Committee 2024,,,,,,8130 La Mesa Boulevard,Suite 202,La Mesa,CA,91942,,,2023-06-19,5000.00,,,011,,Joel Anderson - Republican Central Committee 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82963,,,PAC,John Whitmire Campaign,,,,,,P.O. Box 7271,,Houston,TX,77248,,,2023-06-19,5000.00,,,011,,John Whitmire Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82964,,,PAC,Brigid Shea Campaign,,,,,,4509 Edgemont Drive,,Austin,TX,78731,,,2023-06-20,1500.00,,,011,,Brigid Shea Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82966,,,PAC,"Camden County Democratic Committee, Inc.",,,,,,2240-15 Route 70 West,,Cherry Hill,NJ,08002,,,2023-06-23,850.00,,,,,"Camden County Democratic Committee, Inc.",,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82965,,,PAC,Dr. Carolyn Evans-Shabazz Campaign,,,,,,P.O. Box 8482,,Houston,TX,77288,,,2023-06-23,500.00,,,011,,Dr. Carolyn Evans-Shabazz Campaign,,Committee,Non Federal,,,,,,,,,,,,,,
SB29,C00386029,EB79988,,,PAC,Re-Elect Mayor London Breed 2024,,,,,,"393 7th Avenue, Suite 301",,San Francisco,CA,94118,,,2023-06-24,250.00,,,011,,Re-Elect Mayor London Breed 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82969,,,PAC,Election Fund of Senator Paul Sarlo,,,,,,9 Lincoln Ave,,Rutherford,NJ,07070,,,2023-06-26,-1000.00,,Void Check - Not Negotiated,011,,Election Fund of Senator Paul Sarlo,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82968,,,PAC,Valerie Covey Campagin,,,,,,PO Box 2925,,Georgetown,TX,78627,,,2023-06-26,1700.00,,,011,,Valerie Covey Campagin,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82971,,,PAC,Dave Cortese for Senate 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,,,2023-06-28,1000.00,,,011,,Dave Cortese for Senate 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82972,,,PAC,David Canepa for Supervisor 2024,,,,,,"20 Park Road, Suite E",,Burlingame,CA,94010,,,2023-06-28,250.00,,,011,,David Canepa for Supervisor 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB82973,,,PAC,Haubert for Supervisor 2024,,,,,,9458 Treelake Road,,Granite Bay,CA,95746,,,2023-06-28,250.00,,,,,Haubert for Supervisor 2024,,Committee,Non-Federal,,,,,,,,,,,,,,
