form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00165159,SB23.19828.19,SB23.19828,SB23,PAC,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-07-31,1000.00,,Donation,011,C00808279,JOHN DUARTE FOR CONGRESS,,,,,,,,,,,,,,,,X,
SB23,C00165159,SB23.19828.20,SB23.19828,SB23,CCM,MONICA FOR CONGRESS,,,,,,1025 SKIPPER,,EUGENE,OR,97404,P2024,,2023-07-31,1000.00,,Donation,011,C00422121,MONICA FOR CONGRESS,,,,,,,H,OR,04,,,,,,,X,
SB23,C00165159,SB23.19828.21,SB23.19828,SB23,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE EASTBOURNE LANE,,HAPPY VALLEY,OR,97086,P2024,,2023-07-31,1000.00,,Donation,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,,H,OR,05,,,,,,,X,
SB23,C00165159,SB23.19828.22,SB23.19828,SB23,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 78376,,CORONA,CA,92877,P2024,,2023-07-31,1000.00,,Donation,011,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,,H,CA,42,,,,,,,X,
SB23,C00165159,SB23.19828.23,SB23.19828,SB23,PAC,MICHAEL BURGESS FOR CONGRESS,,,,,,PO BOX 2334,,DENTON,TX,76202,P2024,,2023-07-31,1000.00,,Donation,011,C00372532,MICHAEL BURGESS FOR CONGRESS,,,,,,,,,,,,,,,,X,
SB23,C00165159,SB23.19828.24,SB23.19828,SB23,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2023-07-31,1000.00,,Donation,011,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,,H,IL,12,,,,,,,X,
SB23,C00165159,SB23.19828.25,SB23.19828,SB23,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2023-07-31,1000.00,,Donation,011,C00703843,BICE FOR CONGRESS,,,,,,,H,OK,05,,,,,,,X,
SB23,C00165159,SB23.19828.26,SB23.19828,SB23,CCM,CLIFF BENTZ FOR CONGRESS,,,,,,89 SW THIRD AVE,,ONTARIO,OR,97914,P2024,,2023-07-31,1000.00,,Donation,011,C00725465,CLIFF BENTZ FOR CONGRESS,,,,,,,H,OR,02,,,,,,,X,
SB23,C00165159,SB23.19828.27,SB23.19828,SB23,CCM,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2023-07-31,1000.00,,Donation,011,C00816983,AARON BEAN FOR CONGRESS,,,,,,,,,,,,,,,,X,
SB23,C00165159,SB23.19828.28,SB23.19828,SB23,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,P2024,,2023-07-31,1000.00,,Donation,011,C00467571,"ANDY BARR FOR CONGRESS, INC.",,,,,,,H,KY,06,,,,,,,X,
SB23,C00165159,SB23.19828.29,SB23.19828,SB23,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,P2024,,2023-07-31,1000.00,,Donation,011,C00662650,BALDERSON FOR CONGRESS,,,,,,,H,OH,12,,,,,,,X,
SB23,C00165159,SB23.19828.30,SB23.19828,SB23,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,P2024,,2023-07-31,1000.00,,Donation,011,C00575167,DON BACON FOR CONGRESS,,,,,,,H,NE,02,,,,,,,X,
SB23,C00165159,SB23.19828.31,SB23.19828,SB23,COM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2023-07-31,1000.00,,Donation,011,C00693663,FEENSTRA FOR CONGRESS,,,,,,,H,IA,04,,,,,,,X,
SB23,C00165159,SB23.19828.32,SB23.19828,SB23,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,P2024,,2023-07-31,1000.00,,Donation,011,C00561530,MOOLENAAR FOR CONGRESS,,,,,,,H,MI,04,,,,,,,X,
SB23,C00165159,SB23.19828.33,SB23.19828,SB23,CCM,CAROL FOR CONGRESS,,,,,,1316 12TH STREET,,HUNTINGTON,WV,25701,P2024,,2023-07-31,1000.00,,Donation,011,C00653220,CAROL FOR CONGRESS,,,,,,,H,WV,03,,,,,,,X,
