form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040881,SB29.6100,,,CCM,C/O FRIENDS OF MICHELE REYNOLDS,,,,,,865 MACON ALLEY,,COLUMBUS,OH,43206,,,2023-03-16,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6131,,,CCM,C/O FRIENDS OF MICHELE REYNOLDS,,,,,,865 MACON ALLEY,,COLUMBUS,OH,43206,,,2023-05-18,250.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6110,,,CCM,C/O MILLER FOR OHIO (ADAM),,,,,,1600 ROXBURY RD,,COLUMBUS,OH,43212,,,2023-03-30,250.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6108,,,CCM,CITIZENS FOR DAN TROY,,,,,,7690 THORNTAIL CT,,CONCORD,OH,44077,,,2023-03-30,250.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6090,,,CCM,Citizens for Gavarone,,,,,,1537 Cedar Lane,,Bowling Green,OH,43402,,,2023-03-16,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6148,,,CCM,Citizens for Gavarone,,,,,,1537 Cedar Lane,,Bowling Green,OH,43402,,,2023-06-29,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6124,,,CCM,CLAGGETT FOR OHIO,,,,,,3396 SHARON VALLEY RD,,NEWARK,OH,43055,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6122,,,CCM,Committee to Elect Brett Hillyer,,,,,,201 N. Main St.,,Uhrichsville,OH,44683,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,OH,,,,,,,,,
SB29,C00040881,SB29.6152,,,CCM,COMMITTEE TO ELECT GAYLE MANNING,,,,,,7064 Avon Belden Road,,NORTH RIDGEVILLE,OH,44039,,,2023-06-29,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6145,,,CCM,COMMITTEE TO ELECT MELANIE MILLER,,,,,,208 N COUNTRYSIDE DR,,ASHLAND,OH,44805,,,2023-06-15,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6146,,,CCM,COMMITTE TO ELECT GARY CLICK,,,,,,26 PAULA COURT,,FREMONT,OH,43420,,,2023-06-29,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6115,,,CCM,Friends for Allen Landis,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-04-26,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6138,,,CCM,Friends of Angie King,,,,,,141 Pleasant Ridge Ave,,Celina,OH,45822,,,2023-06-01,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6098,,,CCM,FRIENDS OF BILL REINEKE,,,,,,P O Box 430,,TIFFIN,OH,44883,,,2023-03-16,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6151,,,CCM,FRIENDS OF BILL REINEKE,,,,,,P O Box 430,,TIFFIN,OH,44883,,,2023-06-29,2500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6078,,,CCM,Friends of Brian Stewart,,,,,,15075 Home Court,,Ashville,OH,43103,,,2023-02-09,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6095,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2023-03-16,2000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6089,,,CCM,FRIENDS OF JERRY CIRINO,,,,,,8075 NORTH ORCHARD RD,,CONCORD,OH,44077,,,2023-03-16,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6087,,,CCM,Friends of Joe Miller,,,,,,433 North Pointe BLVD,,Amherst,OH,44001,,,2023-02-23,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6068,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-01-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6105,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-03-30,5000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6132,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-06-01,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6127,,,CCM,Friends of Mark Johnson,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6113,,,CCM,Friends of Susan Manchester,,,,,,29566 State Route 385,,Lakeview,OH,43331,,,2023-04-11,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6139,,,CCM,Friends of Susan Manchester,,,,,,29566 State Route 385,,Lakeview,OH,43331,,,2023-06-01,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6070,,,CCM,FRIENDS OF SWEARINGEN,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,,,2023-01-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6147,,,CCM,FRIENDS OF SWEARINGEN,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,,,2023-06-29,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6121,,,CCM,FRIENDS OF THOMAS HALL,,,,,,6364 TRENTON FRANKLIN RD,,MIDDLETOWN,OH,45042,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6103,,,CCM,FRIENDS OF TOM PATTON,,,,,,17157 RABBIT RUN DR,,STRONGSVILLE,OH,44136,,,2023-03-16,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6143,,,CCM,Haraz Ghanbari for Ohio,,,,,,26811 Dogwood Ln,,Perrysburg,OH,43551,,,2023-06-15,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6126,,,CCM,INGRAM FOR THE PEOPLE,,,,,,6571 EDWOOD AVE,,CINCINNATI,OH,45224,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6129,,,CCM,KLOPFENSTEIN FOR OHIO,,,,,,2693 ROAD 87,,HAVILAND,OH,45851,,,2023-05-18,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6149,,,CCM,KLOPFENSTEIN FOR OHIO,,,,,,2693 ROAD 87,,HAVILAND,OH,45851,,,2023-06-29,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6071,,,CCM,Lare for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-01-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6106,,,CCM,Lare for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-30,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6111,,,CCM,MATT HUFFMAN FOR OHIO,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,,,2023-03-30,1795.28,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6116,,,CCM,Michael A. Rulli for Senate,,,,,,100 E. Federal Street,Suite 600,Youngstown,OH,44503,,,2023-04-26,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6073,,,CCM,MILLER FOR OHIO,,,,,,6170 PLEASANT CHAPEL RD,,NEWARK,OH,43056,,,2023-01-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6150,,,CCM,MILLER FOR OHIO,,,,,,6170 PLEASANT CHAPEL RD,,NEWARK,OH,43056,,,2023-06-29,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6104,,,CCM,Monica Robb Blasdel for State Representative,,,,,,240 Aberdeen Ct,,Columbiana,OH,44408,,,2023-03-30,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6101,,,CCM,NATHAN MANNING FOR OHIO,,,,,,7064 AVON BELDEN RD,,NORTH RIDGEVILLE,OH,44039,,,2023-03-16,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6153,,,CCM,NATHAN MANNING FOR OHIO,,,,,,7064 AVON BELDEN RD,,NORTH RIDGEVILLE,OH,44039,,,2023-06-29,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6130,,,CCM,PETERSON FOR GOOD GOVERNMENT,,,,,,5564 GRASSY BRANCH RD,,SABINA,OH,45169,,,2023-05-18,1500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6140,,,CCM,PETERSON FOR GOOD GOVERNMENT,,,,,,5564 GRASSY BRANCH RD,,SABINA,OH,45169,,,2023-06-01,2000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6075,,,CCM,Seitz For Ohio,,,,,,4401 Abby Court,,Cincinnati,OH,45248,,,2023-01-12,750.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6074,,,CCM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-01-12,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6135,,,CCM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-06-01,5000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6092,,,CCM,Wilkin for Ohio,,,,,,P.O. Box 384,,Hillsboro,OH,45133,,,2023-03-16,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6136,,,CCM,Wilkin for Ohio,,,,,,P.O. Box 384,,Hillsboro,OH,45133,,,2023-06-01,1500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
