form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00811166,SB21B.I1122,SB21B.I906,SB21B,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-07-05,29.00,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1123,SB21B.I906,SB21B,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-07-05,29.00,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1136,SB21B.I906,SB21B,ORG,FOUR SEASONS HOTEL AUSTIN,,,,,,98 SAN JACINTO BLVD,,AUSTIN,TX,78701,,,2024-07-05,302.90,,HOTEL AND LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1137,SB21B.I906,SB21B,ORG,FOUR SEASONS HOTEL AUSTIN,,,,,,98 SAN JACINTO BLVD,,AUSTIN,TX,78701,,,2024-07-05,1070.55,,HOTEL AND LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1113,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,60.77,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1114,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,46.74,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1115,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,28.09,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1116,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,55.61,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1117,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,33.53,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1118,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,58.06,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1119,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,108.85,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1120,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,38.78,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1121,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,34.74,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1124,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,34.12,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1125,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,52.33,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1126,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,10.26,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1127,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,55.85,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1128,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,68.74,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1129,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,162.22,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1135,SB21B.I906,SB21B,ORG,"LYFT, INC.",,,,,,185 BERRY ST,STE 400,SAN FRANCISCO,CA,941071725,,,2024-07-05,59.39,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1133,SB21B.I906,SB21B,ORG,UNION LEAGUE CLUB,,,,,,38 EAST 37TH STREET,,NEW YORK,NY,10016,,,2024-07-05,751.34,,HOTEL AND LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1134,SB21B.I906,SB21B,ORG,UNION LEAGUE CLUB,,,,,,38 EAST 37TH STREET,,NEW YORK,NY,10016,,,2024-07-05,501.79,,HOTEL AND LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I907,,,IND,KELSY YOUNG,YOUNG,KELSY,,,,601 PENNSYLVANIA AVE NW,"SOUTH BUILDING, SUITE 900",WASHINGTON,DC,20004,,,2024-07-05,1188.85,,TRAVEL EXPENSE REIMBURSEMENT-SEE MEMO,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I1108,SB21B.I907,SB21B,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-07-05,268.98,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1109,SB21B.I907,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-05,243.36,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I1110,SB21B.I907,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-05,485.46,,AIRFARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00811166,SB21B.I837,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-08,0.99,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I838,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-09,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I839,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-09,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I840,,,ORG,DISTRICT DESIGNS LLC,,,,,,3 DOGWOOD PL,,CALDWELL,NJ,07006,,,2024-07-09,1200.00,,GRAPHIC DESIGN,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I841,,,ORG,INTELLASOUND PRODUCTIONS L.L.C.,,,,,,416 VENTURE COURT,,VERONA,WI,53593,,,2024-07-09,4692.64,,EVENT A/V SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I842,,,ORG,"PIONEER POLITICAL GROUP, LLC",,,,,,791 WOODMONT DR.,,MARIETTA,GA,30062,,,2024-07-09,1743.98,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I843,,,ORG,"PIONEER POLITICAL GROUP, LLC",,,,,,791 WOODMONT DR.,,MARIETTA,GA,30062,,,2024-07-09,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I844,,,ORG,"PVTL SERVICES, LLC",,,,,,100 S ASHLEY DR.,STE 600,TAMPA,FL,33602,,,2024-07-09,5250.00,,ACCOUNTING AND COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I845,,,ORG,"RIGHT VOTE, INC.",,,,,,601 PENNSYLVANIA AVENUE NORTHWEST,"SOUTH BUILDING, SUITE 900",WASHINGTON,DC,20004,,,2024-07-09,45571.11,,"COST SHARE - LABOR, RENT, OVERHEAD",,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I846,,,ORG,CANVASS AMERICA LLC,,,,,,520 9TH ST SE,,WASHINGTON,DC,20003,,,2024-07-10,300000.00,,CANVASSING - ABSENTEE BALLOT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I847,,,ORG,CANVASS AMERICA LLC,,,,,,520 9TH ST SE,,WASHINGTON,DC,20003,,,2024-07-10,390000.00,,CANVASSING - ABSENTEE BALLOT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I848,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-10,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I849,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-10,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I850,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-10,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I851,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-10,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I852,,,ORG,PUSH DIGITAL LLC,,,,,,342 EAST BAY ST,,CHARLESTON,SC,29401,,,2024-07-10,10000.00,,DIGITAL ADS - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I853,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-10,560.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I854,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-11,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I855,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-11,496.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I856,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-12,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I857,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-12,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I858,,,ORG,CHARLES LORENZI,,,,,,422 SOUTH WELLS STREET,,LAKE GENEVA,WI,53147,,,2024-07-12,24619.59,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I859,,,ORG,CONNECTION STRATEGY LLC,,,,,,PO BOX 1636,,DRIPPING SPRINGS,TX,78620,,,2024-07-12,20195.55,,TEXT MESSAGES - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I860,,,ORG,CONNECTION STRATEGY LLC,,,,,,PO BOX 1636,,DRIPPING SPRINGS,TX,78620,,,2024-07-12,96057.60,,TEXT MESSAGES - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I861,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-12,224.39,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I634,,,ORG,"SPARKFIRE TECHNOLOGIES, LLC",,,,,,1100 PEACHTREE ST NE,STE 1750,ATLANTA,GA,30309,,,2024-07-13,-73033.95,,IE PREVIOUSLY REPORTED AS OPERATING EXPENDITURE,,,,,SHEEHY,TIM,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I862,,,ORG,CHARLES LORENZI,,,,,,422 SOUTH WELLS STREET,,LAKE GENEVA,WI,53147,,,2024-07-14,17320.07,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I863,,,ORG,CHARLES LORENZI,,,,,,422 SOUTH WELLS STREET,,LAKE GENEVA,WI,53147,,,2024-07-14,17320.08,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I864,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-15,145.02,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I865,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-15,384.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I866,,,ORG,CANVASS AMERICA LLC,,,,,,520 9TH ST SE,,WASHINGTON,DC,20003,,,2024-07-16,475000.00,,CANVASSING - ABSENTEE BALLOT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I867,,,ORG,CANVASS AMERICA LLC,,,,,,520 9TH ST SE,,WASHINGTON,DC,20003,,,2024-07-16,650000.00,,CANVASSING - ABSENTEE BALLOT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I868,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-16,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I869,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-16,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I870,,,ORG,CHARLES LORENZI,,,,,,422 SOUTH WELLS STREET,,LAKE GENEVA,WI,53147,,,2024-07-16,22638.20,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I871,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-16,560.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I872,,,ORG,"ARISTOTLE INTERNATIONAL, INC",,,,,,P.O. BOX 716045,,PHILADELPHIA,PA,19171,,,2024-07-17,1696.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I873,,,ORG,LANDMARK TOURING LLC,,,,,,1105 BROWNDALE COURT,,NASHVILLE,TN,37207,,,2024-07-17,5000.00,,EVENT PERFORMANCE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I874,,,ORG,ONMESSAGE DIGITAL FUNDRAISING LLC,,,,,,716 GIDDINGS AVE,STE 41,ANNAPOLIS,MD,21401,,,2024-07-17,555.02,,WEB HOSTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I875,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-17,1238.97,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I633,,,ORG,"SPARKFIRE TECHNOLOGIES, LLC",,,,,,1100 PEACHTREE ST NE,STE 1750,ATLANTA,GA,30309,,,2024-07-18,-16666.66,,IE PREVIOUSLY REPORTED AS OPERATING EXPENDITURE,,,,,SHEEHY,TIM,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I876,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-18,32.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I877,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-19,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I878,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,,,2024-07-19,230514.20,,DIRECT MAIL - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I632,,,ORG,"SPARKFIRE TECHNOLOGIES, LLC",,,,,,1100 PEACHTREE ST NE,STE 1750,ATLANTA,GA,30309,,,2024-07-19,-16666.67,,IE PREVIOUSLY REPORTED AS OPERATING EXPENDITURE,,,,,SHEEHY,TIM,,,,,,,  ,,,,,,,
