form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00483883,21b-17-00423-00833,,,ORG,Trilogy Interactive LLC,,,,,,"2054 University Ave, Suite 600",,Berkeley,CA,94704,,,2023-02-13,86522.50,,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00424-00834,,,ORG,Perkins Coie,,,,,,1201 Third Avenue Ste 4800,,Seattle,WA,98101,,,2023-02-13,2500.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00416-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-02-16,10950.86,,Credit Card Payment - See Memo Entries,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00416-00823,21b-17-00416-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-02-16,11676.96,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00416-00827,21b-17-00416-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-02-16,-726.10,,Refund,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00425-00835,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-02-16,20000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00426-00836,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-02-16,78965.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00427-00837,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-02-16,26898.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00431-00841,,,ORG,Alliance for Retired Americans,,,,,,"815 16th Street, NW 4th Fl. N.",,Washington,DC,20006,,,2023-02-16,60000.00,,Donation,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00410-00810,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-02-19,1263.42,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00413-00815,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-02-26,1444.73,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00414-00818,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-02-28,380.66,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00428-00838,,,ORG,Perkins Coie,,,,,,1201 Third Avenue Ste 4800,,Seattle,WA,98101,,,2023-02-28,2500.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00429-00839,,,ORG,"Patton Data Processing, LLC",,,,,,PO Box 9,,Lexington,KY,40508,,,2023-02-28,1000.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00430-00840,,,ORG,"Patton Data Processing, LLC",,,,,,PO Box 9,,Lexington,KY,40508,,,2023-02-28,500.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00443-00874,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-03-05,1329.23,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00415-00821,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-03-12,1951.76,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00444-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-03-17,10503.54,,Credit Card Payment - See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00444-00876,21b-17-00444-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-03-17,10503.54,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00417-00825,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-03-19,1907.32,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00446-00878,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-03-23,115425.63,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00433-00844,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-03-26,1858.26,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00448-00880,,,ORG,Perkins Coie,,,,,,1201 Third Avenue Ste 4800,,Seattle,WA,98101,,,2023-03-30,2500.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00449-00881,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-03-30,16000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00450-00882,,,ORG,"Patton Data Processing, LLC",,,,,,PO Box 9,,Lexington,KY,40508,,,2023-03-30,1000.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00434-00847,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-03-31,994.44,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00435-00850,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-04-02,522.04,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00436-00853,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-04-09,1809.12,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00437-00856,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-04-16,1808.44,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00453-00885,,,ORG,DC Treasurer,,,,,,"1101 4th Street SW, Suite 270 W",,Washington,DC,20024,,,2023-04-17,250.00,,Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00452-00884,,,ORG,IRS,,,,,,"1111 Constitution Avenue, NW",,Wasington,DC,20224,,,2023-04-18,291.00,,Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00451-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-04-20,10738.86,,Credit Card Payment - See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00451-00883,21b-17-00451-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-04-20,10738.86,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00438-00859,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-04-23,2120.96,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00454-00886,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-04-27,47229.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00455-00887,,,ORG,Trilogy Interactive LLC,,,,,,"2054 University Ave, Suite 600",,Berkeley,CA,94704,,,2023-04-27,86522.50,,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00439-00862,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-04-30,1715.62,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00465-00909,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-05-05,55000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00440-00865,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-05-07,1990.11,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00441-00868,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-05-14,3365.65,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00464-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-05-15,17361.74,,Credit Card Payment - See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00464-00908,21b-17-00464-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-05-15,17361.74,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00466-00910,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-05-16,36971.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00468-00912,,,ORG,"The New Media Firm, Inc",,,,,,"1730 Rhode Island Ave., NW Suite 2",,Washington,DC,20036,,Runoff,2023-05-18,150000.00,,Advertising,,,,,,,,,,,,,,,,,,,,Not Attributable to any Federal Candidate
SB21B,C00483883,21b-17-00469-00913,,,ORG,Perkins Coie,,,,,,1201 Third Avenue Ste 4800,,Seattle,WA,98101,,,2023-05-18,5000.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00442-00871,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-05-21,2451.40,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00467-00911,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-05-23,35000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00456-00889,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-05-28,4077.66,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00457-00892,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-05-31,684.69,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00458-00895,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-06-04,1155.89,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00459-00898,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-06-11,1933.34,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00477-00927,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-06-14,114047.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00475-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-06-15,20762.22,,Credit Card Payment - See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00475-00925,21b-17-00475-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-06-15,20762.22,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00460-00901,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-06-18,1812.77,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00461-00904,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-06-25,1547.49,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00470-00915,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-06-30,1207.34,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00476-00926,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-06-30,30000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
