form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00769711,SB21B.I23296,,,ORG,IMS SERVICES LLC,,,,,,2970 SOUTHWEST 38TH COURT,#09,MIAMI,FL,33134,,,2024-06-28,5300.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22135,,,ORG,INSPIRE CAPITAL FL,,,,,,591 EVERNIA STREET,APT. 1519,WEST PALM BEACH,FL,33401,,,2024-04-18,4137.25,,TRAVEL/SUBSCRIPTIONS,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22193,,,ORG,INSPIRE CAPITAL FL,,,,,,591 EVERNIA STREET,APT. 1519,WEST PALM BEACH,FL,33401,,,2024-05-13,28708.73,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22221,,,ORG,INSPIRE CAPITAL FL,,,,,,591 EVERNIA STREET,APT. 1519,WEST PALM BEACH,FL,33401,,,2024-05-30,15327.30,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22261,,,ORG,INSPIRE CAPITAL FL,,,,,,591 EVERNIA STREET,APT. 1519,WEST PALM BEACH,FL,33401,,,2024-06-18,4260.32,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I21058,,,ORG,STRATEGIC VICTORY SOLUTIONS LLC,,,,,,1305 WEST 11TH STREET,#213,HOUSTON,TX,77008,,,2024-04-02,1570.83,,COMPLIANCE CONSULTING/SHIPPING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22169,,,ORG,STRATEGIC VICTORY SOLUTIONS LLC,,,,,,1305 WEST 11TH STREET,#213,HOUSTON,TX,77008,,,2024-05-01,1521.33,,COMPLIANCE CONSULTING/SHIPPING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22240,,,ORG,STRATEGIC VICTORY SOLUTIONS LLC,,,,,,1305 WEST 11TH STREET,#213,HOUSTON,TX,77008,,,2024-06-03,1200.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I21052,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-02,260.04,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I21057,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-03,365.64,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I21060,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-04,800.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I21061,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-05,256.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22062,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-08,260.04,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22068,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-09,211.20,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22071,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-11,235.62,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22077,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-15,135.35,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22078,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-16,197.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22081,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-17,260.04,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22082,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-18,1081.43,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22136,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-19,143.86,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22137,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-22,766.94,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22145,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-24,265.37,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22146,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-25,19.70,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22147,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-26,260.04,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22148,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-29,709.60,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22161,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-04-30,260.04,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22162,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-01,96.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22178,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-02,130.02,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22187,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-08,128.53,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22191,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-13,32.53,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22192,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-14,758.93,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22201,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-16,35.90,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22202,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-17,211.20,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22214,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-05-23,20.51,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22243,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-07,32.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22251,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-11,243.70,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22252,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-12,16.00,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22253,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-13,80.42,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22254,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-14,59.91,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22264,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-18,19.70,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I22293,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-21,19.70,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I23294,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-25,937.92,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00769711,SB21B.I23295,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BOULEVARD,,ARLINGTON,VA,22209,,,2024-06-26,371.20,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
