form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00323048,V990432F3D8117207B64,,,ORG,IAO Property Holdings LLC,,,,,,27 D Street SE,,Washington,DC,20003,P2026,,2023-09-30,140.00,,In-Kind; C00443689; People for Ben; Reception Space,011,C00443689,People For Ben,S0NM00058,Lujan,Ben,Ray,,,S,NM,,,,,,,,,In-Kind
SB23,C00323048,VCAC3774020D27AF7E41,,,ORG,IAO Property Holdings LLC,,,,,,27 D Street SE,,Washington,DC,20003,P2024,,2023-09-30,90.00,,In-Kind; C00575209; Angie Craig for Congress; Basement Space,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,In-Kind
SB23,C00323048,VE64D54FD6032C1DAD5A,,,ORG,IAO Property Holdings LLC,,,,,,27 D Street SE,,Washington,DC,20003,P2024,,2023-09-30,140.00,,In-Kind; C00238865; Friends of Rosa DeLauro; Reception Space,011,C00238865,Friends of Rosa DeLauro,H0CT03072,DeLauro,Rosa,L.,,,H,CT,03,,,,,,,,In-Kind
SB23,C00323048,VF7EF66342295D2C8815,,,ORG,IAO Property Holdings LLC,,,,,,27 D Street SE,,Washington,DC,20003,P2024,,2023-09-30,140.00,,In-kind; C00371203; John Carter for Congress; Reception Space,011,C00371203,John Carter For Congress,H2TX31044,Carter,John,R.,,,H,TX,31,,,,,,,,In-Kind
SB23,C00323048,A09E12D5098C7DACA20,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,P2024,,2023-09-05,1000.00,,2024 Primary,011,C00807628,,H2FL22171,Moskowitz,Jared,Evan,,,H,FL,23,,,,,,,,
SB23,C00323048,1E5444CF7CC57D3E6F6,,,CCM,Jay Obernolte For Congress,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,P2024,,2023-09-20,1000.00,,2024 Primary,011,C00720078,,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00323048,F26599D3E67516958DA,,,CCM,Mark Takano For Congress,,,,,,PO Box 5214,,Riverside,CA,92517,P2024,,2023-09-20,5000.00,,2024 Primary,011,C00498667,,H2CA43245,Takano,Mark,Allan,,,H,CA,39,,,,,,,,
SB23,C00323048,021940C286364581192,,,CCM,McConnell Senate Committee,,,,,,PO Box 1496,,Louisville,KY,40201,G2026,,2023-09-05,2500.00,,2026 General,011,C00193342,,S2KY00012,McConnell,Mitch,,,,S,KY,,,,,,,,,
SB23,C00323048,7C987C071111F7BD17A,,,CCM,Mike Rogers For Congress,,,,,,123 E 13th St,,Anniston,AL,36201,P2024,,2023-09-20,1000.00,,2024 Primary,011,C00367862,,H2AL03032,Rogers,Michael,Dennis,,,H,AL,03,,,,,,,,
SB23,C00323048,5050A61DAC39A8FDFEA,,,CCM,Nadler For Congress,,,,,,200 W 79th St,Apt 8N,New York,NY,10024,P2024,,2023-09-26,1000.00,,2024 Primary,011,C00290825,,H2NY17071,Nadler,Jerrold,Lewis,,,H,NY,12,,,,,,,,
SB23,C00323048,6DEF4F1F51FAB06998E,,,CCM,Nancy Mace For Congress,,,,,,295 Seven Farms Dr,Ste C,Daniel Island,SC,29492,P2024,,2023-09-26,5000.00,,2024 Primary,011,C00710103,,H0SC01394,Mace,Nancy,R.,,,H,SC,01,,,,,,,,
SB23,C00323048,96DDB69C0956AEDD035,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,P2024,,2023-09-11,1500.00,,2024 Primary,011,C00539866,,H2IL02172,Kelly,Robin,Lynne,,,H,IL,02,,,,,,,,
SB23,C00323048,8B7D840118015485F54,,,PAC,Spike PAC,,,,,,PO Box 9536,C/O NORTH SIDE VENTURES,Lowell,MA,01853,O2023,Contribution,2023-09-20,1000.00,,2023 Contribution,011,C00787317,Spike PAC,,,,,,,,,,,,,,,,,
