form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00021972,88112726,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive,Suite 150,Irvine,CA,92618,P2024,,2023-12-11,1000.00,0.00,,011,C00704981,Michelle Steel For Congress,H0CA48198,Steel,Michelle,,Rep.,,H,CA,45,,,,,,,,
SB23,C00021972,88126332,,,COM,Daines Senate Majority Fund,,,,,,410 First Street SE,,Washington,DC,20003,,,2023-12-13,1000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,88126333,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,59624,P2026,,2023-12-13,1000.00,0.00,Daines Senate Majority Fund 2023,011,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,Sen.,,S,MT,,,,,,,,X,(Memo Entry)
SB23,C00021972,88126334,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,P2024,,2023-12-13,1500.00,0.00,,011,C00558825,Miller-Meeks For Congress,H8IA02043,Miller-Meeks,Mariannette,,Rep.,MD,H,IA,01,,,,,,,,
SB23,C00021972,88126335,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2023-12-13,5000.00,0.00,,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,
SB23,C00021972,88126336,,,PAC,Supporting House Problem Solvers - SHP PAC,,,,,,910 17th St NW,Suite 925,Washington,DC,20006,,,2023-12-13,2500.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,88129529,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 16088,,Panama City,FL,32406,P2024,,2023-12-14,500.00,0.00,,011,C00582304,Friends Of Neal Dunn,H6FL02208,Dunn,Neal,,Rep.,,H,FL,02,,,,,,,,
SB23,C00021972,88129531,,,CCM,Julia Letlow For Congress,,,,,,PO Box 539,,Rayville,LA,712690539,P2024,,2023-12-14,1000.00,0.00,,011,C00766428,Julia Letlow For Congress,H2LA05126,Letlow,Julia,,Rep.,,H,LA,05,,,,,,,,
SB23,C00021972,88142490,,,PAC,Lead Encourage Elect PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-12-18,1000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,88142491,,,CCM,Guy For Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-12-18,1000.00,0.00,,011,C00657833,Guy For Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,
SB23,C00021972,88142492,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,P2024,,2023-12-18,1000.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,
