form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00802389,VVAG5ART3K1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3M9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3N7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3P5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-1.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3Q2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-1.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3R0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-1.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3S8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-1.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3T6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-1.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3V4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-07,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3W2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-07,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3X0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-07,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3Y8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-07,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3Z6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-08,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART404,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-08,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART411,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-08,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART429,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-08,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART437,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-13,-40.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART445,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-13,-5.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART453,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,O2023,Special General,2023-02-17,-5.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART461,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,O2023,Special General,2023-02-17,-5.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART479,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-28,-2.50,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART487,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-28,-2.50,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART495,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-28,-2.50,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART4A3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-28,-2.50,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDS9RWG9I,VVBFDS9RWG9,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-02-28,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ART123,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-08,-20.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ART149,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-08,-20.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ART4B0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-09,-5.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART4C8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-09,-5.00,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0P8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-02-23,6860.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0W6,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-03-03,7180.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDS9RWB1I,VVBFDS9RWB1,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-01-17,18000.00,0.00,Consulting - Project Management,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDS9RWC9I,VVBFDS9RWC9,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-01-31,5184.08,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ART0G1,,,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-02-01,9000.00,0.00,Political and Strategy Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART672,,,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-02-01,3620.31,0.00,Political and Strategy Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDS9RWD7I,VVBFDS9RWD7,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-02-10,546.27,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDS9RWE5I,VVBFDS9RWE5,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-02-28,6655.20,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ART095,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-01-10,2662.63,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0C9,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-01-26,2662.63,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0Q6,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-02-23,490.60,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0R4,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-02-23,100.00,0.00,Storage Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0S2,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-02-23,100.00,0.00,Storage Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0T0,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-02-23,100.00,0.00,Storage Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0Y1,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-03-08,6.34,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0Z9,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-03-08,318.19,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0A3,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-01-17,48499.98,0.00,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0H9,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-02-01,10616.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART107,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-03-08,10616.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART062,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2023-03-01,1044.48,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART4D6,VVAG5ART062,SB21B,ORG,Circle CI,,,,,,201 Spear St,# 1200,San Francisco,CA,941051630,,,2023-03-01,143.10,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ART4E4,VVAG5ART062,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Jr St,,San Francisco,CA,941072008,,,2023-03-01,56.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ART4F2,VVAG5ART062,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-03-01,189.43,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ART4G0,VVAG5ART062,SB21B,ORG,"Pantheon Systems, Inc.",,,,,,717 California St,Fl 2,San Francisco,CA,941082456,,,2023-03-01,636.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ART4H8,VVAG5ART062,SB21B,ORG,SendGrid,,,,,,1801 California St,Ste 500,Denver,CO,802022618,,,2023-03-01,19.95,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ART0J7,,,ORG,"Trister, Ross, Shadler & Gold",,,,,,1666 Connecticut Ave NW,Ste 5,Washington,DC,200091039,,,2023-02-01,1960.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0K4,,,ORG,"Trister, Ross, Shadler & Gold",,,,,,1666 Connecticut Ave NW,Ste 5,Washington,DC,200091039,,,2023-02-01,5341.25,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
