form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00342766,SB29.20381,,,CCM,Ken Helm for Oregon,,,,,,P. O. Box 42307,,Portland,OR,97242,G2024,,2024-08-22,750.00,,contribution,,,,,,,,,,H,OR,27,,,,,,,,
SB29,C00342766,SB29.20424,,,CCM,Kirkmeyer for Colorado,,,,,,6100 CR 4,,Brighton,CO,80603,G2024,,2024-09-18,225.00,,contribution,,,,,,,,,,S,CO,,,,,,,,,
SB29,C00342766,SB29.20365,,,CCM,Lakin for Council,,,,,,9808 S. Knoxville,,Tulsa,OK,74137,G2024,,2024-08-22,1000.00,,contribution,,,,,,,,,,,OK,,,,,,,,,
SB29,C00342766,SB29.20346,,,CCM,Leo Delperdang for Kansas House,,,,,,2103 N. Pintail,,wichita,KS,67203,G2024,,2024-08-22,500.00,,contribution,,,,,,,,,,H,KS,,,,,,,,,
SB29,C00342766,SB29.20436,,,CCM,Lundeen Leadership Fund,,,,,,19210 Sixpenny Lane,#100,Monument,CO,80132,G2027,,2024-09-18,725.00,,contribution,,,,,,,,,,S,CO,,,,,,,,,
SB29,C00342766,SB29.20420,,,CCM,Marci Francisco for Kansas Senate,,,,,,1101 Ohio,,Lawrence,KS,66224,G2024,,2024-09-18,500.00,,contribution,,,,,,,,,,S,KS,,,,,,,,,
SB29,C00342766,SB29.20390,,,CCM,Mark Owens for Oregon,,,,,,P. O. Box 746,,Crane,OR,97732,G2024,,2024-08-22,500.00,,contribution,,,,,,,,,,H,OR,60,,,,,,,,
SB29,C00342766,SB29.20343,,,CCM,Michael Fagg for Kansas Senate,,,,,,1810 Terrace Drive,,El Dorado,KS,67042,G2024,,2024-08-22,1000.00,,contribution,,,,,,,,,,S,KS,,,,,,,,,
SB29,C00342766,SB29.20310,,,CCM,Mike Chapman for State Representative,,,,,,1321 S. Lauren Street,,Port Angeles,WA,98362,G2024,,2024-07-23,1000.00,,contribution,,,,,,,,,,S,WA,24,,,,,,,,
SB29,C00342766,SB29.20333,,,CCM,Mike Lay for State Representative,,,,,,1245 W. 114th Ct. S,,Jenks,OK,74037,G2024,,2024-07-23,1000.00,,contribution,,,,,,,,,,H,OK,68,,,,,,,,
SB29,C00342766,SB29.20422,,,CCM,Mike Petersen for Kansas Senate,,,,,,2608 Southeast Drive,,Wichita,KS,67216,P2024,,2024-09-18,500.00,,contribution,,,,,,,,,,S,KS,,,,,,,,,
SB29,C00342766,SB29.20353,,,PAC,Nevada Way PAC,,,,,,P. O. Box 751271,,Las Vegas,NV,89136,G2024,,2024-08-22,4000.00,,contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00342766,SB29.20426,,,CCM,Pelton for Senate,,,,,,15530 Blair Street,,Sterling,CO,80751,G2028,,2024-09-18,225.00,,contribution,,,,,,,,,,S,CO,,,,,,,,,
SB29,C00342766,SB29.20394,,,CCM,Re-elect Ron Wesen,,,,,,P. O. Box 1345,,Burlington,WA,98233,G2024,,2024-08-22,800.00,,contribution,,,,,,,,,,,,01,,,,,,,,
SB29,C00342766,SB29.20416,,,CCM,Rick Wilborn for Kansas House,,,,,,1504 Heritage Place,,McPherson,KS,67460,G2024,,2024-09-18,500.00,,contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00342766,SB29.20337,,,CCM,Sims for County Commissioner 2024,,,,,,505 N. Umber,,Jenks,OK,74037,P2024,,2024-07-23,1000.00,,contribution,,,,,,,,,,,OK,,,,,,,,,
SB29,C00342766,SB29.20373,,,CCM,Starr Leadership Fund,,,,,,909 SW Red Hills Drive,,Dundee,OR,97115,G2024,,2024-08-22,750.00,,contribution,,,,,,,,,,S,OR,12,,,,,,,,
SB29,C00342766,SB29.20325,,,CCM,Tharinger for State Rep,,,,,,P. O. Box 834,,Sequim,WA,98282,G2024,,2024-07-23,600.00,,contribution,,,,,,,,,,H,WA,24,,,,,,,,
SB29,C00342766,SB29.20339,,,CCM,Ty Masterson for Kansas Senate,,,,,,P. O. Box 424,,Andover,KS,67002,G2024,,2024-08-22,1000.00,,contribution,,,,,,,,,,S,KS,,,,,,,,,
SB29,C00342766,SB29.20397,,,PAC,Unify for All in Washington PAC,,,,,,P. O.  Box 23125,,Seattle,WA,98102,G2024,,2024-08-22,1000.00,,contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00342766,SB29.20348,,,CCM,Will Carpenter for House Representative,,,,,,6965 SW 18th,,El Dorado,KS,67042,G2024,,2024-08-22,500.00,,contribution,,,,,,,,,,H,KS,,,,,,,,,
SB29,C00342766,SB29.20438,,,CCM,Winter for HD 47,,,,,,18955 Country Road 75,,Trinidad,CO,81082,G2024,,2024-09-18,225.00,,contribution,,,,,,,,,,S,CO,,,,,,,,,
