form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00816124,SB21B.4361,,,ORG,"Capitol Hill & Friends, LLC",,,,,,115 Prosperity Ct,,Prosperity,SC,29127,G2024,,2024-07-26,5000.00,,Strategy Consulting,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4344,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,P2024,,2024-07-10,152.22,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4347,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-15,50.72,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4348,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-15,63.68,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4349,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-16,44.20,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4350,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-16,133.60,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4357,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-19,47.26,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4358,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-19,70.14,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4367,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-22,44.41,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4370,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-22,32.78,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4364,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-23,149.23,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4360,,,ORG,Lyft,,,,,,185 Berry Street,,San Francisco,CA,94107,G2024,,2024-07-26,60.69,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4352,,,ORG,Priceline,,,,,,800 Connecticut Ave,,Norwalk,CT,06854,G2024,,2024-07-16,546.12,,Travel - Hotel ,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4338,,,ORG,United Airlines,,,,,,233 S. Wacker Drive,,Chicago,IL,60606,P2024,,2024-07-08,390.26,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4341,,,ORG,United Airlines,,,,,,233 S. Wacker Drive,,Chicago,IL,60606,P2024,,2024-07-08,294.39,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4371,,,ORG,United Airlines,,,,,,233 S. Wacker Drive,,Chicago,IL,60606,G2024,,2024-07-22,374.84,,Travel,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
SB21B,C00816124,SB21B.4362,,,IND,,Webber,Errol,,,,7900 Oak Lane,,Miami Lakes,FL,33016,G2024,,2024-07-26,943.62,,Printing Reimbursement,,C00816124,PATRIOT FREEDOM PAC INC,,,,,,,,,,,,,,,,,
