form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00802389,VVAG5ARWZ21,,,ORG,Igicom,,,,,,108 W 39Th St,Rm 1006,New York,NY,100188269,,,2023-03-23,15637.50,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZ39,,,ORG,Igicom,,,,,,108 W 39Th St,Rm 1006,New York,NY,100188269,,,2023-05-11,19725.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZ47,,,ORG,Igicom,,,,,,108 W 39Th St,Rm 1006,New York,NY,100188269,,,2023-06-28,10425.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYS0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-16,40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYT8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-16,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZN1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-27,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX702,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-27,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX710,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-27,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX728,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-27,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX735,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-27,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX4V9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-30,-1.00,0.00,email services (via drawdown),,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB21B,C00802389,VVAG5ARX4W7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-30,-1.00,0.00,email services (via drawdown),,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB21B,C00802389,VVAG5ARX4X4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-30,-1.00,0.00,email services (via drawdown),,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB21B,C00802389,VVAG5ARX4Y2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-30,-1.00,0.00,email services (via drawdown),,C00154625,,,KAPTUR,MARCY C HON.,,,,H,OH,09,,,,,,,,
SB21B,C00802389,VVAG5ARX4Z0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-30,-1.00,0.00,email services (via drawdown),,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB21B,C00802389,VVAG5ARX508,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,-1.00,0.00,email services (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB21B,C00802389,VVAG5ARX516,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,-1.00,0.00,email services (via drawdown),,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB21B,C00802389,VVAG5ARX524,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,-1.00,0.00,email services (via drawdown),,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB21B,C00802389,VVAG5ARX532,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,-1.00,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX540,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-03-31,-1.00,0.00,email services (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,,,,,,,,,
SB21B,C00802389,VVBFDSB49G7I,VVBFDSB49G7,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-03-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARWYV6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-04-05,40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYW4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-04-05,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZQ7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-04-11,-20.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARWZS3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-04-11,-20.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX558,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-17,-5.00,0.00,email services (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,,,,,,,,,
SB21B,C00802389,VVAG5ARX566,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-17,-5.00,0.00,email services (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,,,,,,,,,
SB21B,C00802389,VVAG5ARX573,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-21,-2.50,0.00,email services (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB21B,C00802389,VVAG5ARX581,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-21,-2.50,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX599,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,-13.33,0.00,Staff time and emails for online message (via drawdown),,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB21B,C00802389,VVAG5ARX5A7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,-13.33,0.00,Staff time and emails for online message (via drawdown),,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB21B,C00802389,VVAG5ARX5B5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-23,-13.34,0.00,Staff time and emails for online message (via drawdown),,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB21B,C00802389,VVAG5ARX5C3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-25,-40.00,0.00,Staff time and emails for online message (via drawdown),,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB21B,C00802389,VVAG5ARX5D1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-04-25,-5.00,0.00,email services (via drawdown),,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB21B,C00802389,VVBFDSB49H5I,VVBFDSB49H5,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-04-30,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARX5E9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-13.33,0.00,Staff time and emails for online message (via drawdown),,C00420760,,,HIRONO,MAZIE MRS,,,,S,HI,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5F7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-13.33,0.00,Staff time and emails for online message (via drawdown),,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB21B,C00802389,VVAG5ARX5G5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-13.34,0.00,Staff time and emails for online message (via drawdown),,C00648220,,,KIM,ANDY,,,,H,NJ,03,,,,,,,,
SB21B,C00802389,VVAG5ARX5H2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-1.66,0.00,email services (via drawdown),,C00420760,,,HIRONO,MAZIE MRS,,,,S,HI,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5J0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-1.66,0.00,email services (via drawdown),,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB21B,C00802389,VVAG5ARX5K8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-04,-1.66,0.00,email services (via drawdown),,C00648220,,,KIM,ANDY,,,,H,NJ,03,,,,,,,,
SB21B,C00802389,VVAG5ARX5M6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-05,-5.00,0.00,email services (via drawdown),,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5N4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,-1.67,0.00,email services (via drawdown),,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB21B,C00802389,VVAG5ARX5P2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,-1.66,0.00,email services (via drawdown),,C00797175,,,BALINT,REBECCA BECCA,,,,H,VT,01,,,,,,,,
SB21B,C00802389,VVAG5ARX5Q0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-11,-1.67,0.00,email services (via drawdown),,C00498667,,,TAKANO,MARK,,,,H,CA,39,,,,,,,,
SB21B,C00802389,VVAG5ARX5R8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00500843,,,Warren,Elizabeth,,,,S,MA,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5S6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00410191,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5T4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX5V1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB21B,C00802389,VVAG5ARX5W9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5X7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00500843,,,Warren,Elizabeth,,,,S,MA,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5Y5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00410191,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB21B,C00802389,VVAG5ARX5Z3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX601,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB21B,C00802389,VVAG5ARX619,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-16,-1.00,0.00,email services (via drawdown),,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB21B,C00802389,VVAG5ARX627,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,-1.66,0.00,email services (via drawdown),,C00458125,,,CHU,JUDY,,,,H,CA,28,,,,,,,,
SB21B,C00802389,VVAG5ARX635,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,-1.67,0.00,email services (via drawdown),,C00461061,,,BERA,AMERISH,,,,H,CA,06,,,,,,,,
SB21B,C00802389,VVAG5ARX643,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-18,-1.67,0.00,email services (via drawdown),,C00732826,,,STRICKLAND,MARILYN,,,,H,WA,10,,,,,,,,
SB21B,C00802389,VVAG5ARWYX2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-22,40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYY0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-22,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX650,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-05-25,-40.00,0.00,Staff time and emails for online message (via drawdown),,C00420760,,,HIRONO,MAZIE MRS,,,,S,HI,00,,,,,,,,
SB21B,C00802389,VVAG5ARWZV9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARWZX4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARWZZ0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX016,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX032,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX058,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,-6.67,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVBFDSB49J3I,VVBFDSB49J3,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-05-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARX668,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,-1.00,0.00,email services (via drawdown),,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB21B,C00802389,VVAG5ARX676,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,-1.00,0.00,email services (via drawdown),,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB21B,C00802389,VVAG5ARX684,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,-1.00,0.00,email services (via drawdown),,C00763045,,,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB21B,C00802389,VVAG5ARX692,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,-1.00,0.00,email services (via drawdown),,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB21B,C00802389,VVAG5ARX6A0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-05,-1.00,0.00,email services (via drawdown),,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB21B,C00802389,VVAG5ARX6B8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,-1.00,0.00,email services (via drawdown),,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB21B,C00802389,VVAG5ARX6C6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,-1.00,0.00,email services (via drawdown),,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB21B,C00802389,VVAG5ARX6D4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,-1.00,0.00,email services (via drawdown),,C00649913,,,SPANBERGER,ABIGAIL,,,,H,VA,07,,,,,,,,
SB21B,C00802389,VVAG5ARX6E2,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,-1.00,0.00,email services (via drawdown),,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB21B,C00802389,VVAG5ARX6F9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-07,-1.00,0.00,email services (via drawdown),,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB21B,C00802389,VVAG5ARX6G7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,-1.00,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX6H5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,-1.00,0.00,email services (via drawdown),,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB21B,C00802389,VVAG5ARX6J3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,-1.00,0.00,email services (via drawdown),,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB21B,C00802389,VVAG5ARX6K1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,-1.00,0.00,email services (via drawdown),,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB21B,C00802389,VVAG5ARX6M7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-12,-1.00,0.00,email services (via drawdown),,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
